 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.42471242	0.10093715	0.06248014	0.010084568	0.0061463653	0.02364324	0.00985172	0.0028467868	0.0068759657	0.0093165655	0.019029152	0.11071802	0.0046620495	0.00893706	0.19975881
t	0.9986846	0.0011728323	5.5616097e-06	1.2341184e-05	1.0316053e-06	4.11402e-06	1.05381595e-07	7.5903625e-07	6.7377266e-07	1.08822e-07	6.776994e-08	1.3592473e-06	7.1383944e-08	1.2073696e-07	0.00011615587
t	0.9958197	0.004152722	2.4276937e-05	2.073197e-06	3.0361832e-07	2.1997971e-07	7.16626e-09	6.792457e-08	3.3520912e-08	7.7361255e-09	2.5631455e-09	4.4133564e-08	8.0090246e-09	1.0485926e-07	2.881847e-07
è	0.97888374	0.016048616	0.0005484832	0.0026516267	0.0002356581	0.00018817728	8.176024e-05	0.0003396452	0.0002451782	7.4053816e-05	5.7760746e-05	3.273711e-06	4.3424858e-05	0.00011004415	0.00048864365
d	0.3807539	0.612804	0.004977983	0.00086760125	0.00012590598	4.1806135e-05	5.4723882e-06	7.5145376e-06	1.8017381e-05	3.0116138e-07	3.3616675e-06	1.1657166e-06	1.7287762e-07	8.713433e-08	0.0003928078
e	0.019172287	0.2370654	0.35916448	0.3093566	0.06221942	0.0095680365	0.0019314311	0.00017629177	0.00094148435	2.4713721e-05	0.00035004312	8.175659e-06	1.237556e-05	2.2273555e-06	7.0648575e-06
c	0.0018509777	0.75309664	0.21025836	0.023613913	0.009397858	0.0008579918	0.00023114614	1.927325e-05	0.00012702476	1.0689898e-06	6.7427573e-06	2.5135116e-05	3.2859617e-07	2.765081e-09	0.00051353715
i	0.4162519	0.5535563	0.0066415984	0.019793294	0.0009139007	0.001966756	2.7142307e-05	0.0005467811	0.00018705416	2.0928155e-05	2.7459175e-06	4.312844e-05	5.019031e-06	1.5536947e-05	2.7906774e-05
d	0.003082867	0.74146754	0.22350895	0.023682939	0.0021682468	0.0008144534	3.649253e-05	2.9226618e-05	5.059142e-05	3.0149292e-06	9.986365e-06	1.098056e-05	1.3460947e-06	1.7126767e-07	0.00513329
è	0.09552844	0.22738977	0.46915403	0.17542276	0.026861172	0.0021737095	0.00052890147	0.0015506241	0.0009865174	4.2925836e-05	3.764703e-05	2.9943669e-05	3.944062e-05	3.6037414e-05	0.00021822628
t	2.9014891e-05	0.29645136	0.54486316	0.061018232	0.079797626	0.011289776	0.0034326224	0.0005350047	0.0015217114	2.4484118e-05	0.00016236695	5.9293656e-05	3.7001926e-06	3.6560462e-07	0.00081127876
s	0.0012071752	0.0044174767	0.09585141	0.6842751	0.15809435	0.02274523	0.014218034	0.00566139	0.012495361	0.0002214735	0.00076775	3.345062e-06	2.0771144e-05	1.8958912e-05	2.1094447e-06
a	0.090904124	0.025727922	0.87408054	0.0045317584	0.001171821	0.00021375439	0.00011279362	1.2396825e-05	5.8337588e-05	2.54435e-05	8.469115e-05	3.237341e-05	5.9669273e-05	1.494636e-06	0.002982791
m	0.00031158296	0.009205015	0.3379311	0.45645398	0.1518409	0.03283377	0.002432831	0.0005072632	0.0016495775	4.6825135e-05	0.00022057878	0.00035617675	1.9213241e-05	1.0056682e-06	0.0061902385
o	0.75596964	0.021541018	0.011961969	0.18246867	0.0075254813	0.0087460065	0.00038291077	0.0047492953	0.0019794807	0.00030608784	3.055748e-05	8.756931e-05	4.575215e-05	7.698313e-05	0.0041286387
