 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.9897351	0.0013149106	8.53554e-05	9.27142e-05	2.4682993e-05	0.0003595038	0.00015282926	0.0007518683	0.0035183143	0.003964641
a	0.66699946	0.18989362	0.018657016	0.005578716	0.0034897712	0.031233609	0.0013307002	0.0024953415	0.0011117584	0.07920999
d	0.41091564	0.35006604	0.044887703	0.01892398	0.009460404	0.050123412	0.0026529962	0.0036762892	0.0013353932	0.107958086
e	0.19896726	0.27168614	0.3701724	0.09738605	0.007294982	0.05258928	0.00031800527	0.0011888403	0.00026401406	0.00013305194
r	0.020010866	0.88070244	0.08728545	0.009237818	0.0013903283	0.00033785636	1.8769913e-05	2.2691927e-06	2.3785165e-07	0.0010139674
f	0.018742016	0.20170416	0.5037225	0.27103436	0.004121432	0.0005811804	2.5091864e-05	1.9941948e-05	3.943307e-06	4.5404788e-05
ì	0.0695762	0.89910316	0.018302042	0.012151773	0.00072597543	2.1315727e-05	4.5136003e-06	9.824901e-07	1.135048e-07	0.00011393694
m	0.00014423562	0.2664938	0.55445594	0.13591513	0.036346715	0.0023959565	0.00083540054	9.648391e-05	7.172903e-06	0.003309144
m	0.18625902	0.4839808	0.22883491	0.042975813	0.04988234	0.0062394193	0.00074431946	0.00091827515	0.00012852834	3.6593316e-05
u	0.08185563	0.8657088	0.044233162	0.002284531	0.0031591868	0.0022462585	9.602918e-06	5.1134257e-06	5.3765945e-07	0.0004970624
f	0.00058133405	0.12665851	0.4917925	0.23340073	0.105722204	0.010414837	0.0015025538	7.5515076e-05	6.448127e-06	0.029845433
è	0.048142705	0.10355606	0.2184186	0.5832791	0.044889953	0.0009898925	7.909048e-05	2.334831e-05	1.6477742e-06	0.0006196066
t	0.0002557308	0.0087771425	0.26812828	0.63490707	0.06640606	0.0073461486	0.009567187	0.0014414039	0.00016470245	0.0030063104
i	0.01401501	0.080838464	0.4141875	0.2937906	0.19131407	0.0040394743	0.0009290294	0.0006683589	0.00019954822	1.7894792e-05
p	0.0005579724	0.0065849414	0.17585197	0.6075631	0.12935038	0.04801377	0.024830662	0.0022089	0.00022467885	0.004813667
ò	0.0101800235	0.012652467	0.11472603	0.7774843	0.082920544	0.0013598183	0.0003280963	0.0001215845	1.0854311e-05	0.00021629846
r	0.00027787697	0.00010044658	0.02539046	0.65797764	0.11142117	0.0968398	0.077255145	0.022209562	0.0031699957	0.0053579737
k	0.020731665	0.017820338	0.08685331	0.27150565	0.5776111	0.018701896	0.0045509925	0.0012452648	0.00079620484	0.00018347007
