 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.14922835	0.19325797	0.0174126	0.005483788	0.008350995	0.006587788	0.032651886	0.1223338	0.46469277
ò	0.9868433	0.013022357	8.330977e-05	2.425366e-05	1.0485282e-06	7.703828e-07	1.4225604e-06	2.032182e-07	2.3373952e-05
t	0.94331086	0.03253135	0.022029536	0.0020521842	9.480171e-06	3.7527084e-06	2.905488e-06	1.15853005e-07	5.9817183e-05
t	0.6924652	0.307283	0.00011439947	1.3937e-05	8.0073885e-05	1.9215038e-05	8.0894515e-06	2.0509628e-06	1.4071167e-05
i	0.096574694	0.8455198	0.006860045	0.018636722	0.009600461	0.008712927	0.0046056006	0.006228285	0.0032615073
è	0.1735839	0.8183451	0.006228284	0.00066358433	3.49465e-05	6.7517976e-06	1.5578424e-06	2.0163179e-07	0.0011357464
t	0.012949998	0.25330514	0.6886428	0.04485266	4.659821e-05	1.0182815e-05	2.665405e-06	1.2768456e-07	0.00018988739
t	0.0039085452	0.9491472	0.0041012913	0.0005889077	0.036742885	0.0050869198	0.00029451912	0.00011761002	1.2096433e-05
a	0.62851405	0.17679264	0.118063234	0.017745867	0.0032432105	0.00092617807	0.00027004906	1.8419423e-05	0.054426435
s	0.0009248822	0.5049105	0.4052168	0.06554269	0.0042666295	0.00024983776	2.4287958e-05	8.0575654e-07	0.018863507
e	0.005293082	0.8685428	0.014593499	0.0027128842	0.08917825	0.0147438655	0.0020283405	0.00042860123	0.0024787437
o	0.010018028	0.2075287	0.58071655	0.1719779	0.011113951	0.00086439366	0.00011836136	1.03271805e-05	0.017651785
G	3.7958784e-05	0.014043128	0.74668235	0.22452645	0.01082603	0.0019691293	0.0006720679	0.00011103168	0.0011319082
i	0.05471723	0.2273466	0.3618349	0.30225658	0.040677655	0.0054592625	0.0050323526	0.0013474751	0.0013279413
o	0.00037616194	0.017165782	0.72131824	0.22341149	0.018754624	0.0016449441	0.0002889337	4.816186e-05	0.016991718
v	0.00010048532	0.005170712	0.4159044	0.5513688	0.022489548	0.0028653217	0.0012056808	0.00020789258	0.00068717834
à	0.020362057	0.011441589	0.40083486	0.5454275	0.013217901	0.0022986261	0.002113243	0.00130325	0.0030009027
n	9.602743e-07	0.00043452217	0.118484475	0.8450061	0.026508156	0.0075037223	0.0014861203	0.00015562684	0.00042040215
n	0.00015213201	0.0012415191	0.0035531386	0.012233849	0.7189766	0.21003903	0.025762107	0.027236715	0.00080477225
i	0.04261168	0.02683248	0.010874002	0.1311143	0.646243	0.076818965	0.015898122	0.002482426	0.04712509
e	4.9307355e-06	0.00036964158	0.0324279	0.34739217	0.42770666	0.13796444	0.032324158	0.003342212	0.018467901
A	5.0165386e-07	0.0013248615	0.018783905	0.19825119	0.5606969	0.17263518	0.036383368	0.009445623	0.0024784456
n	1.6092302e-07	0.00044430917	0.0051226146	0.69537157	0.19697979	0.07384447	0.020977655	0.0055620647	0.0016973453
n	5.9870545e-06	0.0029865098	0.0023833774	0.08624733	0.6893283	0.1607205	0.007941141	0.049212135	0.0011746441
a	0.0021152338	0.015840894	0.002413979	0.04675499	0.67886245	0.17780751	0.03539965	0.014989262	0.025815928
ì	2.0183618e-06	0.00013216557	0.0069885557	0.04354258	0.2944424	0.36337152	0.19658855	0.039507225	0.055425078
s	9.4767785e-08	0.00012992954	0.00053523434	0.073549174	0.31739566	0.3506163	0.10968542	0.1331793	0.014908835
t	2.2908684e-05	0.0029819675	0.00022544713	0.004297286	0.4294363	0.2635215	0.036715712	0.25995088	0.0028480522
i	0.0037372515	0.016465401	0.0012339718	0.004846377	0.19541226	0.21795775	0.31038147	0.075210735	0.17475478
g	8.613168e-07	5.9876365e-06	0.00069525	0.0031694223	0.03247335	0.20804296	0.27822843	0.32028446	0.15709929
g	1.3085893e-06	0.00041563172	6.662079e-05	0.00014453784	0.40373045	0.34304687	0.073376	0.1696291	0.009589539
h	0.00064901845	0.008776929	0.0043666265	0.0037452409	0.08173505	0.10580506	0.49550322	0.12638885	0.17302999
e	6.863636e-05	0.0022058433	9.370989e-05	8.051401e-05	0.052454468	0.038343858	0.08650616	0.010747336	0.8094995
c	5.4516704e-07	8.619838e-07	0.00024544713	0.0002226045	0.008999918	0.067048855	0.17835027	0.2101258	0.5350057
è	1.1480014e-06	0.00012263223	0.00019218936	0.00047151328	0.015115217	0.036050174	0.13849953	0.71024406	0.099303484
p	9.919121e-07	6.9223586e-07	7.6117162e-06	6.982975e-05	0.00019657421	0.0059321024	0.0051337923	0.82379127	0.16486718
l	1.3794786e-07	3.323068e-05	1.2013184e-06	1.241738e-06	0.00942811	0.035751645	0.11336917	0.83416384	0.007251371
o	0.00090868113	0.025931764	0.009892526	0.008796966	0.025601905	0.035800334	0.36770087	0.22864392	0.29672304
n	2.228228e-06	5.6494478e-06	0.00050353917	0.0004968969	0.0013947099	0.012436784	0.08515453	0.4124507	0.487555
n	4.57097e-06	0.0016831472	3.1753523e-05	3.5261324e-05	0.15845126	0.14599057	0.23197332	0.44031706	0.021513091
e	0.012418624	0.16066542	0.011024359	0.014255857	0.024018949	0.012017423	0.07267618	0.056667726	0.63625544
</S>	1.84209e-06	4.1199264e-06	0.00020531841	0.000227532	0.0008737987	0.006914918	0.04931335	0.3472699	0.5951892
