 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.4996562	0.013837848	0.00028992782	0.0048945253	0.0009828564	0.001524632	0.10786179	0.09444685	0.045787722	0.11476315	0.07917013	0.002998553	0.033785805
n	0.57895494	0.39300528	0.015082567	0.0050363257	0.0014300336	0.0002356859	0.0020415946	0.0010480189	6.1452556e-06	0.0004970291	0.00020402652	2.2032216e-06	0.0024562115
ì	0.0027025838	0.07771525	0.4178525	0.09706593	0.08446886	0.033352062	0.0084775025	0.042028178	6.269222e-05	0.019767812	0.0075772316	0.0011674828	0.20776191
c	0.0009992518	0.860695	0.12164513	0.004649754	0.009654594	0.0017237826	0.00011719892	0.00010883025	8.786605e-05	1.2761235e-05	1.12876105e-05	4.435986e-07	0.0002940961
h	0.0035242205	0.34465864	0.03883768	0.4196362	0.030019633	0.014113565	0.061670113	0.076216705	0.0020367855	0.0074057155	0.0018085629	3.4575784e-05	3.759234e-05
a	0.046230316	0.9468564	0.00051187666	0.0047168904	0.0011192843	0.00046092563	4.053732e-05	3.6394646e-05	1.3138653e-06	2.7553601e-06	6.415744e-07	1.9589683e-08	2.2597109e-05
n	0.0024171236	0.5648475	0.029685944	0.25165024	0.09433119	0.037184685	0.014273564	0.003588402	0.0008426551	0.00016968136	0.00012427362	2.855489e-07	0.00088441983
d	0.00028180968	0.03854532	0.8610323	0.020122027	0.047393735	0.029884277	9.6348755e-05	0.0008576038	0.00138414	7.7541656e-05	6.8922134e-05	2.6234766e-05	0.00022967582
ì	0.033073176	0.809407	0.0833201	0.052085217	0.0136599345	0.007867616	5.234278e-05	8.474143e-05	0.00019939958	2.1857726e-05	4.7118297e-06	1.5281075e-06	0.00022242425
s	1.5275164e-05	0.00017069295	0.016767325	0.17549253	0.26851815	0.29586896	0.09075504	0.10649864	0.03072066	0.010219535	0.003001822	1.0710922e-05	0.00196065
o	0.0015833555	0.03443751	0.02186704	0.2947376	0.4019289	0.15664308	0.025049921	0.052328315	0.008305577	0.002297302	0.00061340246	0.0001778052	3.0301966e-05
n	1.9142823e-05	0.0002234521	0.0019287129	0.3995213	0.30787742	0.20774397	0.05898635	0.018397992	0.004224569	0.00055999414	0.00035750357	2.2599024e-06	0.00015737065
t	0.00013660501	0.0036626179	0.20143782	0.03541026	0.4773191	0.18550062	0.0012120269	0.008439806	0.08419943	0.00022290363	0.0004356997	0.0017542648	0.00026879826
a	0.15855774	0.10664732	0.019268904	0.5041689	0.103446186	0.08808818	0.0057912697	0.0019444952	0.0019715475	0.0012457694	0.0007562934	3.626097e-05	0.008077087
i	2.1246228e-06	1.6326683e-05	0.0109335985	0.146196	0.3362557	0.3669821	0.049559854	0.063539825	0.008550153	0.0101783015	0.005039838	1.9529714e-05	0.0027266669
k	2.9070009e-06	3.601265e-05	0.023814106	0.12573124	0.038298547	0.022633228	0.40678453	0.15292294	0.033274204	0.06289212	0.05494188	0.0043652784	0.07430303
i	2.4310331e-05	0.0003415776	0.0070362566	0.04673176	0.18890104	0.12877722	0.03595587	0.38509113	0.0069556716	0.090612225	0.03248645	0.028722797	0.048363704
a	1.00035595e-05	0.00010629269	0.00051552366	0.0558238	0.30695465	0.25127494	0.16952123	0.19442101	0.005288137	0.0121346945	0.0028073022	0.00017187594	0.0009705367
t	1.494065e-07	2.3093886e-05	0.0027613905	0.041192047	0.074781194	0.06291263	0.23064347	0.13191144	0.257832	0.04076765	0.089624815	0.050676603	0.0168735
è	5.3960175e-05	0.00051947334	0.032627236	0.005470504	0.11882643	0.09573362	0.02160998	0.17836653	0.18954213	0.037326243	0.056552988	0.199423	0.063947886
r	9.1258954e-08	8.2727837e-07	0.00012301892	0.01286739	0.25049025	0.38620573	0.0687807	0.21065305	0.051244326	0.008362885	0.006636322	0.004064083	0.0005713507
a	0.002037105	0.0036055762	0.0005206481	0.06045334	0.18665537	0.11074679	0.29555646	0.19732435	0.09790589	0.03049646	0.0049336697	0.0066253184	0.003139079
m	9.729623e-07	1.0955768e-07	9.570023e-07	0.0015846546	0.011414506	0.045084603	0.32042304	0.57031333	0.021843705	0.016197525	0.01018243	0.002350802	0.00060339225
u	4.0904715e-06	0.00021688642	0.00036472268	0.076343134	0.10128341	0.08309867	0.21618636	0.45326152	0.010378116	0.026472185	0.006559126	0.0019481822	0.023883585
t	3.8507374e-06	6.313962e-07	2.0140566e-05	0.0017828295	0.014172437	0.08026789	0.3199988	0.39437157	0.05021425	0.074992016	0.043780454	0.00039069526	0.020004384
i	8.365582e-06	0.0019007965	0.001002088	0.0011782958	0.032157812	0.058187008	0.001155532	0.027335567	0.7825857	0.0034129752	0.008461518	0.079492874	0.003121496
n	1.4109188e-06	2.470554e-05	0.00011978905	0.005398551	0.042720336	0.11684484	0.13064285	0.5335084	0.06582809	0.03598336	0.044524208	0.011887202	0.012516187
ì	1.4231357e-06	0.0005364751	0.0005839388	0.0003166867	0.015820507	0.028400693	0.00018028989	0.008962467	0.59686226	0.00090845645	0.01878581	0.32752374	0.0011172532
c	3.060781e-07	5.8292756e-08	2.5177394e-07	0.00017234859	0.0021017704	0.013503617	0.104448095	0.79557985	0.02675571	0.036424313	0.008516546	0.011713721	0.00078342325
h	3.7410334e-07	5.7838355e-07	0.0017493428	0.0020899756	0.011918664	0.019725317	0.22275595	0.17717238	0.23065102	0.22584824	0.023147317	0.05319414	0.031746753
a	4.7939975e-06	0.00016798114	7.570229e-06	0.008217399	0.011868972	0.050133962	0.09970391	0.14350675	0.23764446	0.064193495	0.3145548	0.017036794	0.05295914
