 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.8216201	0.08548697	0.008062411	0.002592349	0.005429435	0.0012081773	0.0001170296	0.00015304422	0.0015149863	0.0066174148	0.036355693	0.009443036	0.021399377
ù	0.98055995	0.0037485852	0.002564932	0.0027185727	0.0052946494	0.00011329039	0.0017535109	0.00034179643	0.0003035193	2.6129153e-05	0.0005531927	1.8308361e-05	0.0020036066
r	0.87118083	0.1051119	0.017909182	0.000983902	0.00083922094	4.4758275e-05	0.00017398101	2.7967373e-05	3.8575326e-05	1.7549645e-06	9.052053e-06	2.7612876e-07	0.0036785884
u	0.08754001	0.60622436	0.24300522	0.04754743	0.011572788	0.0021449998	0.000746938	0.0011377427	9.955606e-06	2.2010936e-05	2.8195864e-05	1.2653663e-05	7.751911e-06
k	0.0026263713	0.8587798	0.12493765	0.011797618	0.0009351077	0.00026934157	0.00036634714	3.3640878e-05	4.9872004e-05	1.6355737e-06	6.284419e-06	8.721454e-09	0.00019636883
a	0.021879267	0.32094386	0.5014929	0.1219157	0.026320508	0.0030042203	0.0015692298	0.0025606642	4.6838337e-05	5.8125384e-05	0.00010980197	1.5712027e-05	8.3152845e-05
s	0.001587422	0.69256514	0.26100656	0.041624457	0.0023244498	0.00044674912	0.000169575	7.754201e-05	2.8882743e-05	7.526754e-07	3.894425e-06	1.0964853e-08	0.00016463775
ì	0.0065946057	0.014573959	0.43753883	0.2732122	0.18962279	0.013857192	0.025469216	0.032775924	0.0005475803	0.0004773407	0.0021135055	0.00046424562	0.0027526675
t	0.00062196865	0.3547071	0.37451175	0.20888	0.027480872	0.023442673	0.0058820574	0.0038666928	0.0002424266	9.637957e-05	4.0355506e-05	2.6458204e-06	0.00022509653
a	0.0008488251	0.08888102	0.5643876	0.22933783	0.07152686	0.028213507	0.0061318637	0.009832163	7.036172e-05	0.00046007487	0.00015645528	0.00012055847	3.288215e-05
m	0.0030768951	0.026318783	0.2059562	0.39544344	0.24715498	0.041955642	0.072114125	0.0047304416	0.0023557178	0.00038240448	0.00016086384	3.7452412e-06	0.0003467907
i	0.09984552	0.002477638	0.10061475	0.1437376	0.6057067	0.005441621	0.02754884	0.006282306	0.004015336	0.0002781648	0.0032133576	1.9320629e-05	0.0008188133
a	0.0019695212	0.0062009594	0.1415497	0.49714807	0.19937915	0.070067	0.011704422	0.03778444	0.0088354815	0.0005159181	0.0016516608	1.6491393e-05	0.023177238
f	0.0068545323	0.0004342733	0.029303795	0.3463102	0.24596034	0.12997933	0.03837013	0.07422418	0.04406205	0.017989049	0.034769323	0.00147648	0.030266367
o	0.08957184	9.4858166e-05	0.033738013	0.10730008	0.40685394	0.03549484	0.18724544	0.08157296	0.0110255005	0.0027405773	0.028110119	0.00050209503	0.015749816
r	0.0005602198	3.871011e-05	0.0028058153	0.07079894	0.63241875	0.0950934	0.117821045	0.047543015	0.021069197	0.0044921995	0.0053206515	8.064226e-05	0.0019574303
à	0.0008425678	0.00021076563	0.06046925	0.22838056	0.13942127	0.13555886	0.12182506	0.3072732	0.00042488077	0.0006169078	0.001231225	0.00036852248	0.0033768541
s	2.0774296e-05	5.0767594e-06	1.5017504e-05	0.0042949677	0.23963171	0.53185654	0.022052214	0.14406289	0.039933752	0.012894452	0.0016534574	0.0020151276	0.0015640713
o	0.0003468107	0.004231834	0.025765657	0.28584817	0.2860486	0.28245744	0.021555485	0.08539858	0.00014315617	0.004369335	0.00012667655	0.0036188771	8.944736e-05
l	4.3904594e-05	2.257546e-05	0.00015401699	0.008269259	0.441163	0.24471983	0.17925571	0.053835567	0.047718123	0.017202955	0.004087685	0.00072834216	0.002798987
a	0.0018157312	0.00073407317	0.05703144	0.14286387	0.112140015	0.3504506	0.05162486	0.27710304	0.000795428	0.0030585316	0.0008862122	0.0007707663	0.0007254828
m	2.0274361e-05	1.6226884e-05	0.00018380999	0.0042280713	0.2771746	0.32241115	0.08946691	0.14221163	0.0896531	0.0477918	0.012621639	0.0018948007	0.012326067
è	0.05027436	3.8617534e-05	0.00059807306	0.009271365	0.3746115	0.028502947	0.086007856	0.04826187	0.20596008	0.0123062115	0.12518816	0.0006950093	0.058283854
n	1.7269047e-05	1.5961367e-06	8.2809365e-06	0.0008259257	0.11314518	0.39532527	0.017067533	0.26032522	0.1202687	0.040346727	0.002935678	0.018496867	0.031235782
t	0.00043007053	0.0013019588	0.020566313	0.055730447	0.068600684	0.50376505	0.02871084	0.28996244	0.0005516167	0.013138388	0.000505073	0.016514286	0.00022277364
e	0.00095876754	0.00070250273	0.0033684997	0.019280184	0.030969644	0.23974186	0.02694158	0.3487048	0.06499671	0.060883578	0.071972094	0.0070895273	0.12439029
e	6.9899824e-07	5.805032e-07	4.557506e-06	6.794509e-05	0.0070963902	0.17391711	0.004956446	0.35899636	0.13749385	0.16654943	0.021102969	0.032134946	0.09767874
s	1.8123862e-06	4.2950717e-07	8.389346e-06	5.0737348e-05	0.0016992403	0.033518992	0.0021480431	0.08458928	0.178753	0.20985271	0.14633709	0.2713072	0.07173302
a	0.011489351	0.00018752039	0.0147384545	0.008200144	0.013022195	0.11888283	0.039352603	0.4877799	0.0074112094	0.08731468	0.12772487	0.06793132	0.015964953
l	6.985962e-05	7.4663462e-06	0.00040415901	0.0014911313	0.119965754	0.102358334	0.105328254	0.11682268	0.1488157	0.27462167	0.07059062	0.024052655	0.035471752
l	0.000674469	0.0003372567	0.019402158	0.011887561	0.009083079	0.17093715	0.023475744	0.48766717	0.001732344	0.1043251	0.046212453	0.12016283	0.0041026976
i	0.042102665	0.0045908825	0.07002616	0.034383625	0.046322484	0.11439892	0.035772968	0.13023604	0.015358746	0.27273995	0.17608693	0.011719722	0.0462609
m	1.476351e-06	3.5868624e-07	1.2664817e-06	2.6692478e-06	0.00016068888	0.0040903883	6.365434e-05	0.017638631	0.062653184	0.025958693	0.01044334	0.050886024	0.82809955
o	0.0029445589	8.505303e-05	4.572127e-05	5.3138247e-05	0.00015242545	0.0009276079	0.00011717242	0.003947117	0.02712431	0.026875166	0.82761955	0.027297132	0.08281098
n	5.511589e-06	4.6203077e-06	4.0357634e-05	0.00031187868	0.029570635	0.070789084	0.01272848	0.13167323	0.32001698	0.14783053	0.09824552	0.02456554	0.1642176
ò	0.00016359528	0.0021038768	0.031754315	0.020233385	0.0071597327	0.15713747	0.014509114	0.3416164	0.0011305328	0.124462545	0.13441978	0.14499356	0.020315753
m	2.5573356e-05	2.143562e-06	1.1722664e-06	3.9317097e-06	0.0006074094	0.0055929306	5.7669375e-05	0.007777948	0.018684441	0.045952328	0.0013909835	0.8398963	0.08000725
à	1.0929099e-05	0.0001331438	0.00069937727	0.00029364708	0.00019773582	0.007038496	0.00026353175	0.008885401	0.028965907	0.099764004	0.023834037	0.68778634	0.14212747
i	2.1527596e-05	1.1474832e-06	9.4947336e-07	1.5350893e-06	0.0001481505	0.00073647127	1.4723267e-05	0.0016454043	0.005063636	0.0132079115	0.00075605087	0.82410073	0.15430173
</S>	6.4621565e-07	3.4672397e-07	9.62523e-06	1.4847518e-05	0.0007152028	0.0018387164	0.0003739933	0.0021352572	0.014938594	0.043409456	0.052486178	0.7421141	0.141963
