 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.91969246	0.00015930264	0.003664069	1.3651403e-05	0.0003847971	0.0034194775	0.00034161788	0.0013428912	0.009866897	0.033709563	0.0010832073	0.026322016
a	0.82499367	0.005722785	0.1010432	0.00038962634	0.0030503375	0.0069717593	0.0005820067	0.006180511	0.00056793576	0.0009581183	0.0065108696	0.04302921
p	0.8972958	0.043371312	0.008297825	0.00023623125	0.0017156819	0.0015181389	1.4118239e-05	0.0017600796	9.34495e-05	0.00012421829	1.5080703e-05	0.04555814
e	0.027601272	0.043342497	0.098495625	0.007437884	0.05215065	0.1333228	0.017739981	0.3714515	0.0014358734	0.0025822993	0.22036275	0.02407691
d	0.11850008	0.7927528	0.021729257	0.05185004	0.011776056	0.0019338623	0.0001448072	0.0009884195	9.1509064e-05	4.1378782e-05	1.0471517e-07	0.00019185229
ì	0.0013832909	0.849964	0.009678672	0.09993435	0.016842445	0.0063952813	0.0022195652	0.013208326	7.490183e-05	3.665459e-05	0.00015531968	0.000107066735
a	0.18404989	0.17692521	0.3591019	0.016583202	0.13121922	0.049938396	0.008941941	0.07174785	0.00023810225	0.00011229314	3.4373417e-07	0.0011416539
e	0.03205842	0.016121522	0.6931078	0.057822622	0.0332267	0.063180864	0.048989877	0.03401356	0.011866991	0.0060236594	4.0859286e-05	0.0035471465
s	0.034925282	0.14283688	0.23963614	0.24983592	0.10383251	0.08773761	0.109098226	0.018400451	0.0058539957	0.0045618373	0.0008582845	0.0024228347
ò	0.0010698155	0.12166045	0.00986319	0.12933114	0.17077911	0.24351525	0.036490966	0.2583184	0.0023526552	0.003701417	0.012154725	0.010762918
z	0.0013893928	0.18237577	0.024581326	0.59233177	0.14271842	0.03742595	0.010076517	0.0064969007	0.0017590582	0.00076271425	1.6251493e-05	6.595106e-05
u	0.779733	0.018123155	0.024129802	0.007963761	0.06803599	0.04976124	0.0002552767	0.05057565	0.0010196497	0.00031546736	5.8780428e-05	2.8228476e-05
n	0.0029838162	0.0016169454	0.31061718	0.020456987	0.30498934	0.30470517	0.0048735924	0.047486026	0.0013066417	0.0004902099	1.3120004e-06	0.00047288288
e	0.0038328997	0.05851984	0.00070063287	0.19849145	0.29457504	0.045801826	0.027062485	0.36939603	0.00088232965	0.0005116745	9.430483e-05	0.00013136842
f	0.0026300221	0.001433214	0.030747812	0.0486554	0.3931792	0.5053379	0.0038803802	0.01223317	0.0012547307	0.00051312445	4.218615e-06	0.00013083288
à	0.0015590321	0.015032127	0.00036577505	0.09842516	0.40933606	0.068108164	0.014591717	0.39178574	0.00045158877	0.0001992046	8.81211e-05	5.7317222e-05
i	5.0548537e-05	1.2406722e-05	0.0075242366	0.023647415	0.42262807	0.4353299	0.071812965	0.035286237	0.0017509303	0.0013683698	7.442458e-05	0.0005144089
t	6.263556e-05	5.5779765e-05	0.00887864	0.17247309	0.043050632	0.022417314	0.6852319	0.028827488	0.02511371	0.010299811	0.00027189465	0.0033170807
o	6.5483044e-05	0.012930427	8.227564e-05	0.26704323	0.16115722	0.057962064	0.07053976	0.419487	0.0073057893	0.0018952893	0.0013307267	0.00020074018
g	0.00058107113	0.00022362148	0.003011309	0.024583943	0.30489016	0.5790896	0.005963595	0.03872284	0.028959464	0.011717607	0.00055690604	0.0016999299
e	0.00017983484	0.0011225147	6.0840615e-05	0.011404387	0.043049034	0.06049947	0.006576106	0.83998346	0.014480706	0.008503681	0.011394429	0.002745642
l	0.00026331533	5.7539935e-05	0.0029376098	0.0062982817	0.18636715	0.755329	0.007067807	0.012093236	0.016844481	0.010756213	0.00019332198	0.0017920227
à	0.00018405417	0.004117023	4.272669e-05	0.013979547	0.14726275	0.05519176	0.025780497	0.69985384	0.035165247	0.015376072	0.0023780963	0.00066829956
o	3.2958025e-05	8.536892e-08	0.0001600508	0.0018700649	0.14155234	0.4954853	0.32537296	0.011351013	0.004772139	0.0067958757	0.0067993505	0.0058079306
