 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.97969157	0.0070265965	0.0001680851	1.5609545e-05	2.480225e-05	0.00018946895	0.002314895	0.0105689345
è	0.15804571	0.82643056	0.0013250709	0.00881101	0.0046358462	1.2282128e-05	8.222536e-05	0.0006573241
o	0.009309929	0.9877664	0.0012550473	0.0012098321	9.841856e-05	1.7178903e-05	9.292958e-07	0.00034229504
p	0.104676835	0.880387	0.0038242757	0.0027250783	0.007265531	0.0001241882	0.0006273406	0.0003698474
p	0.106095836	0.8499777	0.0077674086	0.026757987	0.0092407735	6.361808e-05	9.1914655e-05	4.870634e-06
ò	0.011092333	0.96878225	0.018548533	0.001423437	4.3121414e-05	4.463726e-06	6.510229e-08	0.00010575811
r	0.00014993238	0.9100349	0.061510187	0.021270929	0.005502365	0.0007584072	9.653667e-06	0.0007636509
k	0.002405925	0.010275358	0.7952421	0.15674369	0.031603567	0.0006807754	0.0030356701	1.2932762e-05
e	0.10713358	0.28292423	0.586886	0.01616816	0.001944928	0.00029670668	1.674837e-05	0.0046296953
t	0.0016528929	0.1633024	0.5004312	0.16152123	0.129669	0.0025302758	0.00032757162	0.04056548
e	0.0060545583	0.009491649	0.45779875	0.5027389	0.019934954	0.0035327042	0.00017445743	0.00027398515
e	0.0045986925	0.00716996	0.20929097	0.57249457	0.19266237	0.0051287916	0.00051367213	0.00814101
t	4.0917348e-05	0.0005402205	0.14321667	0.10077758	0.11637819	0.6225308	0.007925879	0.008589802
r	0.018583018	0.012352005	0.01327913	0.36838153	0.37847045	0.11328204	0.09133753	0.004314256
ò	0.32482526	0.090865016	0.10981608	0.22029348	0.19766091	0.037415717	0.0014984006	0.017625175
o	0.00068844255	0.00010893014	0.0004748458	0.013735582	0.73177314	0.09625921	0.11911913	0.03784071
p	5.1293665e-07	1.5337117e-05	0.00060235907	0.0075756796	0.037605733	0.9231788	0.013358575	0.01766314
ò	0.0036438138	0.0007203823	0.0080991825	0.018898388	0.031496953	0.8882815	0.045896836	0.0029630437
s	0.0006553239	1.302236e-05	2.2897604e-05	0.0014823674	0.53681266	0.20774731	0.2273146	0.025951764
s	0.0032250762	4.5492165e-05	0.008961395	0.001445452	0.056134198	0.44463947	0.47958845	0.0059604114
a	0.084894076	0.002032627	0.0021704594	0.0022443035	0.04558033	0.36378214	0.28720644	0.21208967
t	8.0587015e-05	1.1274833e-05	7.436888e-06	0.00015590216	0.037089936	0.064615555	0.5450555	0.35298383
è	0.00053475343	3.0204425e-05	0.01800346	0.0015887776	0.0022613592	0.6607284	0.3088606	0.007992534
l	0.00033257366	6.1284863e-06	1.1468703e-06	1.8826511e-05	0.012341496	0.08417357	0.77185977	0.13126656
o	3.9187194e-05	9.9389445e-06	0.0024045976	8.697367e-05	0.0016992273	0.1050522	0.8554154	0.03529239
</S>	0.0001270206	1.7017077e-05	7.30876e-05	0.0011014591	0.021906782	0.1418345	0.41972765	0.4152124
