 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.9823929	0.004410249	0.0004308451	0.00027455625	0.00033414035	0.0001632551	0.000109916116	0.0016076108	0.00032917227	0.003451198	0.00028919213	0.0062068924
ì	0.9617552	0.033756886	0.0033185838	0.000112293535	0.0007111574	3.7250862e-05	7.035716e-06	0.00019517311	2.3344596e-06	4.191885e-06	1.082997e-06	9.869315e-05
o	0.060342863	0.8904602	0.03416734	0.012084426	0.0013255106	0.00074228155	0.00038319165	0.00035361332	2.6745234e-05	5.3572458e-06	1.656411e-08	0.00010843716
ì	0.050557196	0.9139079	0.021730304	0.0058627366	0.0035873156	0.0017987539	0.00056347897	0.0012928635	0.0002764765	0.00014176239	2.3707382e-06	0.00027895867
s	0.0029078699	0.98327047	0.009039581	0.0032559843	0.00042158255	0.00043943757	0.0002188336	0.00024596477	6.088281e-05	2.6336613e-05	8.452946e-08	0.00011298695
s	0.2644019	0.6179705	0.064281784	0.051587116	0.000877832	0.00061539834	0.00021805835	2.2976936e-05	1.6409338e-05	6.3893913e-06	1.0026508e-06	6.045994e-07
e	0.49973974	0.45458946	0.041051712	0.002807387	0.00046923594	0.00017862876	0.00029006935	7.1262048e-06	7.460422e-05	8.12791e-06	1.7546536e-06	0.00078213116
r	0.0011434406	0.5023343	0.42761618	0.060013603	0.0056796214	0.0018266292	0.0009226702	0.00010885172	1.1743065e-05	3.1425186e-06	2.4641013e-08	0.0003398032
e	0.09155626	0.6175729	0.1718727	0.11747311	0.00063691515	0.00038790004	0.00046079847	4.8058996e-06	1.2582148e-05	2.1673832e-06	1.3476545e-06	1.8496201e-05
k	0.003717446	0.11389486	0.5315658	0.29608354	0.03504856	0.010873573	0.0066879867	0.0013391391	0.00022466894	8.698754e-05	9.486029e-07	0.00047650808
a	0.016031643	0.0847235	0.63947034	0.24051687	0.00940464	0.0044566416	0.0045703123	0.00010357486	0.00034670465	5.1184164e-05	0.00020024739	0.00012432861
s	0.0026079467	0.020530542	0.43117762	0.3991836	0.09226763	0.028197633	0.018479027	0.005817526	0.0006496074	0.00019874044	1.7322235e-06	0.0008883557
ì	0.022131708	0.050649982	0.3462414	0.52450526	0.021709299	0.014073653	0.016305098	0.00038617532	0.0014362222	0.0002950159	0.0013676939	0.0008985206
m	0.00019849226	0.011287746	0.29244643	0.32473803	0.20986207	0.10783525	0.04293753	0.0066172453	0.002915076	0.0009219227	5.6565732e-05	0.00018367558
b	0.088466585	0.017233543	0.48584267	0.21075624	0.062486384	0.06998258	0.030746462	0.0024326732	0.02514162	0.0054651354	0.00082827115	0.0006178855
e	0.9210858	0.007675396	0.00525881	0.044771362	0.007207985	0.0049275937	0.0080541205	0.0005494109	0.000230462	7.207806e-05	3.325572e-06	0.00016371733
