 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.7586586	0.006982225	0.0004996097	0.000111419686	0.0021733176	0.00040045768	0.057901792	0.014906109	0.07261141	0.04014027	0.027761403	0.0004546023	0.0032500983	0.014148721
n	0.44269612	0.5054584	0.04269577	0.0030678995	0.001506306	0.000113998954	0.0014558436	0.0011304403	0.00019438822	8.7161716e-05	4.092784e-05	1.4985808e-06	8.122556e-06	0.0015430966
ì	0.0031689678	0.025853068	0.85776687	0.027308162	0.026217455	0.0039557135	0.0020171865	0.002798389	0.0014048483	0.0005587741	0.00020469341	0.0002442194	0.00020329426	0.048298437
c	9.091285e-05	0.69419646	0.25920677	0.04265301	0.0013218145	0.0018484761	2.2306212e-05	3.9404116e-05	8.6628725e-06	1.1091252e-05	2.8338216e-06	1.5037543e-06	1.9715337e-07	0.0005966427
h	0.0015330693	0.43971604	0.05145061	0.07231427	0.19955048	0.039374836	0.05432687	0.06701752	0.046833202	0.019397985	0.007570467	0.0001545164	0.00065946736	0.00010058712
e	0.004998703	0.9880646	0.0065900376	0.00020656761	0.0001083088	6.279343e-06	1.1380276e-06	7.4184945e-06	3.4203676e-06	1.8223494e-06	2.1375504e-07	2.1123721e-08	5.614647e-09	1.1437153e-05
t	0.00019736611	0.6136421	0.24376799	0.079812594	0.038277995	0.015887273	0.0016100474	0.0051380107	0.0005548633	0.0002197896	4.6372857e-05	1.7023874e-06	7.926865e-08	0.0008437747
o	0.00072611275	0.13502803	0.7446969	0.04852985	0.055576902	0.008793779	0.00044915636	0.0011795835	0.002518376	0.0012652683	0.0005463608	0.00039651804	0.00012964281	0.00016339586
r	4.6809128e-05	0.016856976	0.8784232	0.03932901	0.057387676	0.005835321	0.0007876402	0.0008983119	0.00016507483	7.471522e-05	1.1358812e-05	1.5811767e-06	2.8001483e-07	0.00018202321
ì	1.9617466e-05	0.015576338	0.20107669	0.66189575	0.022751464	0.09398976	5.554935e-05	0.00040656282	0.0005520376	0.00084322353	0.00025737105	0.0018867587	6.8508256e-05	0.0006203689
s	7.895108e-07	0.00014481925	0.08487556	0.07628033	0.67442083	0.13702743	0.006108444	0.009426904	0.008639932	0.0015563124	0.0010868314	0.0002839726	1.8673736e-05	0.00012910707
o	0.006432232	0.054968867	0.24374557	0.13639195	0.5179077	0.03536841	0.0004615079	0.00025726767	0.002589763	0.000717682	0.00073836296	0.00030344084	9.3501614e-05	2.3752504e-05
n	1.7422544e-05	0.00031572863	0.038587417	0.06445277	0.64760274	0.11204099	0.031940646	0.07962925	0.01791224	0.0047868704	0.0018350439	0.00025524083	1.3252122e-05	0.00061035244
t	3.643741e-05	0.0020026746	0.037940733	0.6394026	0.049732987	0.26924992	3.7793317e-05	0.000115546114	0.00037249617	0.0002401798	0.00018467283	0.000621344	2.5566043e-05	3.7001406e-05
a	0.60926694	0.09674743	0.08907977	0.090816796	0.058407083	0.008400253	0.0043853098	0.024092728	0.003163667	0.00212842	0.00022979834	7.83807e-05	1.5343861e-05	0.013188076
c	3.3740303e-06	8.954903e-06	0.002492932	0.06752041	0.61237234	0.0592291	0.031717002	0.11625124	0.046135083	0.047653254	0.0044018645	0.00013960536	0.0001382406	0.011936647
e	5.6200897e-06	3.3268396e-05	0.0023253942	0.009362432	0.17791854	0.0119792335	0.35532534	0.21582036	0.14976913	0.036344673	0.01848823	0.00015261138	0.017295478	0.005179739
r	1.6271605e-06	1.199049e-05	0.0045903707	0.01539031	0.6633462	0.017387826	0.075190015	0.12677705	0.04741796	0.027996862	0.0029379127	5.912528e-05	0.00021544128	0.018677257
ò	7.0785286e-06	0.0020911256	0.0048715877	0.27512872	0.038798258	0.6638255	0.00039085085	0.0018831162	0.0022505238	0.0038035929	0.0014590643	0.0046373457	0.00016449371	0.000688743
o	1.7288762e-06	5.7068778e-08	2.4341278e-05	0.0018691018	0.50791126	0.06637597	0.07694422	0.047904503	0.23497756	0.022769995	0.03013265	0.0060984264	0.0040230886	0.00096704566
c	6.520746e-08	3.1822946e-08	1.1595909e-05	0.015481826	0.062390495	0.49653116	0.110078104	0.1735341	0.07150377	0.037700336	0.012786906	0.015486219	0.0021341245	0.002361263
e	1.0080683e-07	6.1483156e-06	0.00032357787	0.003631787	0.19032373	0.011926318	0.32920694	0.19694686	0.18159531	0.036696322	0.021294873	0.00043435945	0.016465928	0.011147655
r	3.675526e-08	2.1818482e-07	3.788154e-05	0.0003262749	0.14929394	0.010289361	0.12754056	0.18093835	0.28539863	0.17419973	0.051987983	0.0019244392	0.00809216	0.009970393
ò	4.017257e-06	0.0026724732	0.005155153	0.033005424	0.04512248	0.73090595	0.0015723534	0.0071014753	0.024774356	0.037534367	0.025861252	0.081566446	0.0036570309	0.0010672886
