 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.98551166	0.004900686	0.00012564188	7.5502758e-06	5.016275e-06	0.0001790084	0.009270477
à	0.071005665	0.1470641	0.75571424	0.00017071096	5.5469325e-05	4.867058e-05	0.025941174
b	0.0006024694	0.0036804567	0.9953538	0.00021433126	2.6960647e-06	4.864369e-07	0.00014581524
b	0.6092027	0.30841297	0.080664285	0.00065727596	0.00065530627	0.00039591375	1.1562237e-05
i	0.19497351	0.79197055	0.010210237	0.0022351712	9.2877035e-06	5.959407e-07	0.00060075946
t	0.00059129344	0.66359675	0.28831843	0.037685845	0.00025690236	4.840984e-06	0.009545909
o	0.2852146	0.7142579	0.00033395644	0.00017147786	1.183309e-05	4.873591e-06	5.3501735e-06
u	0.002598171	0.95948374	0.030975718	0.004119956	7.711447e-05	1.39927e-06	0.002743947
k	0.0007439947	0.07487722	0.13074417	0.6497923	0.030187372	0.0052515776	0.10840344
o	0.044356365	0.89248455	0.005408837	0.017425798	0.0057977624	0.029006539	0.0055201133
r	0.019675132	0.900699	0.00942999	0.018278891	0.008293	0.00095253775	0.04267159
a	0.024177326	0.3619235	0.0009115873	0.12226389	0.14148952	0.22815968	0.1210745
s	0.063456096	0.6820007	0.062435538	0.04384657	0.050719593	0.005524669	0.09201685
ì	0.019062236	0.06721061	0.00058219256	0.0514283	0.23626609	0.44672137	0.1787292
u	7.840991e-05	0.003604365	0.0014659725	0.8767019	0.10194718	0.013199561	0.0030027484
t	1.2041954e-06	1.1537384e-05	0.00069105905	0.2355553	0.6087251	0.14350042	0.011515406
è	0.02265646	0.007696868	0.00047722211	0.011720736	0.39922175	0.5452962	0.012930812
l	8.607819e-06	0.000270909	0.0009970382	0.1412613	0.69179666	0.1523569	0.013308558
i	0.005631696	0.002583621	2.5801824e-06	0.00021322926	0.66642225	0.316808	0.008338647
à	0.00034465146	0.0004994889	0.0010728635	0.009380965	0.41087958	0.4047879	0.17303461
s	3.362185e-06	9.656202e-07	4.5007014e-06	0.009195789	0.19847763	0.7777877	0.014530064
p	4.018837e-06	1.6354852e-05	6.0049344e-05	0.0025967802	0.26494598	0.7287888	0.003588091
r	0.3294483	0.03840639	0.010377721	0.018544989	0.0084714955	0.5761383	0.018612739
o	0.9709004	0.020333922	1.6940643e-05	1.5782256e-05	0.0005645839	0.005295974	0.002872424
</S>	2.6567886e-05	2.9808998e-06	4.7078134e-05	0.0035039259	0.0016921231	0.0720278	0.9226995
