 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.70790493	0.011957812	0.0003445349	0.0018262286	0.0038798125	0.013772568	0.0064820955	0.034750983	0.026422502	0.045729753	0.102679044	0.02731256	0.016937269
n	0.54194695	0.4256071	0.02290526	0.002063256	0.0026207452	0.00047053964	3.8551545e-05	0.00045917937	4.2019005e-06	0.00033762868	0.0011566601	0.00026894832	0.0021209836
ì	0.0047287694	0.07726025	0.5129943	0.035961736	0.09498796	0.025328012	0.002709731	0.026304273	5.5556153e-05	0.01580545	0.00699566	0.002658305	0.19421004
c	0.00029028422	0.81598556	0.1531539	0.013786449	0.011254232	0.0022547469	0.00033113695	0.00025184965	6.2007675e-05	3.054406e-05	2.2181259e-05	1.6514032e-05	0.0025605748
h	0.0016254823	0.391188	0.06438246	0.2841429	0.027510667	0.030887447	0.046866044	0.089497596	0.005085522	0.007343709	0.04340028	0.0077821543	0.0002877871
e	0.010937442	0.98553455	0.00036758222	0.0015965789	0.0012647667	0.00019974848	2.511238e-05	1.2894412e-05	5.258063e-07	3.018762e-06	6.763519e-07	2.0814008e-07	5.69754e-05
n	0.00059843337	0.5230746	0.035681214	0.30783707	0.091542274	0.027221635	0.004623272	0.0028998794	0.000516623	0.00031205642	0.00024687155	1.9854657e-05	0.005426189
d	0.00086101977	0.08770973	0.84844947	0.019848049	0.032773115	0.0060776887	0.0024826215	0.00048609616	0.0006608427	0.000115502284	3.9253362e-05	1.4358482e-05	0.00048223307
i	0.020452611	0.8998674	0.03624161	0.027268648	0.013716831	0.0010283572	0.00023291862	2.329367e-05	6.383175e-05	3.8255228e-05	1.5613915e-06	6.027191e-07	0.0010640492
s	1.3407019e-05	0.0016918347	0.103403755	0.52971816	0.23361574	0.08034933	0.022630477	0.004170756	0.0005081204	0.0020816273	0.00022899901	7.4928255e-05	0.021512872
ò	2.5056232e-05	0.002007667	0.58948094	0.046272647	0.20582157	0.056810625	0.018244779	0.032905385	0.0022594805	0.0184083	0.009025029	0.00425997	0.014478549
n	8.561747e-07	7.050988e-05	0.0034961193	0.47742558	0.22045712	0.20337634	0.06746679	0.020281037	0.006224624	0.000788664	0.00013913347	1.2822801e-05	0.00026036947
t	0.0017065518	0.009379722	0.07026015	0.10235441	0.4805547	0.18629068	0.09121144	0.01722949	0.040089346	0.0005326479	0.00022236467	0.00011014376	5.8365345e-05
a	0.69511724	0.12039023	0.0030584398	0.04805965	0.018555816	0.0020902106	0.00075602386	9.393801e-05	0.00010485181	0.0008471144	8.600701e-05	6.144428e-05	0.110779025
o	2.584547e-06	3.9291856e-05	0.006521091	0.44762826	0.27631682	0.17938551	0.04190282	0.027678872	0.0025232453	0.004641669	0.0013547329	0.0005292763	0.011475817
a	1.1440521e-05	5.9460086e-05	0.02742059	0.3425772	0.14256753	0.10845552	0.039530788	0.11875338	0.02665012	0.030951349	0.05591837	0.024859905	0.08224435
t	2.5865056e-06	6.2521736e-05	0.0018056774	0.07948454	0.47176293	0.21617505	0.018698402	0.11303416	0.013285422	0.032338127	0.029630492	0.011429406	0.012290713
r	0.0001476497	0.0015207264	0.19951716	0.016447997	0.28823236	0.121572465	0.042750474	0.09715106	0.13359015	0.015391975	0.03241342	0.02193923	0.029325346
e	0.0059667304	0.011215871	0.002079203	0.04304133	0.6898971	0.206719	0.022561004	0.011257519	0.0009517651	0.0053486703	0.00048188513	7.948955e-05	0.00040037517
f	1.0759985e-07	5.734219e-07	0.00023694852	0.031756323	0.16746616	0.40830866	0.15419741	0.1540787	0.008640238	0.04441709	0.0120564215	0.0074264733	0.011414908
f	2.7434067e-05	0.0011110549	0.0032761807	0.010210847	0.11561916	0.15791954	0.19560173	0.14616194	0.03808638	0.03328214	0.038438693	0.054599922	0.20566499
ò	0.0017090004	0.045866154	0.008325517	0.01974299	0.49249053	0.29650477	0.060263548	0.02647119	0.018453334	0.018412374	0.002142891	0.0006777821	0.008939846
m	4.9498167e-06	3.038419e-08	1.5344027e-06	0.0015521531	0.002871993	0.12528408	0.43805656	0.31689662	0.021757679	0.091915496	0.0006545464	0.00036258958	0.0006418613
m	0.00012837921	0.0005548434	0.0016171437	0.023692103	0.036679585	0.041747313	0.09890251	0.04843221	0.10069726	0.08560968	0.21357632	0.3112044	0.03715824
u	1.46682405e-05	0.00044892033	0.00016484022	0.15009394	0.30410123	0.18321806	0.08272619	0.060467843	0.0108585805	0.033025272	0.0032296965	0.0046628695	0.16698793
o	1.3014615e-06	4.1633638e-07	4.366307e-05	0.0041380543	0.043637898	0.41152915	0.20956194	0.15471011	0.03785296	0.046671167	0.009969159	0.016802754	0.06508144
n	5.6772194e-08	5.5375443e-07	5.4390068e-05	0.002455945	0.03219358	0.23637816	0.05166396	0.33748382	0.053196203	0.10802582	0.08014447	0.058767837	0.039635204
ì	2.0695275e-06	0.0008686338	0.008866899	0.0008086506	0.027722396	0.049523875	0.04740014	0.020703094	0.80009216	0.003977212	0.009992876	0.017322483	0.012719591
c	1.485364e-07	5.0519425e-08	8.083948e-07	0.0010892992	0.018793993	0.378888	0.08019374	0.4678078	0.034408677	0.013576791	0.0034475534	0.0012653916	0.0005276019
h	8.795689e-07	2.4046489e-07	0.0009677	0.007237027	0.02600101	0.063124195	0.04457911	0.14480121	0.11571419	0.15900129	0.192896	0.1956031	0.05007403
a	1.7312794e-06	0.00010191693	9.425321e-06	0.006815775	0.0379698	0.09723749	0.071337655	0.096245244	0.15007539	0.07456403	0.063203156	0.27549937	0.12693891
p	3.6928546e-07	2.3983867e-07	9.544037e-06	0.00076698407	0.010025741	0.25964722	0.061154786	0.40469563	0.10136393	0.051128898	0.03457447	0.039150205	0.037481956
à	2.1879714e-06	0.0015373417	0.0004433466	0.001450175	0.022254987	0.0658583	0.05179563	0.036160626	0.77648526	0.008005458	0.0134002995	0.01845224	0.004154153
r	2.803553e-06	1.3499793e-07	3.9809015e-07	0.0001002911	0.0004755269	0.05979321	0.07833179	0.6225851	0.067156106	0.15489239	0.0051979106	0.006854219	0.0046100854
o	0.00014190857	0.005066838	0.00018689856	0.016646665	0.08330913	0.27063447	0.09684494	0.21012641	0.16199489	0.050910786	0.021957275	0.06849089	0.013688849
n	6.095027e-06	1.1592838e-06	1.0950028e-05	0.0020429448	0.005399074	0.13741924	0.038750354	0.44190106	0.10860822	0.027677761	0.064791776	0.07309832	0.10029303
t	1.1926401e-06	0.0015908324	0.00072088157	0.0070740352	0.09081697	0.29945326	0.061013702	0.2747753	0.22451425	0.007865581	0.014770991	0.01647575	0.00092727016
a	0.0015146341	0.0023511793	0.0013549987	0.0011152242	0.00892358	0.023610085	0.00921423	0.05246593	0.13976274	0.042238288	0.24027802	0.3473191	0.129852
m	3.0172632e-07	5.5138713e-07	1.1598668e-05	0.00017659993	0.0003172191	0.0147750825	0.021881983	0.09260573	0.05645249	0.10556569	0.09671439	0.2588901	0.35260823
e	1.5840341e-07	1.03412885e-05	0.00029986404	0.00031902373	0.00049312296	0.0020421902	0.0016772272	0.0421616	0.01336477	0.08984714	0.44649777	0.17234384	0.23094301
m	1.2396863e-07	2.3946475e-07	6.3056423e-06	0.0003311635	0.00086056505	0.018962605	0.009446538	0.15223852	0.013226362	0.122851916	0.10360777	0.252761	0.32570687
e	3.785888e-08	5.3812937e-06	2.7595283e-05	0.00034502923	0.0011604113	0.0042862603	0.0011199259	0.062097907	0.005782179	0.07801661	0.18172969	0.104057595	0.5613714
a	2.3865677e-08	1.02137186e-07	4.1880303e-06	0.00025696127	0.00089088205	0.021412676	0.010701395	0.18756561	0.016713051	0.14091325	0.111774206	0.19575106	0.31401664
</S>	5.7170007e-09	1.8655234e-07	2.2296392e-05	0.00015887375	0.00029903653	0.0021553682	0.00055765524	0.017348252	0.006354287	0.020130804	0.22893092	0.34519663	0.37884572
