 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.15678735	0.00041874696	0.004614162	0.17072347	0.43920484	0.16788286	0.060368575
n	0.59382135	0.385399	0.012325671	0.0010952706	0.00056185207	5.2191003e-06	0.006791639
a	0.25243556	0.2701691	0.44712406	0.011667844	0.0012557512	1.1376728e-05	0.017336192
v	0.0037915155	0.915981	0.076092154	0.0016051049	0.001981405	1.1275016e-07	0.0005486752
o	0.03302438	0.24248369	0.7105142	0.011171498	0.0003469291	1.094276e-05	0.0024484268
r	0.0049239667	0.052538965	0.8957154	0.03306845	0.011049455	2.408417e-06	0.0027012622
à	0.00093765283	0.6102957	0.38196886	0.004228604	0.00022851693	1.4901487e-06	0.0023392157
s	0.00027818288	0.00305222	0.12608983	0.19675747	0.3687144	0.0023550643	0.30275288
o	0.0020778996	0.10273326	0.69109887	0.1847801	0.01711743	0.00055791537	0.0016344585
o	0.00014023387	9.417469e-05	0.316396	0.4574711	0.21549559	0.0002943738	0.0101085855
s	9.790313e-07	7.445195e-05	0.0049523404	0.16373217	0.76777595	0.0037276084	0.059736498
s	0.00039295765	0.03061117	0.048893787	0.58725953	0.13370144	0.009184106	0.18995705
o	0.005809448	0.005117368	0.8450924	0.10676252	0.01396693	0.00029400768	0.022957427
m	1.6624562e-06	2.4591006e-06	0.00060476974	0.026862346	0.21726534	0.016313504	0.7389499
ì	1.39156755e-05	0.0005811753	0.0026416306	0.43055242	0.1225671	0.06814129	0.3755025
k	0.00013311028	7.510252e-07	0.0006166502	0.031667043	0.06148195	0.26765254	0.63844794
a	3.4978275e-05	0.0008893648	0.0019414946	0.13190886	0.84839994	0.005692659	0.011132624
m	9.4468476e-07	4.8420034e-06	0.00033440345	0.04133957	0.5846476	0.18506387	0.18860878
è	2.9278336e-08	1.40900775e-05	0.00025532467	0.1247621	0.46356001	0.1972918	0.21411654
r	1.7738697e-06	4.650968e-08	5.9385047e-06	0.0007665768	0.00859008	0.7407359	0.24989973
i	7.890119e-06	0.0004037345	0.0008613787	0.06737087	0.7191717	0.2081014	0.0040830104
</S>	8.923987e-07	1.6516906e-06	2.6277943e-05	0.0010847988	0.11892807	0.27802896	0.60192937
