 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.76180154	0.009056181	0.009933083	0.0011943635	0.0040015685	5.258247e-05	0.008275904	0.04626026	0.0022104515	0.0060160444	0.053692825	0.011962564	0.026134597	0.016948469	0.0016414898	0.04081809
k	0.85626286	0.064767	0.056985572	0.0015973398	0.0030813382	0.00010186396	0.0007062926	0.0009984893	7.2821977e-06	0.00019342959	0.00010757388	7.135363e-06	0.00016853813	8.654915e-05	5.6160734e-06	0.014923145
è	0.0038735166	0.053612504	0.10050165	0.04606826	0.15422015	0.005857257	0.06392548	0.15937296	0.007983766	0.17548998	0.011757538	0.020520119	0.10171332	0.0037357789	0.07124233	0.020125382
c	0.46268752	0.45607233	0.049544714	0.010630414	0.0003562005	0.0035404267	0.0012523265	0.0007099357	0.00014202566	0.0004069076	8.0921345e-06	1.2272596e-05	0.000108759305	3.8059723e-06	9.992962e-07	0.014523299
c	0.79136276	0.039212693	0.07337791	0.009488992	0.039681852	0.005107173	0.0046214615	0.024136597	0.00057121663	0.003820754	0.002670215	0.0004258113	0.0050856154	0.00025800813	0.00013355678	4.5452412e-05
i	0.66960984	0.12793878	0.146664	0.009174219	0.02922478	0.00013013162	0.003858665	0.012272494	9.197714e-06	0.00055757066	0.00014978714	1.7355085e-05	0.00028027003	1.7743401e-05	3.9893253e-06	9.112035e-05
a	0.08774824	0.730325	0.13079062	0.021277148	0.017506583	0.00028770103	0.001215659	0.0019450505	7.3954607e-06	0.00010008744	1.9922074e-05	3.966488e-05	7.525428e-05	3.6110062e-06	2.7028505e-06	0.008655356
a	0.0102659045	0.48531705	0.28332174	0.108350106	0.07422793	0.008972156	0.012655778	0.012544253	0.0005523867	0.0018248581	0.00018412872	5.67786e-05	0.00020102166	1.753603e-05	4.57075e-07	0.001507925
r	0.0040417775	0.30798712	0.4867074	0.11653771	0.04158477	0.0115113	0.016005494	0.008244876	0.0013390478	0.0041332087	0.00030868288	8.175235e-05	0.00047732017	6.350258e-05	1.5285967e-06	0.0009745311
è	0.000210719	0.04218391	0.07152633	0.26432264	0.0327718	0.16918711	0.059342984	0.043105748	0.05360513	0.2429649	0.00048062048	0.0024951687	0.009719131	9.6870805e-05	0.0008538153	0.007133132
t	0.0001229974	0.0685652	0.07937255	0.5642828	0.014355881	0.17179136	0.06543127	0.014253703	0.012227702	0.008087403	0.00017446646	0.00052138645	0.0004391075	3.3432996e-05	1.5408067e-06	0.0003392131
i	0.06269551	0.21974719	0.20507279	0.1935935	0.015768973	0.014782969	0.087870836	0.06685435	0.00038224828	0.078462936	0.0056420187	0.010294772	0.037483625	0.00020772462	0.00086043566	0.0002801259
e	0.0012734991	0.04357264	0.1861905	0.28856885	0.20044014	0.033031356	0.13035303	0.09863269	0.003320235	0.011628047	0.0014950108	0.00043992826	0.0005127182	2.2626493e-05	3.4694793e-07	0.0005183686
s	0.00014062325	0.0069810743	0.33951265	0.12699865	0.17812239	0.11144661	0.04430989	0.024835674	0.09412714	0.05428317	0.004113788	0.008350376	0.0050473413	0.001198208	0.000292337	0.00024004541
ò	0.00016631663	0.0011338727	0.040283497	0.103369154	0.007865377	0.14187048	0.08050962	0.07122307	0.03937869	0.47166997	0.0018104224	0.0030618971	0.032962125	0.0003274597	0.001000031	0.003367957
z	3.41509e-05	0.0017249823	0.024648508	0.4278796	0.010595099	0.31112483	0.10899859	0.05913101	0.01789528	0.02294175	0.0026090431	0.007622019	0.004218138	0.00044495938	6.4505686e-05	6.750841e-05
u	0.24919532	0.037478916	0.38510662	0.061717384	0.009328437	0.008818343	0.05684559	0.044311583	0.0013667186	0.045514025	0.01637566	0.018659497	0.0632786	0.00055954524	0.00062650116	0.00081731955
n	0.000188869	0.0003803488	0.033339635	0.08862325	0.058551174	0.021201078	0.25084734	0.4877206	0.008453687	0.01987636	0.018602703	0.0062323445	0.0051399516	0.00029726812	1.7202467e-05	0.0005281859
