 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.875602	0.030737065	0.0040938724	0.0003375236	0.0013761555	0.002664997	0.0246637	0.027973179	0.03255149
o	0.66099596	0.27345058	0.0061400635	0.00692482	0.010282696	0.0015520366	0.0028186948	0.002657996	0.035177182
f	0.12501147	0.77906007	0.039331723	0.009353652	0.002518541	0.00026652197	0.00039514102	2.0486472e-05	0.044042423
à	0.031329654	0.25364465	0.043062013	0.17989859	0.14454539	0.01407302	0.035624795	0.26207912	0.035742793
i	0.012028238	0.1754618	0.74204534	0.06332436	0.005157699	0.0009867647	0.00012864431	1.9826624e-05	0.00084733195
e	0.00080985273	0.017289773	0.47652945	0.16010046	0.18023081	0.07556587	0.059748523	0.018663438	0.011061798
e	0.00071857224	0.017553316	0.7732825	0.1809999	0.009302684	0.0126644205	0.003486674	0.0006501183	0.0013417639
t	0.00029594355	0.004301603	0.69092125	0.27800393	0.0076986146	0.015472516	0.0024543335	0.00053695013	0.00031486058
è	0.009889114	0.0011048123	0.1571259	0.6455576	0.030647231	0.058772776	0.026086964	0.069026195	0.0017893659
l	1.1774516e-05	6.601873e-05	0.5073373	0.40590003	0.054078158	0.022089595	0.0064809765	0.0026743312	0.0013618767
i	0.008404625	0.06490175	0.39058915	0.33652365	0.16580592	0.01992524	0.01124028	0.0025277995	8.156234e-05
f	6.45999e-05	4.4444067e-05	0.1316298	0.46108517	0.2750243	0.09384786	0.030264659	0.006094014	0.0019452577
a	0.009310293	0.0010961484	0.095690794	0.82993174	0.052351672	0.0063198777	0.0015114207	0.0037257494	6.23481e-05
m	4.7292957e-05	7.527158e-06	0.056116432	0.1885742	0.47593346	0.17671897	0.087996304	0.008513106	0.0060925693
è	0.00053525367	0.00038666045	0.043898564	0.35503572	0.15888345	0.19647685	0.19132748	0.0358819	0.017574063
n	0.00019728029	6.7648416e-06	0.0035620974	0.06725215	0.045728035	0.012703279	0.112661384	0.4328271	0.32506186
o	0.010387573	0.001672848	0.04144384	0.61233497	0.1956724	0.048243944	0.011061722	0.07874835	0.00043435936
s	6.9906123e-06	9.2921664e-07	0.0042618252	0.016128844	0.18173559	0.29202557	0.34680498	0.12452905	0.03450628
ù	0.0029069774	0.00010382441	0.00937865	0.21461801	0.31035218	0.12590687	0.04693825	0.28830346	0.0014917481
b	3.1337448e-05	4.8410277e-07	1.9069254e-05	0.0005120657	0.0030895802	0.0042800875	0.12159743	0.798718	0.07175201
i	0.0014871171	0.0018621383	0.059906527	0.20555104	0.268073	0.14271246	0.078505695	0.22934885	0.01255314
t	4.3719647e-06	3.8122425e-07	0.0002391749	0.00058589026	0.005524919	0.040408317	0.33765152	0.5399941	0.07559134
o	0.0005944141	7.539835e-05	0.0034146945	0.01878267	0.06713448	0.06375426	0.04169397	0.80187154	0.0026786604
è	3.2846083e-07	4.92997e-08	7.51501e-05	0.00020344839	0.0052159335	0.03971251	0.39712632	0.48099828	0.07666801
p	6.730042e-07	5.3492077e-08	6.8287005e-07	7.1535687e-06	1.839656e-05	0.00015894113	0.006368438	0.9861091	0.007336468
r	2.75541e-05	9.302059e-06	0.0084043	0.14008917	0.08839078	0.09943162	0.090563014	0.56741744	0.005666873
è	0.00040337475	9.235651e-05	0.002588896	0.001908874	0.006860435	0.029430509	0.19344695	0.73182476	0.03344374
s	0.00017353403	2.9063058e-06	1.5081455e-06	1.7268612e-06	3.0979804e-06	1.8821129e-05	0.0016778795	0.7245782	0.27354226
t	0.00010200755	0.00018901585	0.0030471566	0.0036825878	0.0090350285	0.0110551305	0.07483287	0.8861007	0.011955471
o	3.749345e-05	5.0357627e-05	0.000497011	0.00024534206	0.0023200845	0.013758057	0.19870491	0.616987	0.16739978
</S>	5.939685e-07	2.6134016e-08	9.611958e-07	1.2442678e-06	1.5196787e-05	4.755556e-05	0.019860554	0.29067367	0.68940014
