 	avete	cucinato	le	verdure	</S>
e	0.022577833	0.0022430343	0.0051524616	0.0011341881	0.96889246
m	0.96187127	0.023207014	0.008965018	0.00031680102	0.0056399214
a	0.775911	0.10515061	0.10860993	3.62489e-05	0.010292211
r	0.5101798	0.27048752	0.04029662	0.000599664	0.17843646
è	0.14022838	0.40992853	0.32098755	0.0037170534	0.12513849
s	0.06199604	0.8675662	0.06659817	0.00012630057	0.0037132618
s	0.00777443	0.97570884	0.015302099	0.0010959617	0.00011876679
a	0.916814	0.07565263	0.004636129	5.0774062e-05	0.0028464033
t	0.028776767	0.1132789	0.84833366	0.0024257079	0.0071850214
o	0.00043720877	0.057486743	0.91924095	0.0066979825	0.016137028
t	0.005242851	0.05546045	0.9059262	0.0048918105	0.028478695
a	1.1971748e-05	0.0051069497	0.68098474	0.2627867	0.051109582
l	0.0013591767	0.015532793	0.9302019	0.022392992	0.030513162
à	3.1251417e-05	0.0064314464	0.92398983	0.0645395	0.0050079892
c	0.0018061791	2.5164232e-05	0.04204848	0.70188826	0.25423193
h	6.6219525e-07	1.3323209e-05	0.039466932	0.9595136	0.0010055328
a	2.291821e-06	0.0010665666	0.33070254	0.6436604	0.024568204
n	7.1019567e-06	3.5104018e-05	0.098248646	0.76205933	0.13964982
a	2.2881693e-05	0.060365967	0.32252565	0.57606983	0.041015606
</S>	0.00010432962	0.0020738828	0.17928025	0.25612345	0.56241804
