 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.37600592	0.089521185	0.0281013	0.0025747453	0.002473583	0.0147794075	0.024627984	0.026409706	0.43550617
t	0.99877304	0.0011197056	4.741783e-06	6.3704115e-06	7.3435405e-07	5.273697e-06	1.0879003e-05	3.6545805e-07	7.8917044e-05
t	0.9957664	0.004212042	1.8848834e-05	1.0926271e-06	3.0079818e-07	2.7572167e-07	6.5149055e-07	1.968699e-08	3.923503e-07
è	0.9787119	0.015135242	0.00045976212	0.0024224503	0.00015365935	9.832847e-05	3.7195034e-05	4.6275443e-05	0.0029352591
d	0.3730806	0.62153226	0.004546841	0.00022300078	8.802193e-05	2.6745867e-05	7.7505365e-06	5.507e-07	0.00049418816
e	0.023378016	0.24530022	0.2650406	0.38179737	0.06902264	0.014687166	0.00063423236	0.00010907576	3.0706287e-05
c	0.0024985974	0.7751179	0.17790677	0.033624742	0.007735328	0.0018835005	7.073194e-05	2.0002066e-07	0.0011622327
i	0.4448977	0.5454218	0.0042042607	0.0037688727	0.0001842698	0.001129591	0.00036224333	2.8942868e-06	2.8419587e-05
d	0.0041933013	0.7542222	0.21168555	0.011616399	0.0012318534	0.00073395285	4.023059e-05	6.753927e-07	0.01627579
è	0.09899042	0.21294765	0.5959565	0.072363295	0.017073898	0.0022613732	0.00021989332	2.4735406e-05	0.00016221945
t	5.287481e-05	0.45928317	0.44351387	0.047495782	0.039433703	0.0048785224	0.0009257305	2.1884807e-05	0.0043943776
s	0.0043305648	0.014563578	0.2718201	0.5715861	0.10267244	0.033647913	0.00056628534	0.000783322	2.9682973e-05
a	0.056573536	0.013049797	0.884013	0.022365449	0.0037082233	0.0009826657	0.00010934502	6.596758e-06	0.019191373
m	0.00037494063	0.014253332	0.44891557	0.34757218	0.123503305	0.034931567	0.0022812502	3.712746e-05	0.028130736
o	0.8707946	0.02775997	0.017499093	0.06372419	0.0017654421	0.008129976	0.0007221185	2.041239e-05	0.0095843
k	0.0005391767	0.05334333	0.64573574	0.1135054	0.072142005	0.016182939	0.0045494963	0.00015077928	0.09385124
a	0.013890657	0.005101466	0.4560191	0.39421275	0.09895362	0.026342206	0.0030636673	0.0003991068	0.0020174773
s	0.009378211	0.01187655	0.09651118	0.36122206	0.27440125	0.20933412	0.016592659	0.0007951813	0.019888762
ì	0.0064144344	0.0033702005	0.271322	0.24561559	0.44434774	0.016752172	0.005646048	0.0047820904	0.0017496981
m	7.428838e-05	0.003918294	0.047435824	0.25918517	0.36327845	0.30752292	0.011147909	0.00393547	0.0035016984
m	0.00086010416	0.0008466407	0.20490286	0.3071478	0.31253514	0.08726628	0.029365616	0.054754294	0.0023212729
e	0.026522001	0.0080212895	0.5041743	0.1700617	0.06263637	0.037210543	0.0098214755	0.00082880835	0.18072349
r	3.718042e-05	0.003875355	0.023307327	0.07890798	0.47979274	0.25707304	0.04094116	0.0067438204	0.109321296
i	0.007992126	0.010585035	0.09782822	0.03819603	0.823963	0.015453351	0.0039923433	0.0010713333	0.00091865327
p	5.143339e-05	0.0026540766	0.0029122708	0.024044024	0.2831557	0.61016667	0.048998594	0.009487555	0.018529765
à	0.0034376692	0.00451966	0.044520576	0.08142382	0.7845024	0.034542903	0.014256491	0.03049418	0.0023023637
m	3.6130075e-06	8.590808e-05	0.0004055819	0.0055029118	0.2035555	0.25619006	0.13193305	0.35360122	0.048722167
e	0.00064852415	0.0004236746	0.01589949	0.0889041	0.19002081	0.16268888	0.057034563	0.4513078	0.033072248
s	7.05626e-06	0.0011782281	0.0006722711	0.0041927584	0.12276886	0.63552403	0.09896909	0.080177546	0.056510214
t	0.002735424	0.0043728775	0.0064023486	0.035425562	0.57751995	0.08782613	0.022358725	0.26225695	0.0011019753
i	0.0586137	0.016615026	0.008355427	0.004763372	0.06325273	0.73212403	0.07919389	0.0052967025	0.031785186
s	1.4431507e-06	0.0003796612	0.00023212629	0.0016083153	0.07227451	0.506243	0.20127566	0.11730932	0.100675985
p	0.0001713664	0.00074753107	0.0088355625	0.02119409	0.29088762	0.046651885	0.1479053	0.4707914	0.012815291
i	0.1331769	0.1574526	0.046472132	0.011879606	0.060587216	0.44040745	0.12411548	0.0026329686	0.023275599
à	2.0105776e-06	0.00012967334	3.561524e-05	9.039089e-05	0.007579796	0.042240936	0.1359429	0.17656508	0.63741356
g	6.1381385e-08	6.098119e-06	1.6490521e-05	9.7603224e-05	0.020743707	0.01907051	0.039789096	0.88546777	0.034808666
g	1.6266367e-05	0.0009873008	0.0028561996	0.0048868847	0.038835876	0.026065765	0.053516373	0.8617548	0.011080483
i	0.0033660312	0.029472435	0.020252438	0.0073367576	0.036322296	0.3746114	0.16691478	0.13239037	0.22933352
a	1.1028986e-06	0.00012404966	3.1781692e-05	2.1737402e-05	0.0005997921	0.003973779	0.03223641	0.74060595	0.22240533
</S>	6.8089554e-07	0.00073704985	0.00038191266	0.00075763906	0.005478729	0.03136669	0.13541995	0.6520908	0.17376658
