 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.60592973	0.0012396387	0.00026988852	0.00085480826	0.00089652836	0.008516244	0.3612877	0.021005375
n	0.74836916	0.21336722	0.0051714564	0.009832033	0.00048174735	0.0029565182	0.0014756413	0.018346177
è	0.0027581924	0.20035215	0.10362391	0.050621703	0.008364773	0.005186292	0.021918654	0.60717434
r	0.0005125746	0.96674794	0.01693857	0.012454696	0.001895679	2.212915e-05	8.169515e-07	0.0014276152
k	0.053352993	0.41869518	0.2686256	0.18675913	0.07187901	0.0001487725	0.00010388154	0.00043544904
e	0.04510899	0.7861692	0.08229969	0.071978256	0.012693748	1.7968305e-06	6.377012e-07	0.0017477515
s	2.8436725e-05	0.0019341871	0.3169398	0.59081006	0.08362724	0.0035195975	2.3742923e-05	0.0031169746
e	0.0025898116	0.29688704	0.4247459	0.17635582	0.09815212	2.9860128e-05	6.1994186e-05	0.001177493
s	0.00013989986	0.0035631552	0.43476564	0.36760816	0.19031481	0.00191592	4.4299948e-05	0.0016481677
e	3.7845257e-05	0.008376623	0.49830702	0.26850146	0.16656192	0.0009381117	0.012274179	0.04500295
s	0.00040169782	0.0045486433	0.46480396	0.2673541	0.2517194	0.00831199	0.0007995079	0.002060749
e	1.3018596e-05	0.0014018613	0.28394344	0.3002454	0.29452255	0.0013166989	0.009996918	0.10856009
t	0.00034798495	0.002991537	0.38238707	0.23823148	0.34723032	0.021390801	0.0038800004	0.0035408337
t	2.399833e-05	0.0015572112	0.16051722	0.3219661	0.46418104	0.0013683451	0.0031388325	0.047247216
à	0.070734866	0.012251185	0.18484037	0.45476037	0.26088884	0.0005828987	0.00047832503	0.015463134
s	5.1231935e-05	3.3582883e-06	0.094155736	0.31496578	0.39002275	0.13585481	0.014569447	0.050376914
t	0.0012733262	0.00039634726	0.047772877	0.6236905	0.29206678	0.0059606	0.002751055	0.026088472
e	0.19430095	0.00086366414	0.0255743	0.23434448	0.30071163	0.027323455	0.018203564	0.19867791
a	0.00011061288	2.9577102e-06	0.013298136	0.07967526	0.20432097	0.45704162	0.06483179	0.18071862
n	3.9512025e-07	2.8454629e-06	0.00322189	0.033087898	0.061810844	0.45941147	0.10632573	0.33613884
k	3.3827717e-05	0.01839448	0.028408322	0.052360136	0.33614922	0.024691049	0.05809487	0.48186806
ò	0.009850211	0.17657135	0.059884023	0.076808214	0.57888186	0.0047167405	0.053536247	0.03975133
r	0.0001508245	1.188634e-06	0.00019654479	0.0013681179	0.0061859605	0.22045924	0.7047739	0.066864215
a	0.00018073134	0.0018949705	0.020806847	0.28933126	0.3857772	0.12587897	0.035360247	0.14076982
m	0.0001777087	1.9446315e-05	0.00576086	0.011707314	0.054463997	0.12175687	0.26555747	0.5405563
a	1.1082596e-07	1.8732746e-06	0.0002301389	0.0023200389	0.0020534939	0.30078286	0.4135595	0.28105193
r	3.1669765e-07	2.4891213e-07	3.995378e-05	0.00018102484	0.0007704841	0.055212904	0.6962285	0.24756664
è	4.9316248e-05	0.023700446	0.043259177	0.06232424	0.3543298	0.012727214	0.120990925	0.3826189
o	0.00015487298	1.713998e-06	1.0651213e-05	2.1701988e-05	9.851509e-05	0.021178354	0.9282782	0.05025595
</S>	2.4007568e-07	3.264389e-06	0.0002205096	0.00023930636	0.0016465406	0.067082025	0.19434556	0.7364625
