 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.9638336	0.0001186705	0.0041527343	0.0021592677	0.00017117127	0.008227128	0.0021995949	0.019137774
p	0.96606666	0.013822754	0.0070216316	0.004710981	0.00020541859	0.0025051539	9.321234e-05	0.0055741277
e	0.009411384	0.040648982	0.03660768	0.29311135	0.01671082	0.022656566	0.010836044	0.5700172
t	0.6311979	0.34305438	0.021836355	0.0012729984	0.001499195	0.00055798696	1.7905842e-06	0.0005794524
à	0.06230458	0.23150706	0.02294121	0.45837188	0.043918904	0.016610712	0.030322373	0.13402325
c	0.02575008	0.8789164	0.07464212	0.0062621287	0.013522755	0.00070060854	6.7470096e-06	0.00019928362
i	0.86740065	0.017851166	0.009423396	0.09883322	0.0032143015	0.0025295403	0.0006695446	7.8224155e-05
a	0.08559346	0.11989353	0.7539969	0.02801769	0.00820433	0.002203298	2.1253659e-06	0.0020885945
k	0.0077373283	0.020163389	0.5918681	0.26567024	0.08385813	0.026271777	0.00068273547	0.0037483652
è	0.0013390648	0.14655013	0.07545638	0.39272496	0.113634065	0.036713026	0.012611774	0.22097059
c	0.0029156737	0.8047249	0.07463816	0.024875997	0.08834478	0.0028798962	0.0008096147	0.0008109385
c	0.04654456	0.026542354	0.073164165	0.77661616	0.00798768	0.058576655	0.010212993	0.0003553982
i	0.0137123	0.008503638	0.28924873	0.6236156	0.0027752696	0.048800252	0.003426234	0.009917981
a	0.008165107	0.03194296	0.659858	0.081301264	0.10426428	0.037257288	0.00025288027	0.07695823
a	0.00010812426	0.0014832927	0.66324437	0.2329149	0.05803164	0.03517949	0.0010511833	0.007987027
n	0.000118262746	0.0015029128	0.31206134	0.42488033	0.12576078	0.11870131	0.010509893	0.006465168
d	1.841917e-05	0.0086441	0.006652123	0.019197538	0.91361916	0.012088911	0.014984123	0.024795623
ì	0.0059377356	0.09243102	0.046485536	0.42483878	0.39523557	0.02083596	0.0083316555	0.0059037297
n	0.00032869118	6.2121403e-06	0.49237993	0.08919961	0.030015817	0.3432066	0.03827117	0.006591939
n	0.10359428	0.0047012665	0.10445862	0.06336063	0.46754748	0.11735291	0.08356883	0.055415988
u	0.8290326	0.006887613	0.025624506	0.04203014	0.043289922	0.025201002	0.018164268	0.009769956
n	3.5972538e-05	1.6281007e-06	0.25358638	0.0913999	0.036947373	0.55256855	0.031258993	0.034201216
e	0.0050789034	0.0011788179	0.013978222	0.041918583	0.5732854	0.1452976	0.17874204	0.04052041
i	0.0017430453	0.0005957895	0.08930856	0.16939765	0.2037198	0.13191164	0.3251702	0.078153305
g	6.1659202e-06	1.0250826e-05	0.012859219	0.045370955	0.024309576	0.5924251	0.26260653	0.062412262
e	0.003651924	0.0006095453	0.004500195	0.019934958	0.028575158	0.40613678	0.45059904	0.08599236
n	0.00033144327	0.0003522077	0.12523307	0.36640733	0.19554545	0.14690672	0.10827477	0.056948997
i	8.077884e-05	0.0009012696	0.00018193935	0.00056723197	0.038807888	0.007096228	0.9479973	0.0043673753
t	0.0004071962	0.00093675934	0.033905085	0.10397387	0.16937165	0.13919781	0.36761636	0.18459132
ò	9.377322e-05	0.0014263435	0.00010752855	0.000789134	0.014045227	0.004866529	0.9757096	0.0029618798
r	0.00019151201	2.6661556e-07	0.044013824	0.010814338	0.008048103	0.4655649	0.4173682	0.053998813
i	0.3276546	0.00049112644	0.024605008	0.0064799986	0.01755692	0.06624215	0.5418555	0.015114627
</S>	0.00016427228	9.174726e-06	0.032330148	0.017915383	0.009955915	0.052780148	0.56999975	0.31684524
