 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.15150571	0.07882461	0.055157673	0.016424581	0.014401989	0.0933283	0.008611686	0.25072372	0.077220425	0.25380126
ò	0.99229264	0.0054446207	0.0021564679	6.070774e-05	9.796579e-07	7.987324e-06	5.8837713e-07	2.1960536e-06	1.6512536e-07	3.3628887e-05
t	0.9220843	0.04889965	0.024554862	0.004352561	1.5975189e-05	2.1586846e-05	6.2752083e-06	3.3855792e-06	6.4504e-08	6.137468e-05
t	0.9286756	0.068606466	0.0025673741	3.0179945e-05	9.911508e-05	5.64811e-06	2.0154826e-06	3.3581175e-06	7.7535594e-07	9.50203e-06
i	0.3227133	0.42157015	0.15433063	0.048862927	0.023665473	0.0031148405	0.0026670988	0.0049448926	0.008603512	0.009527222
ì	0.2309144	0.73862344	0.028067414	0.0013167493	0.0001111703	9.3164335e-06	2.1530216e-06	9.966591e-07	6.616233e-08	0.0009542426
r	0.010980915	0.76612735	0.17423072	0.04738666	0.00020731965	5.8903165e-06	2.9114095e-05	3.1612683e-06	3.2518386e-07	0.0010286835
t	0.0114439055	0.5071437	0.10536544	0.0069689737	0.36827084	0.00025078186	0.00027010962	0.00020081384	7.1130045e-05	1.4279494e-05
e	0.83142406	0.11956483	0.00976066	0.00409307	0.0042736493	3.3078697e-05	0.0014088479	5.2062733e-05	5.1579995e-05	0.02933816
è	0.000994559	0.65291214	0.1287987	0.10636313	0.077583514	0.0004045704	0.0005849134	2.6958474e-05	1.3929946e-06	0.032330103
t	2.392215e-05	0.13526724	0.4007254	0.45510796	0.008056587	4.5861085e-05	0.00022143054	2.3649627e-05	8.7679757e-07	0.00052711915
t	0.00045373265	0.0743742	0.29599655	0.042291507	0.5862086	0.00016296915	0.00023718477	0.0001909326	6.813679e-05	1.6231854e-05
a	0.50855106	0.07003622	0.04279243	0.07331114	0.10124886	0.0003007015	0.023671402	0.0006766294	0.00073765835	0.17867392
s	0.00022007569	0.014082354	0.10582242	0.42967412	0.40564758	0.0036014498	0.004425997	0.00025403738	1.5785314e-05	0.036256175
e	0.011557882	0.02219254	0.0765957	0.010210705	0.84108883	0.0007549353	0.009481227	0.0010707495	0.0005973807	0.026449922
o	0.0012141557	0.008589802	0.110922806	0.5150325	0.33546534	0.0085873045	0.010124403	0.0010422177	4.7049045e-05	0.00897446
G	8.026067e-06	0.005651572	0.2033117	0.650038	0.090778	0.0035420673	0.03295401	0.0049856137	0.001637195	0.007093826
i	0.005301393	0.010944348	0.534827	0.2860911	0.044509117	0.072322965	0.0005430858	0.044141877	0.00014619088	0.0011729109
u	4.2468633e-05	0.0025324768	0.15385157	0.6229705	0.17470479	0.011127303	0.013089191	0.0017603978	0.00012264846	0.019798553
v	4.472376e-05	0.004331057	0.09380732	0.6611005	0.12250814	0.025446545	0.069777936	0.015508056	0.0018441597	0.0056315213
à	0.03690852	0.010181225	0.15802336	0.6875828	0.058270644	0.02579995	0.0026175466	0.013198627	0.0002772358	0.007140105
n	4.6111685e-07	0.00013795754	0.020086186	0.7403932	0.20275822	0.0035440417	0.027652888	0.0036405253	0.0009924497	0.00079399074
n	0.000112235284	0.00011195701	0.00040865643	0.0057539097	0.8867458	0.010248038	0.056588322	0.0060868873	0.03242944	0.0015147307
i	0.02625144	0.008092734	0.008018109	0.08541035	0.7865223	0.040090106	0.017349651	0.013187437	0.0016293072	0.0134486575
e	1.0298477e-06	8.2819366e-05	0.0051735435	0.3235122	0.5067864	0.054321263	0.07796997	0.017327106	0.0018671581	0.012958561
A	1.7309685e-07	0.00045775756	0.010664453	0.17674993	0.39707267	0.025645556	0.31938213	0.033535536	0.026046988	0.010444802
n	5.2360683e-08	9.326325e-05	0.014646198	0.3854705	0.46766818	0.058168225	0.04225086	0.023930099	0.0059159514	0.001856615
n	2.1272022e-06	0.00022177302	0.0005998694	0.019979779	0.9601312	0.006715522	0.0052360375	0.0019389403	0.0049206675	0.00025398433
a	0.0031364607	0.010417611	0.011101436	0.074607536	0.8311583	0.031345446	0.01301611	0.015182309	0.003998768	0.0060360883
a	1.1809136e-06	0.000109809036	0.0048025874	0.074892744	0.32060623	0.1388798	0.30893216	0.082014576	0.015707338	0.054053534
n	6.4956275e-08	0.0001555489	0.0055939695	0.03074582	0.29591468	0.049250893	0.4297115	0.085040815	0.0886182	0.014968429
k	0.012659351	0.028160844	0.009078189	0.021428885	0.70517313	0.0014072023	0.1728847	0.02082327	0.025135469	0.003248878
ò	0.14711227	0.030043611	0.02295438	0.10910697	0.6237601	0.0071208435	0.037446536	0.013664344	0.0009857042	0.0078052073
r	2.307157e-06	7.141465e-06	0.0016649406	0.024333801	0.03392854	0.57811326	0.044530857	0.07317507	0.19059226	0.05365179
a	3.891607e-06	2.1820873e-05	1.5819678e-05	6.3022155e-05	0.06319787	0.019551713	0.32836342	0.020672813	0.54848677	0.019622885
ì	1.1725783e-06	0.00018409963	0.005411543	0.019449318	0.051465273	0.0799525	0.24211931	0.2486539	0.22423549	0.12852739
c	3.5392645e-08	6.2318427e-06	0.0018977423	0.0044908654	0.06974822	0.4492245	0.04986272	0.12496369	0.27160075	0.02820525
h	2.353001e-06	7.434358e-05	0.0021447276	0.12284528	0.22316901	0.41471237	0.06040889	0.06260846	0.0874512	0.026583241
e	2.5836383e-07	7.5659846e-05	8.409468e-05	0.00033247058	0.08740894	0.048413277	0.5143577	0.12595865	0.16459481	0.058774076
n	3.984932e-07	5.729001e-05	0.0057022814	0.011083731	0.018591011	0.08617448	0.13677879	0.20293523	0.41294608	0.12573071
a	2.7148964e-05	0.00022437	0.00010604767	4.52716e-05	0.07395273	0.0020858897	0.08891584	0.046485282	0.7856878	0.0024696651
m	1.0625596e-06	0.00031502877	0.003783694	0.0054842765	0.016047096	0.015146199	0.19596402	0.24032031	0.35803556	0.16490275
a	2.6615478e-06	0.00021688186	0.0002268872	0.0006830119	0.031454325	0.20044647	0.05679913	0.26807618	0.23026507	0.21182936
r	6.5017936e-08	3.076633e-06	0.00030679195	0.0006331864	0.0071157054	0.11976607	0.3015499	0.24739867	0.16003813	0.16318837
è	9.8263925e-05	0.00052840204	0.00015075335	5.5272983e-05	0.10493378	0.0005416807	0.20954682	0.08178188	0.5971815	0.0051816357
s	1.8038303e-06	7.734726e-06	0.0007468015	0.0009578669	0.00046759364	0.0529166	0.0028634241	0.024158347	0.8099514	0.1079283
s	1.5777913e-07	4.357429e-06	5.2055398e-06	1.3792637e-06	0.00092303276	0.0020712272	0.039294746	0.016834341	0.93744737	0.0034182176
i	0.00615311	0.082500204	0.041067094	0.021910314	0.020037113	0.0048280186	0.013034001	0.23186731	0.31816024	0.26044258
</S>	3.7484901e-06	1.1807083e-05	0.0016336704	0.001777512	0.0002474819	0.009472617	0.0030058443	0.026498774	0.54224914	0.41509938
