 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.14717583	0.000556637	0.004385835	0.05539383	0.21859571	0.45271003	0.0788638	0.042318255
n	0.45601985	0.51653767	0.021147218	0.0011274463	0.00034651996	0.00019206923	2.1209264e-06	0.0046271407
a	0.208387	0.24496637	0.52182066	0.012740388	0.00057459914	0.00026618902	4.3138107e-06	0.011240507
v	0.0023848393	0.9180808	0.077204935	0.0013797212	0.00045744	0.00010720939	1.8824105e-08	0.0003849323
o	0.024921807	0.1719792	0.7889384	0.012338071	0.00017386721	7.415504e-05	7.2548237e-06	0.0015672169
r	0.003057672	0.050238054	0.9177212	0.024105184	0.0027258047	0.00072521874	4.595623e-07	0.001426437
à	0.00086429063	0.5870118	0.40679893	0.0035325813	8.8863046e-05	2.374229e-05	6.44174e-07	0.001679094
s	0.0002654091	0.0050021703	0.23569499	0.20785053	0.21980384	0.08362792	0.00047951035	0.24727562
o	0.0021233133	0.07632286	0.6724095	0.23203099	0.01436128	0.0018176303	0.0001298154	0.00080462516
o	0.00014644954	0.00011980253	0.4344965	0.38555923	0.12158898	0.05042705	6.097635e-05	0.0076010437
t	2.1040137e-06	0.00014209693	0.008031917	0.16713475	0.4299007	0.30000374	0.0020772684	0.09270745
s	0.0004991971	0.06274414	0.08231251	0.52337945	0.08273829	0.029655902	0.0047822776	0.21388829
o	0.008620888	0.005287336	0.83634	0.11924667	0.0072589847	0.0024637969	0.00017664365	0.020605717
m	1.3985145e-06	4.7948415e-06	0.002429199	0.043870915	0.13427436	0.15992683	0.012209756	0.6472828
ì	1.6556029e-05	0.0009944348	0.004462236	0.3522154	0.114309564	0.04336557	0.04922177	0.43541446
k	0.00015804096	1.1012485e-06	0.0015849693	0.034911547	0.082732715	0.11541034	0.11986136	0.6453399
u	5.2276715e-05	0.001357753	0.0019954534	0.18310605	0.6158705	0.18456975	0.0021966156	0.010851669
à	6.582933e-07	4.0643567e-06	0.00057947746	0.028121086	0.20380642	0.62076056	0.05980312	0.08692456
i	5.1735196e-07	3.7489556e-07	2.6449949e-05	0.0022551077	0.023618782	0.10758327	0.7521393	0.114376254
k	7.426841e-08	9.948035e-06	4.410202e-06	0.0006323881	0.10310987	0.6009071	0.13641831	0.1589179
u	5.2919263e-06	0.0005257953	0.0011415473	0.09502098	0.44672635	0.39624584	0.039933085	0.020401096
à	5.8382923e-08	2.208803e-06	8.1863946e-05	0.00096337724	0.039548613	0.6542418	0.16871451	0.13644758
i	2.3790477e-08	1.2675598e-07	2.9175264e-06	0.00014700076	0.004961127	0.065238476	0.85837	0.0712803
m	7.3550126e-08	9.486848e-06	4.978863e-06	0.0013231257	0.15393324	0.6006776	0.15402447	0.09002714
è	1.8469665e-07	7.181938e-05	6.73826e-05	0.021931892	0.38354808	0.37874103	0.14439079	0.07124881
r	3.371553e-08	2.4765619e-08	3.8458492e-07	3.1097936e-06	0.0004798616	0.0407541	0.71942157	0.23934089
i	5.1685976e-07	1.2249982e-05	3.238985e-05	0.0018925184	0.22120826	0.63199145	0.11548628	0.02937629
</S>	9.57425e-07	9.198882e-07	2.8076794e-05	4.602752e-05	0.00041357861	0.016263345	0.08136349	0.9018836
