 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.99512583	0.00036636746	8.178088e-05	3.1364245e-05	8.222155e-05	2.839036e-05	4.8414353e-05	0.0001508227	0.0018978746	0.0008022767	0.0013847247
d	0.095202714	0.581398	0.07875347	0.0073370556	0.043339033	0.00028280608	0.015085028	0.0006177645	0.005721711	0.0018627913	0.17039959
ì	0.019196827	0.9516165	0.021189477	0.0019080034	0.0005511056	0.00013002515	0.0003078222	1.7022665e-05	6.3770253e-06	4.347182e-06	0.0050726114
s	0.0044312547	0.7698432	0.14408965	0.06563724	0.004978501	0.0043609114	0.0002461032	0.00025319407	8.249709e-05	1.7446879e-05	0.006060037
o	0.60603034	0.31597057	0.043634787	0.027647149	0.0054962775	0.0009041264	0.00017227847	3.3029297e-05	5.163521e-05	4.693228e-05	1.2941491e-05
n	0.0005889885	0.79873395	0.12568837	0.061194845	0.0062845116	0.0043220012	0.0009438075	0.0010274287	0.00018002698	3.2301e-06	0.0010328556
t	0.026516017	0.6742425	0.20993173	0.06355403	0.008522764	0.016832134	0.0001654403	6.112781e-05	4.0200157e-05	3.761047e-05	9.646993e-05
a	0.012315938	0.9480522	0.02408664	0.0022259678	0.00045530527	0.00010252295	0.0011276541	8.603783e-05	1.2379295e-05	4.0136674e-06	0.01153132
o	0.0023457042	0.59018373	0.30121425	0.06644459	0.024216985	0.0014020605	0.00221012	0.0003796509	0.00016298446	3.098096e-05	0.0114090005
n	0.025421508	0.047229234	0.11982484	0.06823221	0.45233098	0.019933581	0.033401616	0.042495206	0.10402187	0.04294827	0.04416073
a	0.0075181182	0.116109245	0.43542853	0.113195255	0.1645349	0.036330845	0.01948358	0.0037919704	0.0054450473	0.0040159486	0.094146594
d	0.0015519237	0.0439958	0.7016449	0.062301476	0.159654	0.017119024	0.0041418825	0.0071827876	0.0013756424	0.00022883357	0.00080367096
e	0.0013606143	0.069091015	0.5000993	0.28991562	0.059902877	0.06859344	0.0022829897	0.0019242356	0.0012409778	0.0014150513	0.0041737985
r	0.0010401749	0.005220451	0.51287097	0.12902609	0.30189073	0.02588339	0.009901218	0.009764301	0.0024148962	0.00023373087	0.0017540334
f	0.000715476	0.038762365	0.6088841	0.22604282	0.03958866	0.08179383	0.0006678497	0.0009345298	0.0003413317	0.0004710389	0.0017980537
ò	0.040287573	0.08025746	0.7212841	0.10277006	0.026105944	0.017492274	0.008170036	0.00080406974	5.3550895e-05	2.1927272e-05	0.0027530934
m	8.640286e-05	1.7836684e-05	0.030893879	0.52779454	0.2483131	0.052341137	0.13066229	0.0065715634	0.0019191777	0.00024852876	0.001151517
m	0.06677072	0.018615264	0.17237623	0.24627681	0.16957581	0.117612384	0.03223321	0.07153354	0.041731678	0.061446607	0.0018277398
u	0.021615157	0.27533078	0.42888618	0.09545449	0.06191117	0.0056679742	0.028112186	0.0016437358	0.00050881994	0.00028341872	0.08058604
o	4.013283e-05	0.000110281486	0.25314656	0.403569	0.19111411	0.06754528	0.031621296	0.020559158	0.0020545274	0.0012163292	0.02902327
n	1.909196e-05	8.321865e-05	0.0994075	0.080764696	0.3655768	0.14740376	0.043077588	0.21942182	0.01795699	0.008456601	0.017831953
ì	0.00081344764	0.0038669799	0.053833593	0.058406923	0.018923819	0.83174795	0.0016600156	0.018753212	0.001981641	0.002654241	0.0073582456
c	1.523721e-05	1.3760173e-05	0.065800205	0.0869561	0.7058643	0.093890354	0.026633063	0.014797632	0.0047887205	0.00081412046	0.00042654888
h	0.0020123855	9.642151e-05	0.041667126	0.095191754	0.35037917	0.1930988	0.08376514	0.058245305	0.10496826	0.06307278	0.007502851
a	0.0030081032	0.0025032815	0.12135285	0.10387621	0.1034183	0.24346986	0.06535527	0.22819173	0.010872531	0.042616908	0.07533494
p	9.047983e-06	1.0384284e-05	0.034158323	0.04330982	0.56755644	0.17525767	0.04757707	0.07894927	0.024368903	0.013586736	0.015216329
à	0.0020896387	0.006923841	0.03862628	0.028406072	0.025060492	0.85869825	0.0026107996	0.03166765	0.0019772353	0.0024206862	0.0015190569
r	7.147137e-05	9.626948e-07	0.0031239153	0.031364664	0.5958942	0.12573205	0.17281598	0.04266587	0.01626957	0.008098011	0.0039633266
o	0.09013357	0.020843262	0.14187765	0.041589532	0.42786738	0.17441425	0.01576549	0.06789449	0.0058213044	0.011075404	0.0027176447
n	7.176545e-05	1.1784492e-05	0.0073632384	0.015149501	0.34613043	0.16907708	0.030892251	0.22627985	0.11613352	0.046663612	0.042226966
t	0.017808216	0.045072798	0.1451489	0.030353606	0.27424043	0.42218006	0.0038147317	0.04496975	0.008420007	0.0076390817	0.000352424
a	0.021163084	0.005537344	0.011792138	0.004789771	0.050117385	0.16743344	0.033616293	0.17875803	0.20257492	0.24107146	0.08314614
d	1.7075798e-06	1.454227e-06	0.00087304274	0.0045502866	0.031680547	0.04556568	0.039356228	0.43262303	0.12241283	0.17860794	0.14432716
e	0.0098520005	0.0014461721	0.0021588507	0.007743209	0.022861302	0.26027024	0.012844943	0.36659497	0.11623827	0.13438095	0.065609105
f	2.973285e-05	4.9934002e-05	0.01032836	0.007939134	0.08986478	0.06445515	0.010197292	0.3271743	0.1553861	0.17849138	0.15608378
ò	0.01134293	0.055771165	0.07202638	0.029144602	0.05320045	0.29651612	0.0024419457	0.28755343	0.06564367	0.11982214	0.0065371315
r	0.0034893055	2.075048e-06	0.00034752974	0.006990064	0.17297119	0.10675788	0.35570624	0.10054673	0.091519736	0.092969686	0.068699494
e	0.0912911	0.044204246	0.06638334	0.009845236	0.21419303	0.04696625	0.0068008923	0.2771359	0.04722766	0.18897279	0.006979565
m	5.7010177e-05	2.1566082e-05	0.0061951284	0.0099251205	0.08518701	0.032604937	0.006369113	0.18624984	0.21416055	0.19341838	0.26581135
a	0.00013971204	3.13311e-05	0.0016337504	0.001682754	0.039315846	0.09375477	0.006841097	0.10779908	0.04186209	0.1124693	0.59447026
m	2.2187771e-06	4.9105665e-07	0.00018147228	0.0006401702	0.007017995	0.005344628	0.012770615	0.24592298	0.07781643	0.25268582	0.39761716
è	0.00010973906	5.3649033e-05	0.0004527913	0.00030129257	0.012628161	0.014120365	0.0059771654	0.068623334	0.09427211	0.1335029	0.6699585
n	0.00011193922	2.4635094e-06	0.0003194055	0.0027116977	0.020374075	0.032320462	0.03921922	0.15894641	0.05819554	0.29393554	0.39386323
a	0.023208655	0.060565982	0.061253153	0.01376836	0.058032412	0.05343506	0.0040578498	0.2415168	0.09538005	0.36556453	0.023217123
</S>	5.99124e-06	8.153372e-06	0.0017171543	0.0031723704	0.007645708	0.0044015883	0.0016563586	0.062471252	0.047622513	0.16499284	0.70630604
