 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.97281915	0.01345523	0.00020369365	3.3825618e-05	0.0010886618	1.4949469e-05	0.00231511	0.0014165682	0.004465996	2.0179195e-05	0.0041665467
d	0.6119065	0.25004962	0.0116400905	0.0015671186	0.03315256	0.00070137536	0.002537557	0.008743816	0.017327879	5.386991e-05	0.06231958
e	0.63108367	0.32186142	0.016792635	0.002801958	0.012533836	0.00013156298	0.001940098	0.0013288999	0.010637052	3.507635e-05	0.0008537848
r	0.04329485	0.9189567	0.032124784	0.003055074	0.0011601428	7.489834e-05	0.000290174	2.6078005e-05	6.184168e-05	1.1884068e-07	0.000955288
f	0.043714073	0.63703144	0.29263288	0.021106131	0.0015479599	0.0018178852	0.000557146	0.00011444737	0.00057231245	0.0002543407	0.0006514802
ì	0.109074205	0.8046406	0.028107919	0.057488836	2.1876138e-05	0.00017588848	0.0001859298	1.2618796e-07	3.5794037e-07	3.6517233e-06	0.0003005922
m	0.00013586644	0.4533091	0.48039678	0.037763637	0.007800778	0.012826389	0.0062140543	0.00014290334	4.520784e-05	1.2326146e-06	0.001364055
u	0.07534495	0.6645011	0.21963684	0.033844285	0.0007848739	0.0055506155	0.00022720199	2.9516454e-05	4.322852e-05	2.3720573e-05	1.3653001e-05
e	0.00019850212	0.37837932	0.3494409	0.09309	0.12669466	0.014753397	0.03421051	0.0022185976	0.00027403314	6.7385685e-07	0.0007393499
n	0.00047148942	0.009904565	0.38268048	0.180445	0.17266972	0.08942435	0.14109056	0.011871893	0.004720237	0.00026088202	0.006460816
è	0.034074657	0.029751832	0.799515	0.058759116	0.0087616015	0.03126643	0.006190124	0.0016757799	0.0027678073	0.0005268773	0.026710808
e	4.099003e-05	0.0085997535	0.7132793	0.06359396	0.013452426	0.18265721	0.01659486	0.0010008048	0.00031374738	0.00010494869	0.00036202188
r	1.0729301e-05	0.0005058713	0.16385567	0.019848019	0.42505932	0.0921515	0.18164784	0.06895572	0.017099772	0.0013981842	0.029467318
t	0.03282919	0.0083485935	0.7360726	0.042935133	0.0009737163	0.17292817	0.002038061	0.00034069162	0.00037006353	0.001752819	0.0014109146
o	0.7984611	0.011310749	0.04140756	0.089068286	0.01045248	0.013669669	0.033885203	0.000638295	0.0004068005	7.7609366e-05	0.0006224113
m	1.6930466e-05	0.00021022868	0.09199768	0.049019404	0.051791955	0.37763134	0.3041472	0.051507708	0.061323293	0.00027461068	0.012079653
è	0.014373328	0.0015781374	0.016989317	0.0059981314	0.08510737	0.011181858	0.042689208	0.15985388	0.6464945	0.00052749866	0.015206782
n	0.00022023053	5.938353e-05	0.014392904	0.0010545655	0.054044656	0.20144117	0.5044258	0.17952038	0.032623276	0.0003767402	0.011840903
a	0.011118175	0.009266366	0.19145459	0.03697874	0.0008618792	0.6954287	0.01794716	0.0018847015	0.001233804	0.033404395	0.00042144474
a	6.2743384e-05	0.00019767016	0.016914966	0.005766817	0.037842307	0.6320547	0.26349536	0.033360887	0.006382116	0.0008785718	0.0030439114
n	8.512681e-07	2.1337304e-05	0.008842849	0.00073038257	0.04419146	0.2011774	0.48603404	0.13683458	0.05841579	0.056876358	0.0068750125
k	0.055088658	0.006784113	0.047227867	0.004138296	0.0033755018	0.1955545	0.07826124	0.044954218	0.12093099	0.29593918	0.14774539
ò	0.3981977	0.013830218	0.060238104	0.089993194	0.0021802168	0.33194986	0.09170516	0.0031211271	0.005158445	0.00087156665	0.002754423
r	4.1475196e-05	4.0718264e-06	0.00047599373	4.6284946e-05	0.0023920492	0.31141177	0.37671304	0.1933511	0.08310168	0.014969775	0.017492825
a	0.0003607057	0.0015018758	0.026425404	0.0073614037	0.025084268	0.27986804	0.4169841	0.10617507	0.044845536	0.045119066	0.04627458
e	2.9610466e-05	1.4133632e-05	0.0006977792	9.255394e-05	0.006924609	0.12286581	0.6286844	0.16782857	0.04610568	0.010315542	0.016441194
t	3.267664e-07	6.4089973e-06	0.0019688553	2.1964102e-05	0.0055262977	0.06004057	0.3881584	0.2383736	0.14108953	0.1373976	0.027416447
t	0.08245276	0.0154381925	0.019632382	0.0007734571	0.0006774177	0.012013966	0.026133236	0.024521813	0.2617787	0.52103734	0.035540767
ù	0.8035583	0.024402881	0.029497163	0.014781003	0.00040471912	0.07912923	0.03307702	0.002451632	0.005134941	0.002243482	0.00531959
</S>	1.0259397e-05	3.7547093e-06	0.00031736016	4.6078898e-05	0.00018964028	0.18775994	0.13570207	0.06842617	0.118085794	0.4138743	0.075584665
