 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.86620873	0.00019907138	0.0048421132	1.3607654e-05	0.00036099326	0.005064184	0.0004041279	0.0013253194	0.068193644	0.0038180086	0.04957028
a	0.81611353	0.005566602	0.117322356	0.00046050624	0.0035920946	0.010332513	0.0007245318	0.0063114148	0.0011654147	0.002255934	0.036155134
p	0.88624597	0.039334558	0.007826681	0.00022849813	0.0014343854	0.0017638095	1.9633526e-05	0.00092687487	5.353008e-05	8.159198e-06	0.06215792
e	0.024369365	0.045475114	0.13436079	0.01048334	0.067884766	0.2113349	0.03526645	0.3520573	0.005639442	0.09253159	0.020596964
t	0.12298859	0.8046025	0.016394475	0.047422726	0.006752323	0.0012495867	0.000105999075	0.00022895691	5.7465254e-06	6.5829404e-08	0.00024906374
ì	0.00071906665	0.5700703	0.0076627657	0.28463045	0.024135055	0.017880717	0.007850377	0.085057534	0.00014329201	0.0011753481	0.0006751007
a	0.021816332	0.7213795	0.08469612	0.08837839	0.062192492	0.009562962	0.009595941	0.0021557864	3.7103026e-05	2.4225898e-07	0.00018516039
e	0.054732565	0.020902604	0.58422464	0.0605807	0.05875943	0.071844414	0.108807094	0.029768892	0.0057234503	0.00031505388	0.0043412037
s	0.03315452	0.097099245	0.27784452	0.17701866	0.16327345	0.15798153	0.06095319	0.018789602	0.009474895	0.00091484044	0.0034955656
ò	0.00057981996	0.119078554	0.0061458126	0.26132342	0.13917728	0.2493374	0.04489324	0.1666662	0.0053238478	0.0028507803	0.004623623
z	0.00143689	0.15177526	0.02897131	0.62047434	0.14366183	0.038694587	0.010925729	0.0037596866	0.00020102141	2.1249663e-05	7.808794e-05
u	0.8863315	0.016692648	0.018831156	0.0062532034	0.03064716	0.020186456	0.00045190268	0.020065105	0.00037830908	9.829581e-05	6.437402e-05
n	0.004738112	0.0014450984	0.32383445	0.018897582	0.31324404	0.2915298	0.007025235	0.036690995	0.0016514105	9.509725e-06	0.0009337306
e	0.0075000073	0.06321099	0.0010859406	0.2214945	0.30250755	0.047357474	0.06470469	0.2906566	0.00064917054	0.0006264677	0.00020664012
f	0.003971632	0.0012055594	0.039074104	0.04206971	0.40893844	0.48523107	0.004422594	0.014059556	0.0007157315	1.24080425e-05	0.00029914308
à	0.002663085	0.01727852	0.0005997836	0.120302305	0.4297561	0.07435691	0.034476638	0.31987163	0.00034297042	0.00027758942	7.4473406e-05
i	7.7819685e-05	1.5204892e-05	0.011944155	0.028155342	0.4011633	0.44469738	0.070856586	0.037059784	0.0045585237	0.00040767173	0.0010642194
t	6.044876e-05	4.6303936e-05	0.009450453	0.14779575	0.050734743	0.021566939	0.73568493	0.021558277	0.00707915	0.0034690385	0.0025539792
o	6.501803e-05	0.011278827	0.00010154332	0.24508922	0.18155578	0.058113698	0.11126178	0.3890581	0.0016243887	0.0016199411	0.00023166773
g	0.0006480727	0.00032297656	0.0038329354	0.033069897	0.27821591	0.6235433	0.008031592	0.037798617	0.011778016	0.0005842575	0.0021744142
e	0.00016508186	0.0012534041	7.855081e-05	0.016690662	0.054715566	0.07697235	0.016693369	0.81221944	0.008315286	0.010849729	0.0020465893
l	0.00033278565	9.913191e-05	0.0035049205	0.0079972	0.19275713	0.746817	0.008649487	0.024574552	0.011372915	0.0007491092	0.003145742
à	0.0001597498	0.0033634847	4.39862e-05	0.012708546	0.11323207	0.034573503	0.049488638	0.7734175	0.006327692	0.006180351	0.0005045114
t	3.767026e-05	8.5248324e-08	0.00020004588	0.0017074123	0.090453565	0.47403818	0.31307325	0.018105218	0.029662797	0.062127672	0.010594011
o	0.06826628	0.0009358252	0.00040658592	0.0013965874	0.24652174	0.2102212	0.014492527	0.29499343	0.061002336	0.09897866	0.002784823
p	9.303668e-05	1.4300085e-05	0.004782653	0.0034289716	0.0972417	0.74038774	0.038984243	0.020004649	0.06187227	0.01602698	0.017163487
r	0.003516022	0.001925687	0.0003749386	0.0051868698	0.13925663	0.10572436	0.03351199	0.61976606	0.03674263	0.052607704	0.0013870818
ì	0.010782601	0.024651699	0.013416753	0.0040009897	0.08715127	0.28321108	0.04838542	0.105660915	0.20530793	0.007567549	0.20986377
m	0.00044099317	2.7901743e-07	4.6781293e-05	0.00028035737	0.007415523	0.047306914	0.14406085	0.0012316834	0.027431447	0.49198836	0.27979675
a	0.0033776225	0.0008370425	0.0016039124	0.008785112	0.009585537	0.00859673	0.05710695	0.043371044	0.24392767	0.49641967	0.12638871
k	3.626043e-05	1.84769e-05	0.0021462576	0.0034583567	0.02303027	0.163939	0.019830763	0.009598284	0.25185305	0.2567281	0.26936114
a	0.00070812204	0.00045314105	0.0010525135	0.0036278504	0.007591218	0.014047056	0.03177346	0.17757381	0.38927892	0.35781422	0.016079692
n	8.956762e-06	6.34326e-05	0.0012216261	0.003299042	0.013676261	0.09239296	0.010346615	0.01303575	0.38197508	0.31729963	0.16668062
a	0.0010159105	0.0006336986	0.00021060687	0.0014005548	0.007214387	0.009074621	0.0046732733	0.13016315	0.19475102	0.648278	0.0025846986
f	2.8605971e-05	0.00012757648	0.0036555247	0.0040683215	0.020866357	0.10618672	0.009683083	0.009522111	0.29374772	0.34564146	0.20647244
à	0.0018895537	0.0012163566	0.00048214002	0.0020029664	0.015586846	0.019027626	0.0029989046	0.1209561	0.14648779	0.6869657	0.002386129
n	5.5848897e-05	4.2654314e-08	8.980443e-06	1.972643e-05	0.00011753353	0.0008050049	0.010666826	2.5179625e-05	0.0031562077	0.86123806	0.1239065
e	0.022241244	0.00020001816	0.0008293191	0.00018379273	0.0034380502	0.0049502323	0.00028791025	0.007017556	0.118035264	0.8354881	0.0073283995
</S>	1.3556147e-05	2.3049319e-05	0.0068253553	0.0056347884	0.016796898	0.055444468	0.007104899	0.0027372984	0.09362396	0.23410864	0.577687
