 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.1914393	0.0034755769	0.08897193	0.0036758524	0.041417576	0.0054407823	0.069257155	0.010503117	0.118771695	0.012550074	0.0081571285	0.17795658	0.025297083	0.0056237294	0.23746242
à	0.9952319	0.0044179005	0.00013900718	5.597672e-05	1.9847977e-05	3.774935e-05	5.603245e-06	4.636625e-05	1.7456654e-06	1.0075972e-06	1.3080721e-05	5.9931756e-07	1.0492613e-06	6.908686e-06	2.1251635e-05
t	0.2057959	0.7936417	0.00047942981	5.490463e-05	1.1861396e-05	1.5408975e-06	1.8374839e-06	1.1713305e-07	3.8911885e-08	1.7917047e-08	2.1802373e-08	6.940297e-09	9.320416e-09	2.3199775e-09	1.2586164e-05
t	0.8916347	0.06947731	0.037292317	0.0002781217	0.00115915	2.7756512e-05	0.0001081083	8.737748e-06	1.3882677e-06	2.2142287e-06	4.797636e-06	4.538859e-08	5.8492054e-07	3.20999e-06	1.6105371e-06
e	0.8192362	0.095077254	0.03025285	0.0053175837	0.0095858285	0.007270743	0.0068458556	0.010085045	0.003332718	0.004348852	0.0034236691	0.00011479421	0.0010000833	0.0018645631	0.0022439088
o	0.031899977	0.8776482	0.08799827	0.001998284	0.00038434943	2.0823358e-05	2.6866133e-05	9.139404e-07	2.0188021e-07	1.05344135e-07	1.2334466e-07	2.1423686e-08	3.3163683e-08	2.0532687e-09	2.1858328e-05
G	0.0067983563	0.9699518	0.019106138	0.003099626	0.0005449445	0.00019947454	5.896642e-05	3.4167493e-05	2.5269337e-06	5.188782e-07	1.958706e-06	1.3156452e-06	1.1355911e-06	6.70133e-07	0.00019833224
i	0.60109866	0.34111634	0.050955858	0.0025189116	0.0023012017	0.0007024121	0.00044410047	0.0005331562	4.6379406e-05	1.0063795e-05	0.000111261914	2.5678395e-05	2.0197245e-05	6.249996e-05	5.3340234e-05
o	0.0048747263	0.6931814	0.2951838	0.0052744015	0.0006433433	7.6417455e-05	2.8552799e-05	1.4196101e-05	3.588763e-07	5.296756e-07	1.5389387e-06	2.3680066e-07	5.167607e-07	3.336838e-08	0.0007198963
v	0.0018706213	0.5739686	0.25858065	0.15431347	0.005781548	0.0043329885	0.00038178312	0.0004996353	2.2360216e-05	3.2347752e-06	1.9329907e-05	4.5827976e-05	2.6614922e-05	6.875212e-07	0.00015263991
à	0.20167749	0.5997317	0.14424288	0.035718463	0.010154159	0.0046286667	0.0015684761	0.0016942918	0.00014951632	1.1544368e-05	0.0001595427	0.00016756056	2.2859094e-05	1.4925168e-05	5.8013007e-05
n	1.9177682e-05	0.084517725	0.3782654	0.5123974	0.00770505	0.016030526	0.000116482326	0.00071847736	1.5968567e-06	3.1651764e-06	8.469441e-06	4.5797924e-06	1.1184035e-05	2.317724e-07	0.00020052312
n	0.0010005292	0.020151451	0.79653144	0.017269585	0.14053586	0.0040472928	0.01777818	0.0011430625	0.00012028974	0.00097389176	0.00022665157	1.6383328e-05	3.6623827e-05	0.00016111365	7.573028e-06
i	0.55322933	0.0021745437	0.19204128	0.19919893	0.01258259	0.023257734	0.000508616	0.005661225	3.4562607e-05	0.00019925048	0.0003130426	4.1387368e-05	0.00036530758	1.5523963e-05	0.010376669
è	0.0001338323	0.005562863	0.38812867	0.193225	0.35281017	0.026700584	0.025907503	0.002952085	0.0001520088	0.00017663953	0.0002143122	0.000106429376	0.0001418846	1.0490046e-05	0.0037775463
s	7.5927903e-07	0.0001988379	0.1245792	0.53557247	0.058185104	0.24169518	0.00042630362	0.03826401	1.3188719e-05	5.230227e-05	0.0005989081	0.00014937973	0.00014013628	3.4285179e-06	0.00012082485
t	9.528919e-05	0.0011946285	0.27064395	0.026886001	0.60444635	0.01859502	0.064533606	0.0084936945	0.0003487346	0.0029813978	0.0013929431	3.2902375e-05	4.1012423e-05	0.00030904604	5.552996e-06
a	0.2073312	0.0005378249	0.07833215	0.30564734	0.10824715	0.15200913	0.0099756215	0.04144437	0.00057476	0.0032696086	0.0025410561	0.0011222785	0.007917203	0.0002560882	0.080794275
s	6.4587457e-06	0.00013065149	0.030490795	0.168265	0.591639	0.083418354	0.09820972	0.012866243	0.000737382	0.0016579677	0.00044603593	0.0009935191	0.00058660546	8.1894534e-05	0.010470366
e	0.0119304	0.00074163877	0.45148027	0.112996474	0.3652701	0.028076189	0.00984168	0.008368726	7.640102e-05	0.0010959907	0.002895506	4.8337082e-05	0.00032592376	9.417951e-05	0.006758132
è	2.3908033e-05	0.00017394146	0.009922746	0.037901167	0.45367232	0.11633814	0.31295508	0.04377816	0.00579161	0.0035704018	0.0033838155	0.0035372002	0.0014269266	0.00025420182	0.0072704097
s	4.7396487e-08	8.54638e-07	0.0030854212	0.060563065	0.11764582	0.49478373	0.0026859087	0.30490345	0.0001506182	0.00074971013	0.012413397	0.0017387335	0.00107343	7.807429e-05	0.00012774355
t	7.1045833e-06	0.00023638183	0.03770717	0.023228781	0.75775224	0.03513582	0.11058237	0.020529373	0.00073338905	0.008228244	0.004380866	9.6368116e-05	0.00014305746	0.0012019781	3.693813e-05
a	0.029298503	0.00016046272	0.0129591115	0.062120266	0.07754004	0.5101472	0.03875722	0.21000351	0.0012597302	0.009051552	0.015558158	0.0029712387	0.010583006	0.0008343736	0.01875553
s	1.4537627e-06	7.018606e-06	0.0013368708	0.018541355	0.20508976	0.22783029	0.34599683	0.12051443	0.012085099	0.025068276	0.005311458	0.015483589	0.0067060823	0.0021702286	0.013857187
e	0.00073401275	3.38194e-05	0.07697218	0.024169315	0.6701628	0.12897769	0.048614804	0.02658216	0.0005856984	0.008706187	0.0057654576	0.000809441	0.0013015819	0.0002993678	0.006285476
s	1.9944807e-06	2.2664219e-05	0.001460534	0.0029725574	0.07149715	0.11728333	0.536225	0.14487338	0.035954725	0.023923764	0.015862426	0.024743304	0.00985392	0.0031241744	0.012201082
t	0.0011508088	0.00021904448	0.066481136	0.018167298	0.5272698	0.113373205	0.19623677	0.02444133	0.002274727	0.017996559	0.012899608	0.00087454746	0.0073983865	0.003184537	0.008032263
