 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.31790796	0.0019903034	0.00035619028	0.00237654	0.0001561282	0.004201192	0.0074975244	0.10954115	0.010526089	0.04234476	0.0698503	0.013013221	0.40240258	0.008062165	0.0059435433	0.0038303488
n	0.35426545	0.6148231	0.020664228	0.007090378	0.00036743045	2.2231132e-05	0.00015580626	0.00024016057	5.0897734e-06	7.0240408e-06	0.00039826194	1.8809889e-06	0.0003516443	1.7438917e-05	1.7792792e-05	0.0015720245
ì	0.005386869	0.08184839	0.7079768	0.13995612	0.0072950884	8.97606e-05	0.006425868	0.0019483971	0.00023438051	7.680538e-05	0.0007399391	1.5548063e-05	0.0045686667	9.799435e-05	0.00011078692	0.043228574
c	5.192818e-05	0.91824096	0.0698911	0.0030469126	0.00841052	0.0001301566	8.15494e-05	5.6448384e-06	1.1638884e-05	1.9139152e-06	7.9441884e-07	3.84257e-07	4.3335885e-07	5.2770173e-07	2.1224228e-07	0.0001253461
h	0.001323766	0.7755026	0.007671639	0.100361876	0.035248328	0.015868582	0.005594628	0.033721875	0.0010167114	0.0006161957	0.0022098292	9.23923e-05	0.020355297	0.0002933484	7.644761e-05	4.6409277e-05
a	0.021956474	0.9665522	0.010711468	0.00072718103	2.389983e-05	1.918894e-06	2.3612524e-06	3.8806607e-07	8.275644e-08	3.025131e-07	3.796534e-08	5.1888012e-08	1.6373514e-07	1.7661215e-08	3.2019067e-09	2.342275e-05
t	0.00019618639	0.82841915	0.07250306	0.054599654	0.03788691	0.0025898148	0.00183943	0.00014949177	6.580426e-05	6.3396365e-05	0.00012164679	1.6937365e-05	1.9693573e-05	6.3004736e-06	2.2180309e-07	0.0015223299
o	0.00063832774	0.30094826	0.3824525	0.29549506	0.010620496	0.00048590623	0.00394171	0.001783352	0.00068855326	0.00021316223	3.3581367e-05	4.692354e-05	0.002428681	7.108884e-05	2.2139146e-05	0.00013022377
r	0.00010152285	0.0619143	0.62784696	0.2755309	0.028969819	0.0015910816	0.0031469713	0.0003608125	0.00012413326	5.178786e-05	3.6525995e-05	4.7520516e-06	1.8168763e-05	3.0928768e-06	6.559535e-07	0.00029856846
ì	4.742708e-05	0.4936328	0.21237762	0.044362288	0.23345031	0.0062696063	0.005816249	0.00022757835	0.0023364953	0.00022792447	8.4057365e-06	3.5279583e-05	0.00014284403	5.6869798e-05	1.3068269e-05	0.0009953598
