 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.9528045	0.018751372	0.0009818996	0.0010491855	0.00032456437	0.0009561647	0.00036308845	0.0011848126	0.00043775156	0.005748341	0.0056235516	0.0009207741	0.0013188417	0.0004868577	0.0012546284	0.0015659571	0.0026752404	2.3301738e-05	0.0035290902
d	0.5789512	0.38512352	0.0058447937	0.0029057807	0.0017648856	0.0016239253	0.00015791963	0.00076051307	2.7013204e-05	0.00023954695	3.9806746e-05	0.00096338673	0.001841157	2.0642981e-05	0.0024268604	3.5396548e-05	0.0001374291	4.3985196e-06	0.01713184
i	0.5525775	0.43862367	0.00719291	0.0007510453	0.00036851497	0.0002278364	1.1519751e-05	2.8470058e-05	3.599663e-07	5.531572e-06	9.686195e-07	8.610046e-05	1.4535509e-05	9.664161e-07	7.855428e-06	1.5456e-06	3.871571e-06	2.8263014e-06	9.402304e-05
k	0.035604455	0.9017606	0.039421216	0.016447239	0.0035113033	0.0023818535	7.923922e-05	0.00018877021	2.8295744e-06	3.6498352e-06	1.6070712e-06	9.214136e-06	1.1020728e-05	3.4876712e-07	2.376399e-05	1.7428704e-07	1.6719576e-07	1.4905762e-08	0.00055266795
ì	0.093971774	0.8293022	0.06923548	0.0047110748	0.0017777527	0.00063310063	7.356717e-05	3.994144e-05	1.6923391e-06	9.982045e-06	3.2208563e-06	9.48681e-05	6.019694e-06	4.084791e-06	6.713783e-06	3.1107534e-06	5.830249e-06	5.6479323e-05	6.3171494e-05
m	0.00012630694	0.32657793	0.3674249	0.22176643	0.044603992	0.019970525	0.013590048	0.002799372	0.0024745564	6.420562e-05	0.00014153784	4.8802594e-05	0.000109390574	1.7774724e-05	0.00025675193	1.2924439e-06	1.0487172e-06	1.33004e-08	2.5092833e-05
m	0.07503781	0.82890713	0.063336745	0.02272696	0.0050646737	0.0036072945	0.0006006447	0.00053235714	2.3900518e-05	2.4528255e-05	8.541071e-06	6.510653e-05	4.4507005e-06	4.083141e-06	3.217387e-05	2.005602e-06	6.9062116e-06	1.3426506e-06	1.35244145e-05
u	0.07575194	0.88634664	0.017843813	0.017772822	0.00090241485	0.0011799248	4.66172e-05	0.00010387562	6.8015047e-06	6.009392e-06	8.049082e-06	1.7532508e-05	7.769514e-07	4.001901e-06	2.842816e-06	5.13023e-07	1.3870373e-07	1.0167988e-07	5.2903333e-06
e	0.00014704882	0.07751579	0.5500376	0.2505207	0.08783693	0.025073744	0.004834149	0.0016932191	0.00030957515	2.3391112e-05	1.8286224e-05	2.876772e-05	7.4991534e-05	4.588092e-06	0.00041287474	1.2910823e-06	1.4047415e-06	2.8978873e-08	0.0014655644
m	0.0014478153	0.029251428	0.3613017	0.19909127	0.21959123	0.06789567	0.037883434	0.021877626	0.0067527303	0.003660776	0.0011700637	0.0025916034	0.005448759	0.0002589928	0.032406367	0.00012573098	0.0005368473	1.7852267e-06	0.008706191
à	0.30777568	0.50487846	0.12849844	0.020360263	0.016683014	0.011291471	0.00065062626	0.0018937455	2.5871894e-05	0.00036463322	7.815713e-05	0.0057108393	0.0008466463	7.4272575e-05	0.000391163	5.45375e-05	6.158563e-05	1.1365935e-05	0.00034926008
n	6.788662e-05	0.005856134	0.4167165	0.13310625	0.32478768	0.06059508	0.03925176	0.0042709564	0.008005314	0.00038210687	0.00034041048	0.00029317022	0.0004560803	0.00019087632	0.0051305196	2.3150229e-05	2.2437329e-05	8.306766e-07	0.0005028034
a	0.009553835	0.022501014	0.39743853	0.14227052	0.32457623	0.07204242	0.026781356	0.002069121	0.0019562254	0.00011539429	0.00022862153	0.00031728199	8.28075e-06	9.991136e-05	1.13192855e-05	5.882968e-06	5.57104e-06	1.001327e-05	8.510999e-06
m	0.00023261369	0.0007644131	0.04309509	0.06499601	0.41062656	0.32621768	0.0799897	0.035840873	0.013359343	0.0041070953	0.0024034616	0.0030984397	0.0023023738	0.00044619638	0.012232283	6.00902e-05	7.7781115e-05	1.417646e-06	0.00014853162
u	0.19149944	0.25223145	0.23029558	0.07056258	0.10219925	0.10803324	0.0047290786	0.014678527	0.00014217323	0.0015061679	0.00031075766	0.020059885	0.0020375312	0.00010687757	0.0009423201	3.0074501e-05	3.4993725e-05	5.7048214e-06	0.00059435493
o	6.295262e-05	0.00022725589	0.05362649	0.092775494	0.55126846	0.13065962	0.096834995	0.03564974	0.0076613156	0.0025404966	0.0003904903	0.0038512384	0.002850947	0.00025304727	0.015032819	4.085618e-05	5.336146e-05	1.0163114e-06	0.0062193107
c	0.00021981407	0.00039142562	0.03725395	0.02814093	0.26726732	0.061243974	0.09586089	0.04104762	0.024872983	0.03821915	0.007434647	0.022689536	0.04145358	0.006881886	0.2796445	0.005003797	0.012638049	9.720291e-05	0.029638741
i	0.02785507	0.005796131	0.026078554	0.019999044	0.088554576	0.08316586	0.022433937	0.06037288	0.0010591446	0.01923726	0.001449692	0.5538617	0.058833152	0.0015546882	0.014860419	0.00086152984	0.0016612348	6.0991802e-05	0.0123042185
ù	1.8467128e-05	4.8465175e-05	0.01196329	0.03644441	0.37910452	0.11845344	0.19598907	0.1030819	0.02196301	0.010602133	0.0010588232	0.051655352	0.0140644	0.0027054234	0.041800063	0.0002821819	0.0002487275	1.3162416e-05	0.010503094
r	3.972724e-06	9.718458e-06	0.010310527	0.008533132	0.36946455	0.080517374	0.29033175	0.0420414	0.07851783	0.034181144	0.029437562	0.009572842	0.026767131	0.0072902	0.00969454	0.0013932532	0.0004810541	0.000449212	0.0010027707
i	0.006302615	0.002653705	0.02646735	0.04459973	0.5474672	0.12261442	0.17839001	0.014064188	0.044695538	0.0026566372	0.003566808	0.0021843703	0.00020158108	0.0029335497	0.0003590452	0.00030854097	0.00022432432	9.4510055e-05	0.00021593539
m	8.4365765e-06	3.6487813e-06	0.00032641809	0.00095672405	0.0973843	0.29771104	0.17848456	0.10255856	0.11866161	0.055719115	0.081908606	0.030998167	0.009798137	0.010017399	0.012578219	0.0012655988	0.0012286672	3.8432136e-05	0.0003524023
u	0.0028461285	0.0007450843	0.0078018927	0.012159645	0.1498554	0.16265151	0.050954532	0.11422639	0.0051762993	0.044530477	0.0056516235	0.3970906	0.01922471	0.003115143	0.010472085	0.00039917525	0.0006227004	6.6648914e-05	0.012409865
e	3.879099e-06	1.087622e-06	0.00022222451	0.0007461489	0.14516453	0.097560406	0.21779968	0.14653756	0.06278871	0.05541322	0.0053480086	0.07267777	0.03420875	0.008765273	0.1392173	0.0014234812	0.0012916047	2.4144209e-05	0.0108062215
