 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.664584	0.009363586	0.001143794	0.037278794	0.022186182	0.010260656	0.051603865	0.023198579	0.09673291	0.08364758
t	0.30735072	0.6844363	0.0010266087	0.0062477216	0.00019255774	4.326993e-07	9.167572e-06	3.4857178e-05	3.6185458e-05	0.00066538976
e	0.008450843	0.08157179	0.037703663	0.48362422	0.025110895	0.0003964918	0.00068878196	0.17981003	0.027998097	0.15464522
l	0.004769257	0.98815745	0.0063044825	0.0004577349	0.00012466975	1.0386065e-06	9.461666e-06	3.1515572e-06	6.1304786e-07	0.00017211842
ì	0.001788983	0.73180753	0.2636666	0.00044998818	0.0009362714	0.00026726443	0.00018309105	0.0001324633	1.3972918e-05	0.00075372565
s	0.00012669392	0.68166465	0.30309266	0.00598413	0.007037948	0.00035879583	0.0005285762	1.572037e-05	1.2434514e-06	0.0011895524
i	0.0074885413	0.7242972	0.25273237	0.0015024677	0.013161048	0.00058243336	0.00016208958	4.5261902e-05	2.1134367e-05	7.3526726e-06
n	0.0010277583	0.6227366	0.33845365	0.029042505	0.007262823	0.00016743384	0.0005006275	6.5861427e-06	4.1821667e-07	0.00080173224
a	8.423332e-05	0.5359372	0.4610221	3.318721e-05	0.0020953142	0.00049985544	0.00019004254	2.8133081e-05	6.0155253e-06	0.00010395913
z	0.0017552543	0.3691122	0.4829706	0.0531991	0.090536505	0.00065837195	0.0010798624	0.00011966124	6.422636e-06	0.0005620149
ì	9.0654125e-05	0.31447053	0.6751637	0.00025088014	0.008166548	0.0011522582	0.00041330492	0.000137351	1.5388987e-05	0.00013945744
s	1.6230046e-05	0.006185168	0.047409534	0.13020624	0.77843857	0.029521435	0.003003785	0.0035843241	0.00019048215	0.0014441871
i	0.0012502192	0.5524223	0.3589345	0.0014543787	0.08022262	0.0045761243	0.00052779325	0.0004962515	8.860728e-05	2.7228683e-05
n	0.00026319735	0.0029991996	0.027444396	0.41694203	0.53276587	0.010674906	0.004390521	0.0022370482	0.000119954755	0.0021630232
a	0.0002711378	0.12588286	0.5280466	0.00066402607	0.18357758	0.13481626	0.022110289	0.0028095485	0.0009123674	0.0009092634
m	9.4557014e-05	0.0008730616	0.007602048	0.10987948	0.85980767	0.009267844	0.0028782787	0.008364674	0.00027601674	0.00095632806
i	0.00021395014	0.007826699	0.011994164	0.5694387	0.21334766	0.002599373	0.0058712563	0.15569381	0.026249457	0.006764967
n	3.9299957e-05	0.00022625572	0.0043411986	0.1872101	0.7389687	0.011668494	0.040035468	0.0020758088	0.000605966	0.0148288
ì	6.1628685e-05	0.04166027	0.13734691	0.00032128446	0.30360928	0.32035848	0.18428172	0.0073094373	0.0015397795	0.0035111655
s	8.7045606e-07	7.7127476e-07	2.29417e-05	0.014222808	0.90064687	0.0507768	0.00094214483	0.031822577	0.0012128506	0.00035130905
e	0.0024795597	0.048026193	0.03482637	0.0038605405	0.65948474	0.23543464	0.011437847	0.0034952909	0.0007331805	0.00022160425
l	9.698564e-06	3.8347644e-06	4.556413e-05	0.03689381	0.82307714	0.05872039	0.0058871885	0.07048695	0.002785196	0.0020901724
i	0.00014013797	0.009304174	0.016828142	0.0017037266	0.7373093	0.21818362	0.0048677055	0.010157861	0.0013162177	0.00018911474
p	1.3122181e-05	1.1348355e-05	9.315022e-05	0.017291425	0.81148887	0.052745093	0.02474006	0.07529495	0.0085432185	0.009778818
a	0.0001007358	0.011797787	0.019403776	0.000490423	0.5063518	0.38473302	0.049024604	0.020891286	0.005937017	0.001269562
r	8.746492e-06	1.9566725e-05	0.000118704054	0.009504416	0.7035358	0.06174626	0.049808636	0.13827288	0.01788321	0.019101756
ò	0.00011022712	0.014632869	0.014698008	0.00023680436	0.5263291	0.33099508	0.046550263	0.05324469	0.012331415	0.00087159954
n	3.8866433e-06	1.4934967e-08	1.6096986e-07	0.0014032254	0.5751567	0.24408685	0.0032444452	0.111454956	0.057811897	0.0068378574
g	0.0007116686	0.013035722	0.00375875	0.0006231617	0.37745932	0.4770407	0.086676516	0.021808002	0.01784948	0.001036728
h	0.0004615289	0.004007197	0.0018309369	0.0015656488	0.22002895	0.08005874	0.3642986	0.11724755	0.14678125	0.06371956
ì	0.0020757404	0.0006893894	0.0005375839	0.01824171	0.01665084	0.008346747	0.27890232	0.002113008	0.018830448	0.6536122
