 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.15025765	0.0013626717	0.00011615496	0.00019654301	0.0063231853	0.00065382675	0.7792254	0.02020944	0.0027545304	0.038900677
i	0.2732925	0.5345614	0.010887577	0.0030820111	0.0037620917	0.020341532	0.015337627	0.00036528235	0.008431376	0.12993857
i	0.12958723	0.7882303	0.014599662	0.0034365267	0.0030392245	0.0008815885	0.0010955993	1.6028413e-05	1.833873e-05	0.059095472
p	0.110810764	0.5672582	0.013385358	0.015319633	0.037657876	0.045348298	0.18110578	0.0008088861	0.0025787987	0.025726467
à	0.00013552251	0.30717617	0.22202899	0.269491	0.040737458	0.1072516	0.036144204	0.0005475947	0.00918221	0.0073052947
s	0.00029551418	0.17300498	0.30837706	0.44527963	0.06874175	0.0030909944	0.00017061995	0.00018918833	3.997706e-06	0.00084622606
t	0.0013312799	0.35540062	0.15774876	0.38408732	0.08642148	0.012927415	0.0019294492	6.772684e-05	8.4416126e-05	1.5939936e-06
a	0.36135757	0.46172607	0.12781815	0.03076366	0.00076421845	1.2492851e-05	2.8947139e-05	7.7566074e-05	1.8809417e-06	0.017449364
ì	0.0009075119	0.01805552	0.21723111	0.71708167	0.042392522	0.0005311361	0.00033056815	9.5235904e-05	1.2233442e-06	0.0033735011
c	2.2159436e-05	0.0012813077	0.107892975	0.7027576	0.15552583	0.02744285	0.0018696082	0.0013021198	8.8593464e-05	0.0018169438
h	3.718758e-05	0.0025222946	0.036174677	0.5156214	0.06939466	0.04312485	0.32754105	0.0042172116	0.0009934659	0.00037315846
e	0.008631815	0.042785924	0.30393338	0.59474105	0.041605182	0.001246318	0.00069901405	0.001371961	9.6679076e-05	0.0048886896
t	5.9496317e-05	0.00012145063	0.07773113	0.42477274	0.4286463	0.045148287	0.015326632	0.0030597674	0.00048801143	0.0046461755
e	4.849039e-05	0.012303026	0.66708326	0.2827155	0.025673063	0.010663651	0.00059115794	0.00020009623	0.0001761853	0.00054554763
l	0.00018014318	0.0010835894	0.097640716	0.13993981	0.5537369	0.1433828	0.046585053	0.010257693	0.0019520009	0.005241176
ì	1.5381911e-05	0.0045392914	0.30195943	0.5368369	0.054411765	0.08618815	0.001734092	0.007893058	0.0046697254	0.0017522287
s	5.1521206e-06	2.3046113e-07	0.0006242452	0.0139404945	0.2188548	0.28449357	0.46435425	0.007620083	0.00815093	0.0019562556
o	0.00058525853	0.0062980237	0.07907278	0.0847617	0.7020997	0.090529524	0.008727478	0.016278328	0.011421303	0.00022588596
n	6.0356404e-05	4.403556e-05	0.0028865987	0.012840686	0.44854188	0.25250652	0.19656397	0.04914662	0.03147442	0.0059348685
t	2.432758e-05	0.0067492244	0.021061229	0.028775245	0.40201303	0.4398427	0.013752722	0.026798222	0.060809117	0.00017426019
a	0.100700825	0.025710206	0.05288091	0.013600178	0.41074884	0.024012946	0.12482921	0.057363797	0.011392695	0.17876044
à	1.316447e-06	1.751057e-06	0.00023690016	0.006978369	0.0574002	0.12782453	0.45353717	0.21269272	0.017596882	0.12373015
l	2.6941478e-07	1.2638952e-07	6.229351e-05	0.0020117234	0.07696005	0.57572484	0.16830716	0.033316996	0.13393371	0.009682857
a	1.3146704e-05	0.0016638531	0.022006895	0.064915	0.36686426	0.1756265	0.050746247	0.22302175	0.093405776	0.0017365513
t	7.806357e-06	5.513361e-06	5.775135e-05	0.0017204962	0.025204225	0.04521798	0.44761607	0.22475584	0.22131623	0.03409806
o	5.2884097e-05	0.0121770585	0.0017064922	0.0057376716	0.057966422	0.10691046	0.14446752	0.09536671	0.57475924	0.00085559685
ì	4.6282257e-06	2.3347731e-05	9.539624e-05	0.0015374325	0.016533282	0.020724753	0.24064498	0.26514596	0.41758648	0.03770377
c	7.6782115e-08	3.049932e-08	3.0652683e-07	4.6300902e-05	0.0018124296	0.10018977	0.50085187	0.047965586	0.33715096	0.011982694
h	6.795079e-07	1.058004e-05	0.042685654	0.103027016	0.080347784	0.19649427	0.49681452	0.04357243	0.026808385	0.0102386335
a	1.627832e-07	5.127905e-06	3.188819e-05	0.0007406336	0.0029431737	0.0033906477	0.040681284	0.8150028	0.10850306	0.028701173
v	1.8407525e-07	2.899848e-07	1.1656368e-06	0.000109469715	0.00043067147	0.005248439	0.081515424	0.25273973	0.5440282	0.1159264
à	1.4340705e-05	0.002122129	0.0004357967	0.0045824945	0.0025575487	0.009671825	0.024182728	0.37039253	0.58245105	0.0035895198
l	8.139436e-07	2.5146835e-07	1.6391472e-07	1.635601e-05	7.379248e-05	0.0018663144	0.11732779	0.15583321	0.5736512	0.15123013
o	1.2595633e-05	0.0003775911	6.439767e-05	0.0004636316	0.0021159358	0.0015448057	0.024318416	0.65458214	0.29696473	0.019555725
n	4.409549e-06	1.991146e-06	6.54304e-06	0.00082787935	0.00058851123	0.002418417	0.050175887	0.1658178	0.40570158	0.374457
t	1.3260367e-06	0.0010937706	0.00038714113	0.0034938264	0.0048972187	0.007837515	0.10995099	0.16228814	0.6995665	0.010483569
a	0.00012262037	0.0033796553	0.0009803509	0.002293155	0.0024604944	0.0017536305	0.03111294	0.28514928	0.16503409	0.50771374
</S>	5.7928764e-07	2.4978445e-07	1.137667e-07	1.2847089e-05	3.393534e-06	0.00019049604	0.004532767	0.048321348	0.042424925	0.90451324
