 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.8722694	0.0047592754	0.0037319025	0.00072557904	0.00062075024	0.002799952	0.0015637005	0.007864996	0.0024220753	0.00091669575	0.0033301662	0.00030129545	0.00017236396	0.00011820073	0.0001818593	0.001344682	0.096877195
ì	0.99613935	0.0033793913	2.3003351e-05	0.0002628445	9.67062e-06	1.7125089e-05	1.3676305e-06	4.038602e-06	1.4685118e-06	1.5922434e-06	1.0601804e-06	1.8263703e-05	6.380473e-05	8.944467e-06	1.00987245e-05	2.8276452e-05	2.970814e-05
m	0.65547276	0.33645892	0.0030364501	0.0023645281	0.00023819145	0.00012450898	1.52519215e-05	2.4340146e-05	7.1159534e-06	2.2418092e-06	4.2456786e-06	5.665531e-06	1.5190809e-05	9.701399e-06	8.76226e-06	0.00010952194	0.0021025685
b	0.95647585	0.038165867	0.004946228	0.000336102	5.984011e-05	1.2202254e-05	1.2595979e-06	4.884776e-07	8.579833e-08	7.9554006e-08	3.8605197e-08	1.14270904e-07	3.79073e-07	1.8563749e-07	9.8778e-07	1.3413496e-07	9.238482e-08
e	0.94259983	0.054995507	0.001942347	0.0002507463	2.5641253e-05	6.7650635e-06	5.193022e-06	1.496839e-06	1.3914109e-06	4.054958e-06	1.6426599e-06	8.632981e-06	2.5968828e-05	2.7724462e-05	8.575326e-05	3.5984772e-06	1.3665387e-05
r	0.0022852244	0.8532202	0.13825133	0.005367029	0.0007327454	8.690897e-05	7.933694e-06	5.920313e-06	2.7821864e-07	2.8821276e-07	9.4893224e-08	3.5580294e-07	2.945325e-07	2.9477474e-07	4.3874834e-07	7.244061e-08	4.061712e-05
i	0.32351562	0.6379371	0.035733353	0.0024062353	0.0003775574	6.1231644e-06	9.2014225e-06	3.8695273e-07	1.802479e-07	1.5988027e-06	1.2652825e-07	1.3722198e-06	4.162289e-06	4.9200565e-07	6.1069345e-06	1.1441491e-08	3.2663837e-07
d	0.016710972	0.8142738	0.13571388	0.028885227	0.0023506477	0.0005047031	1.4576626e-05	5.5877706e-05	1.8230857e-06	5.786589e-07	3.2852319e-07	1.0225706e-06	2.06274e-06	1.6216127e-06	1.3105721e-06	3.2652492e-06	0.001478332
e	0.11165399	0.58472794	0.13592117	0.1519311	0.012254319	0.0006957769	0.00038216123	4.0873405e-05	2.48727e-05	0.00013200453	1.6005613e-05	0.0005694621	0.0014126098	6.2872234e-05	0.000170821	2.1065675e-06	1.8567252e-06
c	0.007555876	0.2445771	0.56339854	0.15578003	0.021687094	0.004104665	0.00018040702	0.0004734896	1.0518459e-05	3.962667e-06	1.1682997e-06	3.1308734e-06	3.1460816e-06	2.6866217e-06	2.0005739e-06	2.6754508e-06	0.0022135682
i	0.87561786	0.104956836	0.0024813497	0.014587912	0.0005918508	0.0014311826	1.6837677e-05	0.00016333407	1.1402268e-05	3.985964e-06	3.3867304e-06	2.9912298e-05	4.3342912e-05	8.14001e-06	3.3409083e-06	1.5479853e-05	3.3911823e-05
d	0.0061430857	0.17400503	0.27309257	0.43697622	0.019202719	0.023885671	0.00037680284	0.0026771866	0.00022276679	0.00012209547	9.173413e-05	0.0007241907	0.0012081839	0.00057893054	0.0003919718	0.00023248621	0.06006833
è	0.10592586	0.12947713	0.2955283	0.36705098	0.038826123	0.005950432	0.0027533968	0.00074348773	0.0004575393	0.0017474552	0.0002894404	0.00929022	0.037759744	0.0010816831	0.003056769	3.595364e-05	2.5530373e-05
s	0.00010767414	0.054114785	0.43317124	0.13316871	0.25530806	0.058618996	0.015441175	0.012596526	0.0017717252	0.00045775567	0.00015038229	7.06696e-05	6.6751025e-05	2.8833634e-05	0.000108836415	2.95829e-05	0.034788333
