 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.9903908	0.00086881936	0.0008521754	2.4089937e-05	1.03602515e-05	3.0590098e-05	0.0007728139	0.00061634637	0.0006450554	0.005788943
l	0.6898281	0.076835655	0.17915973	0.02204719	0.0010859212	0.001002839	0.0050833407	0.001872397	0.00038040304	0.022704434
ì	0.551703	0.15284783	0.13588078	0.0046025165	0.016607802	0.018478025	0.03040139	0.004490507	0.0012033422	0.083784826
k	0.025433205	0.8894365	0.041840367	0.034597535	0.006101248	0.0022939937	4.270331e-05	6.224616e-05	4.8535554e-07	0.00019175162
o	0.8356756	0.15937273	0.00090016396	0.00047866523	0.0014561568	0.0019757939	0.000119816345	1.928732e-05	1.843344e-07	1.4626403e-06
e	0.00046051887	0.30328247	0.43146256	0.22704552	0.023212282	0.013406784	0.00079871016	0.00016738602	5.237854e-08	0.00016368109
n	0.0028441702	0.0067966767	0.1446389	0.800779	0.021824565	0.00863677	0.005599184	0.003946362	0.00022437333	0.0047100713
p	0.29178795	0.04479149	0.1149373	0.16203597	0.16680042	0.09992646	0.044020645	0.015777145	0.0008800449	0.059042532
r	0.31086987	0.62903833	0.0064291237	0.010226081	0.030463891	0.011052707	0.00021285347	0.00018657047	2.52536e-06	0.0015179911
a	0.1471179	0.8204531	0.0025757113	0.0102437185	0.012536022	0.0036526548	0.00015706712	0.00026117594	1.6843202e-05	0.002985815
t	0.0009819813	0.020044243	0.4550181	0.25615782	0.15025546	0.05858818	0.012797915	0.0019033644	3.369612e-05	0.044219278
ì	0.016465105	0.0060492926	0.011223248	0.032739572	0.45645347	0.35957018	0.02688463	0.00695156	0.0011079608	0.082554966
m	0.00042564227	0.0012515292	0.19590575	0.088902324	0.42178172	0.21114643	0.052088253	0.026995545	0.0001318453	0.0013710384
à	0.014563579	0.0028530143	0.014672666	0.43937883	0.21664785	0.2063756	0.07565562	0.025615068	0.0025929122	0.0016448986
i	0.00052814354	0.00013694045	0.06245741	0.065227315	0.447783	0.19766685	0.13585153	0.07901476	0.0022261583	0.009107928
n	4.3820232e-06	4.2501097e-07	0.012605806	0.6210262	0.11637653	0.025812928	0.12107911	0.07328073	0.01650637	0.013307488
e	0.015222651	0.00055413146	0.000101129626	0.05714736	0.72728086	0.155192	0.008375467	0.032323282	0.0012821645	0.0025209903
m	0.00013069654	5.0280338e-05	0.00095205265	0.0055474727	0.24155882	0.46387753	0.1814644	0.101527445	0.0015616432	0.0033297408
m	0.013703945	8.239066e-05	0.011995202	0.100231364	0.12598711	0.10154563	0.5200201	0.095543675	0.0071088825	0.023781741
è	0.00012743825	0.00010321682	0.13468494	0.0133128725	0.03445023	0.022864068	0.007676186	0.0013825793	0.0004761341	0.7849223
n	0.00054033764	8.226645e-06	0.0014549053	0.0033831352	0.058047313	0.048705902	0.3088294	0.17891388	0.15988342	0.24023351
o	0.26096824	0.005613567	0.0005607336	0.007476174	0.45690367	0.2233697	0.016860425	0.022579104	0.0019435282	0.0037248349
m	1.6415088e-05	1.8077558e-06	5.2686315e-05	0.0005461053	0.02168565	0.07229648	0.45139712	0.37378284	0.02229029	0.05793064
i	3.5268273e-05	2.6956939e-06	0.018122753	0.07993637	0.14079982	0.0763537	0.08796555	0.05442843	0.01579815	0.5265573
n	4.073308e-06	1.5892292e-07	0.00015732867	0.00206807	0.022348048	0.030672792	0.3864611	0.13739537	0.07349113	0.34740198
a	0.007464038	0.001004648	2.4906145e-05	0.0070011406	0.43504626	0.26736563	0.033867445	0.22615483	0.00487021	0.01720094
l	1.0985267e-05	3.4683608e-06	4.426945e-05	0.0002954951	0.014516263	0.05729017	0.3533211	0.4861622	0.036242004	0.05211402
i	0.015905205	0.002691184	3.1502488e-05	0.0054724067	0.28652877	0.15764868	0.028255654	0.4636178	0.027321443	0.012527395
p	1.801738e-05	9.423147e-06	0.00015134602	0.0003455408	0.009012514	0.030523447	0.24244596	0.60371476	0.044561744	0.06921723
ù	0.023245513	0.006019107	5.5581066e-05	0.006054609	0.25129467	0.16676123	0.031138996	0.4582669	0.048090283	0.009073118
n	0.002930486	2.994638e-06	4.2151838e-05	3.59589e-06	5.821837e-05	0.00019512516	0.036740948	0.02167678	0.900859	0.037490748
a	0.044654094	0.012472851	0.0012241034	0.013420661	0.054531522	0.07234754	0.050984345	0.25232452	0.48396087	0.014079485
</S>	1.9641093e-05	3.262825e-06	0.00018167995	8.849165e-05	0.001110625	0.0024459255	0.074035294	0.5354627	0.13689892	0.24975346
