 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.9638336	0.0001186705	0.0041527343	0.0021592677	0.00017117127	0.008227128	0.0021995949	0.019137774
p	0.96606666	0.013822754	0.0070216316	0.004710981	0.00020541859	0.0025051539	9.321234e-05	0.0055741277
e	0.009411384	0.040648982	0.03660768	0.29311135	0.01671082	0.022656566	0.010836044	0.5700172
t	0.6311979	0.34305438	0.021836355	0.0012729984	0.001499195	0.00055798696	1.7905842e-06	0.0005794524
à	0.06230458	0.23150706	0.02294121	0.45837188	0.043918904	0.016610712	0.030322373	0.13402325
c	0.02575008	0.8789164	0.07464212	0.0062621287	0.013522755	0.00070060854	6.7470096e-06	0.00019928362
i	0.86740065	0.017851166	0.009423396	0.09883322	0.0032143015	0.0025295403	0.0006695446	7.8224155e-05
a	0.08559346	0.11989353	0.7539969	0.02801769	0.00820433	0.002203298	2.1253659e-06	0.0020885945
k	0.0077373283	0.020163389	0.5918681	0.26567024	0.08385813	0.026271777	0.00068273547	0.0037483652
è	0.0013390648	0.14655013	0.07545638	0.39272496	0.113634065	0.036713026	0.012611774	0.22097059
c	0.0029156737	0.8047249	0.07463816	0.024875997	0.08834478	0.0028798962	0.0008096147	0.0008109385
c	0.04654456	0.026542354	0.073164165	0.77661616	0.00798768	0.058576655	0.010212993	0.0003553982
i	0.0137123	0.008503638	0.28924873	0.6236156	0.0027752696	0.048800252	0.003426234	0.009917981
a	0.008165107	0.03194296	0.659858	0.081301264	0.10426428	0.037257288	0.00025288027	0.07695823
u	0.00010812426	0.0014832927	0.66324437	0.2329149	0.05803164	0.03517949	0.0010511833	0.007987027
s	0.00017325846	0.0011967228	0.31187582	0.3846403	0.107270814	0.17385219	0.013090444	0.007900492
e	3.4973542e-05	0.025121192	0.018942567	0.042389084	0.86435795	0.018689085	0.00816995	0.022295209
n	0.0012385817	0.0044345586	0.16292356	0.4787655	0.25422424	0.057398804	0.030317698	0.010697045
d	3.8439186e-05	0.0047040367	0.0023384367	0.0060835616	0.80572814	0.011185498	0.14613608	0.02378584
ì	0.0006056187	0.04509906	0.011558998	0.17607203	0.73552406	0.013986768	0.010334985	0.0068184366
n	0.0008356456	1.9499666e-06	0.33140293	0.044184487	0.014958019	0.56288534	0.034641653	0.011089992
n	0.13430215	0.003384188	0.060171332	0.03626644	0.42914912	0.15062565	0.14792727	0.038173836
u	0.72951365	0.00930976	0.025202481	0.043470465	0.06789615	0.04383473	0.052405745	0.028367039
n	4.343439e-05	1.777023e-06	0.1388073	0.052238427	0.03148876	0.6411436	0.056812342	0.07946437
e	0.0052400376	0.0011042794	0.008021507	0.02884133	0.41555476	0.15357085	0.34616622	0.041501038
i	0.00082640635	0.00044197595	0.04812644	0.089243226	0.1448498	0.11986608	0.46587393	0.13077213
g	5.2587684e-06	8.339587e-06	0.008709912	0.027898692	0.01276566	0.57361305	0.29241952	0.08457953
e	0.0046906564	0.0006730454	0.003453192	0.013634027	0.021695504	0.38520375	0.4843966	0.08625323
n	0.00026427384	0.00032035285	0.10834061	0.3146133	0.1912951	0.16325162	0.1417636	0.0801511
i	8.632054e-05	0.0008156614	0.00014160828	0.0004504557	0.022790978	0.0054313364	0.9659564	0.004327207
t	0.00029383675	0.0007458869	0.025715098	0.073410064	0.12810352	0.11862613	0.4204823	0.23262316
ò	9.83745e-05	0.0013117701	8.626916e-05	0.00064733776	0.008814299	0.0033170395	0.98244375	0.003281044
r	0.00021844877	2.4202876e-07	0.02894457	0.0061333724	0.0049991906	0.40326762	0.4775637	0.078872785
i	0.2903025	0.00043408564	0.018791124	0.004786151	0.010177303	0.048013657	0.60991573	0.017579438
</S>	0.0001039801	8.909174e-06	0.024841338	0.01281422	0.0065316968	0.031301387	0.49692667	0.42747176
