 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.12178339	0.2563305	0.13875026	0.02604041	0.042355765	0.004037012	0.08041764	0.051486053	0.004843211	0.030803654	0.0064872717	0.0018822288	0.008723453	0.0015611808	0.01027611	0.0046494226	0.20957243
ò	0.98057884	0.013429036	0.005729894	0.00024888563	5.021705e-06	3.203236e-06	5.7912547e-07	4.813084e-07	1.4425832e-07	3.1492573e-07	2.417474e-07	4.5090897e-07	5.6537294e-07	3.3794203e-07	5.1565644e-07	1.9580102e-07	1.2951875e-06
t	0.8193682	0.06640712	0.10335587	0.010574621	0.00020214888	2.471477e-05	1.1555025e-05	1.3509011e-05	2.211123e-06	6.521137e-07	3.493604e-07	3.6803652e-07	1.4138527e-07	4.3916312e-08	6.000576e-08	3.957522e-09	3.8378774e-05
t	0.5966077	0.40100956	0.001973327	0.00018523447	0.00020648423	3.9348884e-06	3.4603943e-06	1.6512514e-06	3.9160784e-07	6.1306247e-07	7.609463e-07	2.6627758e-06	1.0357302e-06	4.004158e-07	2.835609e-07	1.0021957e-06	1.595206e-06
e	0.15559685	0.42795646	0.056783475	0.06455711	0.056158267	0.1136958	0.0044824285	0.0019333165	0.0063907043	0.008771462	0.018769326	0.05147749	0.012800067	0.002942244	0.0025503002	0.013776693	0.0013580266
j	0.035416447	0.9332685	0.025275348	0.004795471	0.001061115	9.170515e-06	1.6919908e-05	1.8223527e-05	5.6073104e-06	7.765163e-07	1.3552647e-06	1.6797003e-06	1.6968336e-07	4.0593175e-08	1.9282501e-08	8.592621e-09	0.00012916385
è	0.72224826	0.24737847	0.026588889	0.003272161	0.00012381624	0.0002957781	3.2283551e-06	2.6567325e-06	1.9638666e-05	4.4257704e-06	2.0875546e-05	3.6347894e-05	3.0723909e-06	1.09858e-06	3.6738035e-07	3.2157487e-07	6.1131135e-07
n	0.0070234146	0.8571458	0.08894272	0.045349937	0.0009830181	4.1260024e-05	1.3341471e-05	2.2863049e-05	7.969473e-06	8.0033476e-07	1.3844009e-06	2.1602712e-06	1.4929103e-07	6.010289e-08	2.9065468e-08	1.1807003e-08	0.00046507412
n	0.06734916	0.8472662	0.06234098	0.013557066	0.00911703	0.00023620097	2.4505785e-05	8.938435e-06	2.9298775e-05	2.931774e-06	1.381052e-05	3.6539885e-05	2.0815082e-06	3.7029195e-06	4.4902322e-07	4.17323e-06	6.9861735e-06
o	0.7902225	0.16323525	0.019500602	0.026600517	4.269053e-05	0.0003416228	3.994325e-06	1.0857743e-05	8.685515e-06	1.459187e-06	1.6984335e-06	4.6049217e-06	7.825317e-07	3.0305525e-06	2.587739e-07	5.3045073e-07	2.08681e-05
m	0.0012283437	0.08965006	0.36766353	0.53628826	0.0031402113	0.00017860308	3.5137316e-05	5.446369e-05	1.04575765e-05	1.770147e-06	2.826365e-06	8.402626e-06	5.59421e-07	3.4924471e-07	1.915255e-07	1.8011333e-07	0.0017366842
e	0.018195108	0.5569076	0.2528789	0.07406659	0.0966307	0.00047681207	0.0003996649	6.6082706e-05	1.6131527e-05	3.3583114e-05	4.4867913e-05	0.00015911639	7.0261e-05	5.7290335e-06	1.4719755e-05	1.3982806e-05	2.0191677e-05
