 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.98798484	0.0077232225	3.9604714e-05	0.00033861914	4.9487342e-05	0.00021291661	0.00024359893	0.0034076439
g	0.2845368	0.5503752	0.121201746	0.011627899	0.018037347	0.0058348486	0.00012712518	0.008258943
r	0.67027164	0.233621	0.034473125	0.03513365	0.012886866	0.011751518	0.001758005	0.000104231236
a	0.842234	0.15134305	0.005885845	0.00039699738	3.274888e-05	4.2166917e-06	2.2039502e-07	0.000102944956
t	0.0029262768	0.14253552	0.68033624	0.0790917	0.07660819	0.00827898	4.640348e-05	0.010176713
s	0.24422947	0.2253181	0.33863702	0.09260996	0.053186152	0.044073656	0.001769784	0.00017584625
a	0.0043431916	0.8893122	0.0201238	0.047579665	0.0022245783	0.00033459446	2.654822e-05	0.036055375
è	0.00023124789	0.157058	0.5649162	0.12696816	0.04521099	0.0039318046	0.00028777085	0.10139588
n	0.0002420595	0.0185508	0.6579232	0.18894337	0.10866902	0.017132444	0.0007139785	0.00782507
a	0.1384072	0.08987056	0.34462112	0.20199299	0.073301055	0.06427507	0.076971136	0.010560884
n	0.00039961276	0.028249312	0.1979134	0.46785435	0.21667196	0.07989969	0.005372526	0.0036391385
g	0.06996857	0.003809677	0.59916574	0.05669161	0.08066161	0.069059774	0.119431175	0.0012117889
r	0.18503247	0.023290196	0.15217616	0.18844028	0.30211332	0.133075	0.008648115	0.007224365
à	0.2151991	0.12433525	0.049797364	0.51612306	0.07386821	0.01425112	0.0013085937	0.005117333
m	0.0010309074	0.000660232	0.006750924	0.6542821	0.048498534	0.043652058	0.23252548	0.012599736
m	0.004539172	0.009259156	0.10541669	0.2664877	0.17767304	0.11013581	0.31546828	0.0110202115
a	0.001571075	0.013961356	0.33267698	0.061773747	0.11961471	0.05842647	0.044966564	0.36700913
a	3.00112e-05	7.6598655e-05	0.00959065	0.15825646	0.38469058	0.12731443	0.13088918	0.18915212
d	5.812463e-06	4.5538327e-05	0.0022184446	0.04757218	0.603967	0.25336763	0.056125436	0.036697872
r	0.013893778	0.00018298051	0.022116363	0.012628027	0.33014232	0.4065846	0.16039582	0.05405614
e	0.19259138	0.003808365	0.013290202	0.04279087	0.2833043	0.43814912	0.02003377	0.006031941
f	3.9287585e-05	6.339304e-06	0.00013548667	0.02184583	0.068100154	0.120316714	0.58421165	0.20534456
ù	0.006206811	5.6204895e-05	0.010225394	0.0011417215	0.11724307	0.30736193	0.4730608	0.08470412
m	0.00050356437	6.396061e-06	9.623985e-06	0.0069961515	0.005339754	0.019735925	0.95079225	0.016616303
m	0.0003747676	0.00010681762	0.0034073226	0.008120543	0.052405376	0.048487276	0.8027043	0.08439366
u	2.1453146e-05	3.093047e-05	0.0029991053	0.0062215873	0.18324511	0.22878228	0.403151	0.17554846
</S>	3.1497614e-06	8.1639746e-07	4.6768873e-05	0.00059438864	0.013200533	0.06619589	0.43546206	0.4844964
