 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.9659164	0.01069687	0.00071997277	9.3617135e-05	0.00029889224	5.897864e-05	0.0004946708	0.00014736838	9.341095e-05	0.0002931097	0.00086562586	0.0037261418	0.00034960458	0.0056213746	0.0013854261	0.0076029636	0.0007661122	0.0008695618
m	0.16324846	0.79127866	0.011113898	0.0021993066	0.005047592	0.0005601021	0.0020863377	0.0001259184	0.00010542631	1.5410486e-05	3.6164205e-05	0.00018828717	0.0001026755	0.00023331768	3.286589e-05	0.00043380802	3.99005e-05	0.023151902
e	0.5020268	0.49487454	0.00085455016	0.00036474995	0.001001801	0.00021140912	0.00029711679	7.614046e-05	1.2919131e-05	5.0898067e-05	1.7852151e-05	3.511188e-05	4.7919442e-05	3.2293967e-05	1.4416636e-05	2.8582832e-05	5.678878e-06	4.7312496e-05
s	0.05477086	0.840907	0.048119534	0.012501899	0.027712014	0.0058743297	0.0035772882	0.00050428126	0.00040049685	5.970428e-05	3.0104198e-05	0.00011573866	6.2353974e-05	6.10741e-05	9.215306e-06	7.330778e-05	3.6175836e-06	0.0052171564
s	0.18719281	0.7378669	0.00077661977	0.045962337	0.0036166287	0.0025040323	0.00039402297	0.0019833543	0.00030659777	0.014366896	0.0009096115	0.00043631488	0.00012073412	0.0001846678	0.00031142923	0.0004593439	0.0010720992	0.0015356166
è	0.030933607	0.7159337	0.03566277	0.019643694	0.060395688	0.032707598	0.0019362791	0.02007137	0.0123937	0.017024115	0.019409312	0.011852401	0.005589907	0.00092778006	0.0054352554	0.0005723464	0.007214745	0.0022957993
r	0.0007074047	0.3598698	0.45053956	0.15141624	0.024566712	0.009251357	0.00023938781	0.0006953271	0.0007651517	4.115041e-05	2.6245023e-05	3.0506928e-05	2.8693148e-05	7.373713e-06	3.378463e-06	2.9389346e-06	5.869478e-07	0.0018082593
e	0.009997853	0.7181343	0.18472114	0.07188258	0.0055408212	0.007767964	0.00018507992	0.00061453634	0.0009573434	3.1181524e-05	5.8977377e-05	3.1533407e-05	3.2712876e-05	8.1405815e-06	1.5451835e-05	8.422323e-06	2.4772783e-06	9.4628285e-06
m	0.00018771751	0.034863386	0.6126965	0.18764748	0.08368565	0.059859276	0.009476981	0.007270988	0.0035326558	0.00036996588	9.762993e-05	4.0486186e-05	0.00019634767	2.8397164e-05	4.2054166e-06	1.7059467e-06	3.7739515e-08	4.0514766e-05
u	0.19115275	0.69809246	0.009516156	0.054626353	0.028781783	0.013930623	0.00095523265	0.0015594339	0.00039159303	0.0006531909	0.000104076884	7.697611e-05	2.3174927e-05	2.0445756e-05	1.5273185e-05	2.7131311e-05	6.6684106e-06	6.666481e-05
p	0.000101834106	0.011255368	0.17204465	0.53944045	0.17972194	0.07684695	0.005809936	0.0047050314	0.007328575	0.0003678771	8.2801685e-05	6.1844905e-05	7.780545e-05	4.3411612e-05	7.3293154e-06	1.1076132e-05	3.4323202e-07	0.002092755
e	0.010931278	0.07830189	0.015607644	0.8412248	0.013396859	0.027971957	0.00025759425	0.0051619182	0.0029700892	0.0031711948	0.00047173694	0.000119803655	4.7475787e-05	2.5008154e-05	5.114699e-05	2.8914177e-05	1.2226465e-05	0.00024850777
n	0.0007218954	0.0014493726	0.014046355	0.15471406	0.356055	0.34736893	0.039581977	0.061265104	0.016251275	0.005544614	0.0008151609	0.0005754909	0.0005521236	0.00043034978	6.177864e-05	0.00010195674	3.0992214e-06	0.00046141623
a	0.0022334147	0.005895742	0.005923801	0.9053533	0.007817841	0.043669324	0.00013440412	0.014862645	0.006135111	0.0028847773	0.00071863754	9.6734104e-05	6.657231e-05	3.442365e-05	5.160013e-05	3.590954e-05	1.3572497e-05	0.0040721786
m	0.0005863275	0.00035796541	0.0037393814	0.056109253	0.2938558	0.35595614	0.052997313	0.1859394	0.019482166	0.020462807	0.003284091	0.0019790223	0.0022259215	0.0017524142	0.00035707146	0.00046284383	2.0771091e-05	0.00043130392
i	0.34041083	0.09597448	0.00070191355	0.22444604	0.1402207	0.07348808	0.033776883	0.019885141	0.007153178	0.030783733	0.0047107893	0.0054913564	0.00094475766	0.0034215439	0.0014049836	0.00946405	0.0013380939	0.0063833925
n	5.345816e-05	7.496238e-05	0.0037473883	0.094423	0.44422343	0.30101302	0.0569909	0.048441272	0.03830084	0.0054748487	0.0013122587	0.000911865	0.0009908803	0.00089484133	0.0001037517	0.00016178677	4.908907e-06	0.002876478
f	0.015068423	0.0066704317	0.005736846	0.7462597	0.016038222	0.12376471	0.00040533982	0.03762006	0.025828378	0.01382636	0.002579965	0.0004138776	0.00020590037	0.00014216443	0.00018113549	0.00012383022	4.2784333e-05	0.0050919927
à	0.5527773	0.04357957	0.0020536727	0.1309178	0.010341675	0.22420882	0.0005903813	0.0054533207	0.025146117	0.002843967	0.0008543055	0.00026172766	0.00032858446	8.662279e-05	0.0001926558	1.4732694e-05	1.14321865e-05	0.00033728252
o	1.8658975e-05	1.6366657e-06	1.52397915e-05	0.01266418	0.30665064	0.25154668	0.014481921	0.2218203	0.11971107	0.04976572	0.011752186	0.0028166263	0.003259294	0.0022487808	0.0013666713	0.00077657297	0.00021373748	0.00089010585
g	3.6053739e-06	9.077456e-06	0.00018423793	0.11501074	0.0993558	0.036427803	0.13340509	0.06233457	0.08269464	0.24130996	0.011716928	0.010616007	0.019385306	0.03356846	0.008804807	0.015521265	0.0011473333	0.12850428
l	0.07868522	0.012341369	0.0021133895	0.13242273	0.13993303	0.10611304	0.010025847	0.15562129	0.058683507	0.121696405	0.0973874	0.04159607	0.0055840076	0.00820247	0.0077906908	0.009199496	0.004571661	0.008032283
i	0.47325683	0.0143437	0.0027717045	0.017465027	0.0031775476	0.34072265	0.0006186936	0.025140652	0.100534804	0.0037046021	0.006353225	0.0034729901	0.0015708862	0.0014001497	0.0031435932	0.0010086742	0.00030644893	0.0010078583
c	9.901516e-06	3.3364086e-07	8.2941815e-06	0.00544343	0.059494045	0.24371307	0.0126127275	0.065576404	0.4121574	0.027762724	0.008404224	0.0070673623	0.006984555	0.018778304	0.0057778475	0.014250962	0.0009593246	0.11099901
è	0.0011380757	6.2440195e-05	8.189481e-06	0.00048450878	0.020190384	0.005178921	0.032209814	0.0052018566	0.03329523	0.0058229985	0.04468356	0.12488012	0.00964132	0.10484276	0.020712696	0.29273313	0.05489369	0.24402031
a	2.7124348e-05	1.5687907e-07	5.682881e-07	0.00047677485	0.035491258	0.007081639	0.0050556073	0.13053024	0.00497156	0.80553955	0.0065066046	0.0011384394	0.001198342	0.00057634764	0.00023941939	0.00013798154	0.0002090134	0.000819279
t	5.919939e-07	3.6350983e-07	2.4659794e-05	0.0020449343	0.008818413	0.023057789	0.021722533	0.07668435	0.07441513	0.574885	0.03740551	0.012739209	0.036743075	0.06800767	0.034965016	0.018810991	0.0022231054	0.0074517247
a	0.013710356	0.0015572241	0.005730008	0.024894375	0.007554628	0.074307054	0.0008076688	0.28863567	0.058539484	0.30982837	0.1659972	0.017407771	0.0139694465	0.005500671	0.007318247	0.00097334624	0.0006341028	0.0026343206
p	3.801039e-06	3.4568495e-07	1.1228036e-05	0.00011162796	0.005217849	0.029421948	0.004409447	0.3217247	0.019600054	0.2713225	0.13982894	0.066513106	0.03842247	0.04973373	0.028538357	0.017324848	0.0053554145	0.0024596395
