 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.9612857	8.108079e-05	0.0043595987	0.00025504874	0.0042690123	0.0015730842	0.0003570208	1.627171e-05	0.009180468	0.010067502	0.008555222
p	0.9562447	0.022948515	0.012973493	0.00049484783	0.0008638403	0.0005727583	3.197671e-05	3.7559883e-05	0.00047275668	0.00097339944	0.0043860725
e	0.018786386	0.076459475	0.047249198	0.058942106	0.07493277	0.22193055	0.015470682	0.0354775	0.03183336	0.029256444	0.38966152
t	0.5019029	0.44424108	0.049568594	0.0019086908	0.000958273	0.00013451217	0.00016369949	3.0760275e-05	0.000116818046	5.4286545e-05	0.00092044
à	0.09396254	0.25054505	0.019289317	0.061032172	0.040659998	0.16879325	0.02558559	0.18690462	0.017135467	0.015464358	0.12062761
c	0.008907143	0.8918185	0.070564486	0.023527745	0.0016451625	0.00064885156	0.0023521585	0.00028923037	9.6159856e-05	7.8966207e-07	0.0001498534
i	0.86478204	0.021055968	0.015290031	0.03236551	0.0127473995	0.05125323	0.0015567032	0.0001673561	0.0005202441	9.217573e-05	0.00016935177
a	0.03519621	0.18216117	0.70669854	0.057292692	0.011196838	0.0049319654	0.0013467411	6.690542e-05	0.00010815657	9.692615e-07	0.0009997599
k	0.010570388	0.035349037	0.5811935	0.25111952	0.054463334	0.04457731	0.009987987	0.0031363172	0.0035322811	0.0001994171	0.0058708927
è	0.0024843784	0.16795564	0.08669295	0.13178316	0.11547617	0.2570351	0.032806624	0.033498842	0.0402543	0.026816618	0.105196275
c	0.0018499957	0.72913873	0.102574185	0.11815822	0.0137021	0.0039763823	0.02180444	0.006573388	0.0012296087	6.0847957e-05	0.0009321011
c	0.077380605	0.028854698	0.10544019	0.13129601	0.1373516	0.50060606	0.0051604523	0.0065695355	0.0033777424	0.0034678262	0.00049528055
i	0.020427244	0.012006322	0.43430656	0.09538739	0.17738095	0.23586634	0.0013609908	0.0059549725	0.0074192546	0.0054316334	0.004458335
a	0.009072046	0.03791126	0.5993918	0.119606346	0.13209833	0.036052685	0.007097899	0.00034780367	0.0030284133	0.0021016144	0.05329172
f	0.00012338195	0.0017638517	0.60427856	0.24639075	0.09742652	0.029377062	0.006840823	0.002891085	0.0030717647	0.0003617006	0.0074745286
o	0.00028623236	0.073355235	0.032276206	0.26350173	0.062534004	0.09309155	0.30682796	0.042536713	0.043647032	0.0043167584	0.077626556
r	0.0006035169	0.0030829948	0.13696066	0.3556238	0.1817329	0.17536226	0.092948146	0.03792862	0.011021314	0.0007942693	0.0039414526
à	6.625358e-05	0.02902524	0.004246097	0.10780768	0.014956167	0.020891154	0.65111756	0.13197547	0.018051695	0.0007557371	0.021106908
e	1.58636e-05	1.5538479e-06	0.061748233	0.03586581	0.75413567	0.07487791	0.019581195	0.047527418	0.0056692483	0.00037227682	0.0002048046
n	0.000119931145	4.2107302e-05	0.17929466	0.09035167	0.37329063	0.15343967	0.045939125	0.08474194	0.020740312	0.017873507	0.034166373
d	0.00020486805	0.007358873	0.00067676033	0.020546086	0.0124734305	0.011152509	0.45831808	0.4343446	0.049826916	0.0011936033	0.0039043266
ì	0.008411344	0.008879627	0.016985165	0.10104848	0.13779506	0.268884	0.36863977	0.008782481	0.07183314	0.000564688	0.008176326
n	9.726675e-06	3.60235e-07	0.0067884917	0.0062844087	0.8298989	0.055299897	0.04087947	0.03959834	0.015966529	0.0036705534	0.0016033389
n	0.07997222	0.002836629	0.08139676	0.08867329	0.3450139	0.09878393	0.13797797	0.031449076	0.06955755	0.02124904	0.043089684
o	0.46449074	0.004509493	0.0144903185	0.010890308	0.105674356	0.060552567	0.1172301	0.0034805206	0.19617549	0.009676449	0.012829706
t	7.699262e-06	3.6540112e-07	0.0055554667	0.0033761114	0.7826302	0.060408182	0.06115462	0.025992565	0.03250836	0.014111251	0.014255018
t	0.0034270294	0.0011982984	0.010941663	0.09252755	0.11669755	0.10175799	0.35192755	0.027286012	0.18348888	0.011071796	0.09967568
e	0.0013096923	0.0016060051	0.005174779	0.026141498	0.050400205	0.1306928	0.44388416	0.0024952334	0.24757086	0.004238837	0.08648598
p	1.3004696e-06	3.7930756e-06	0.0018540708	0.0058462685	0.23566058	0.091263205	0.2791085	0.021505475	0.14238825	0.05238182	0.16998672
ù	0.0024525872	0.00033725292	0.0024978803	0.01441053	0.063416325	0.060936812	0.18649745	0.0049515255	0.24123135	0.11247556	0.31079274
r	0.00040326835	7.721381e-08	0.0011904554	0.00021757839	0.8113496	0.010420264	0.018273855	0.026483854	0.018378193	0.10719918	0.006083778
u	0.14169082	0.00094195566	0.045997117	0.041528128	0.37975264	0.036320537	0.10689183	0.060929548	0.13368787	0.03197211	0.020287437
m	0.00010221502	1.866807e-05	0.014886307	0.015972514	0.17838675	0.07303059	0.29318014	0.042193566	0.22068556	0.009768142	0.15177554
a	0.0004910679	2.9148992e-05	0.020536017	0.006486233	0.11918201	0.09199952	0.009456834	0.0204191	0.082230106	0.14174357	0.5074264
n	8.513152e-06	2.9055343e-06	0.0031369089	0.0038186738	0.15346675	0.05606366	0.101803675	0.014515028	0.14647086	0.14505428	0.37565878
