 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.98014396	0.005041847	2.2810345e-05	4.5830595e-05	2.3533166e-05	0.00027688695	0.01444525
i	0.39853588	0.3325795	0.0031126826	0.2125042	0.0047489163	0.0064522275	0.04206666
k	0.022103108	0.80581397	0.03591618	0.032140043	0.0043992004	0.00016075361	0.09946681
à	0.007983759	0.13779034	0.009763835	0.58265114	0.029584428	0.22205499	0.0101715
n	0.00028858095	0.6698817	0.3009853	0.01898392	0.008755146	0.00021279579	0.0008924995
n	0.113313735	0.7499036	0.06535354	0.038943686	0.028920446	0.0035330176	3.1906115e-05
i	0.3798082	0.5958415	0.0066850483	0.017159825	0.00028610457	1.3168969e-05	0.00020610218
e	8.144289e-05	0.15756477	0.7567056	0.0684518	0.013787191	0.00020962824	0.0031995003
A	0.00014130858	0.010679857	0.8096327	0.05090735	0.06391751	0.05384205	0.010879111
n	3.693341e-05	0.024622614	0.32600617	0.47020566	0.14950545	0.024742015	0.004881147
n	0.009271715	0.057784062	0.21162939	0.49513823	0.1878628	0.038224716	8.89821e-05
a	0.19755799	0.107588	0.42871347	0.09832562	0.11915142	0.021672558	0.026990917
o	2.4351892e-05	0.0016069406	0.15131615	0.6359369	0.1187685	0.0675558	0.024791222
s	6.424093e-06	0.00017778839	0.10731138	0.095930934	0.30902463	0.47850597	0.009042851
à	0.00038580093	0.00034814212	0.02530259	0.19905448	0.24502525	0.5250136	0.0048701
m	3.410742e-06	2.1155787e-05	0.0056373943	0.09068948	0.087608695	0.79036266	0.025677213
b	0.0002820432	0.00043981464	0.053927343	0.04712047	0.30223733	0.57442546	0.021567564
a	3.8083657e-05	9.3680384e-05	0.0047367867	0.012954897	0.22239244	0.7461804	0.013603691
p	2.175519e-06	2.204529e-06	0.000105949825	0.00067841815	0.006803006	0.7221225	0.2702858
o	7.945349e-06	6.403155e-05	0.00022306172	0.0010037654	0.07910084	0.91890293	0.00069746556
r	3.1839664e-07	6.6453385e-06	0.00017783654	0.00083349517	0.010162628	0.76490784	0.22391129
n	5.389119e-06	0.00022105113	0.00024149627	0.0011087422	0.10841749	0.8889941	0.001011807
ò	0.00701103	0.017021475	0.012512463	0.055758256	0.24412212	0.49262142	0.17095326
</S>	0.014055324	3.1442163e-05	1.6521606e-06	9.577551e-05	4.7764355e-05	0.059577364	0.9261907
