 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.9572127	0.0042214026	0.00014307082	0.0021014921	0.00084449514	0.012764971	0.0049600275	0.017751882
A	0.87866354	0.096321546	0.0005526385	0.0039258134	0.00067309744	0.0016301562	0.00017690056	0.018056277
n	0.4308415	0.5650512	0.0025984782	0.00015716252	0.00019728355	5.1778825e-05	4.2180977e-06	0.001098362
n	0.98620623	0.009383891	0.0038026168	0.0004139891	0.00012614032	4.3568325e-05	2.305758e-06	2.1309395e-05
a	0.9984914	0.00078872184	0.00069055683	6.8847553e-06	1.3797904e-06	1.5601537e-07	1.2679298e-08	2.0769512e-05
à	0.09427622	0.7633964	0.13937408	0.0006249455	0.0009402669	7.160367e-05	9.0484014e-07	0.0013155012
r	0.017920522	0.9651571	0.015695348	0.0002562508	0.00048884476	9.1342285e-05	3.7328489e-06	0.0003867803
t	0.31576964	0.032841362	0.611412	0.031861514	0.0065903934	0.0013339323	0.00013660546	5.4608037e-05
e	0.7878073	5.0133218e-05	0.20342758	0.0021906367	0.0013237708	0.000118947275	1.9130975e-05	0.005062453
n	0.017046766	0.01553353	0.9281335	0.011216753	0.021772254	0.0013745633	4.6338762e-05	0.0048762304
a	0.03995556	0.00082048774	0.95311	0.0025556446	0.0029254819	0.00025586112	6.202111e-05	0.00031497338
s	0.019233517	0.01796178	0.79595023	0.083589844	0.06906481	0.011369418	0.0003907602	0.0024396314
t	0.036308903	0.000454781	0.9495365	0.004662734	0.0070537785	0.00084466045	0.0002757681	0.00086298765
è	0.3275803	7.786644e-05	0.6292001	0.027626807	0.00850047	0.0009274963	0.00010523279	0.005981655
i	0.003531488	0.007012199	0.38221878	0.019830758	0.44488764	0.059466194	0.024825934	0.058227096
i	0.00099698	0.006242805	0.2899739	0.013071262	0.29791492	0.08499224	0.05384425	0.2529636
t	0.0037574905	0.017575009	0.08564975	0.12158941	0.45145592	0.21445407	0.087682255	0.01783606
t	0.11542681	0.022707645	0.4106688	0.09432758	0.21309252	0.071519375	0.05233206	0.019925259
u	0.041518677	0.00033985928	0.2478358	0.46324125	0.18667407	0.052412312	0.0023810244	0.0055969507
m	6.0905068e-06	0.00035899263	0.010989019	0.058881413	0.54918957	0.29720062	0.04094896	0.042425316
b	0.022778364	0.0006340419	0.0025739563	0.40629563	0.06822542	0.36668023	0.045311913	0.0875004
r	0.009483711	0.0005107761	0.2319011	0.62969935	0.059176415	0.017172512	0.002728635	0.04932751
ò	0.08858635	0.0009148269	0.22044118	0.44902682	0.12830834	0.045336977	0.007355192	0.06003027
s	0.0044617997	0.002198524	0.0003125935	0.00819095	0.060896743	0.040491458	0.42142296	0.46202493
e	0.0033366054	0.00031950042	0.046967894	0.02444507	0.71395445	0.07868065	0.12752582	0.004770016
m	4.8993377e-05	0.0006490961	0.0008233492	0.0085059125	0.15646724	0.25417596	0.40457973	0.17474964
è	8.078651e-05	0.00014288035	0.0025764396	0.15040752	0.14997417	0.09928259	0.17389016	0.42364547
n	0.00013823356	0.0001342941	1.5160695e-05	0.0006935058	0.019621355	0.018893162	0.6867686	0.2737357
a	0.0015708826	0.00089027453	0.032293893	0.067294024	0.43515426	0.07196203	0.386061	0.004773675
s	9.600716e-06	0.00092942343	0.00017458736	0.0009198879	0.03324384	0.17282599	0.52042246	0.27147424
t	0.004348411	0.0034048965	0.051711127	0.03149306	0.3004008	0.19412093	0.40793973	0.0065811165
e	0.020010531	0.01437283	0.0041281614	0.07882789	0.076551065	0.41519418	0.302593	0.08832239
p	3.4157852e-06	5.9164566e-05	1.2709276e-05	6.055664e-05	0.011956685	0.077258974	0.55840784	0.35224068
l	0.0014759847	0.000436546	0.026437422	0.005649794	0.15041085	0.20883434	0.58621967	0.020535357
ò	0.20542417	0.07240944	0.035125572	0.038429033	0.059610326	0.39642248	0.106956065	0.085622944
n	0.008753763	0.012808852	1.7582292e-05	0.0003135547	0.00095552974	0.007167355	0.44000274	0.5299806
n	0.00021032248	0.002442016	0.010433238	0.0037582733	0.13600396	0.20212051	0.6009617	0.04407001
i	0.0032820767	0.00752533	0.001988924	0.004590045	0.011254662	0.114314124	0.6496524	0.20739242
</S>	9.834162e-06	5.6705736e-05	1.508014e-06	3.850261e-06	0.0006289417	0.005694207	0.35172153	0.64188343
