 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.024942372	0.009181528	0.116005465	0.01094722	0.013206203	0.016324194	0.06690245	0.7424906
a20	0.013384434	4.8025824e-05	5.4909964e-05	0.00025749937	0.82330877	0.16272159	0.00018203106	4.274941e-05
a28	0.014462569	2.2225956e-06	7.974335e-08	0.00031765792	0.8223073	0.16169013	0.00096250104	0.00025757911
a7	0.020959325	0.00032982172	1.7013342e-06	0.004178277	0.871261	0.08940714	0.0067948215	0.007067886
a20	0.056811616	6.6432774e-05	1.9039161e-06	0.00078370346	0.8278802	0.10722126	0.005463574	0.0017713371
a31	0.13462116	3.9674662e-05	2.9696578e-06	0.00074311014	0.6301289	0.22956824	0.004458548	0.0004373227
a11	0.54458565	8.800233e-05	1.6618967e-05	0.0030476989	0.23753767	0.2076883	0.00625726	0.0007787357
a31	0.4769199	3.6990798e-05	7.3953242e-06	0.00046513064	0.054642696	0.46405515	0.0034682185	0.00040452025
a11	0.42079225	0.00011005106	8.2548024e-05	0.0043326197	0.22944161	0.3383738	0.0033380485	0.0035290122
a41	0.08023564	0.00027303927	0.0001337527	0.0023454716	0.10985607	0.77991235	0.009274513	0.01796912
a8	0.047222983	0.00013592227	2.5903075e-05	0.00029804235	0.058359556	0.8865846	0.004410752	0.0029623064
a30	0.04023128	0.0016630741	0.00013658585	0.0011506745	0.34800956	0.5586543	0.016267965	0.033886537
a31	0.04531802	0.009452399	0.0039591575	0.007986057	0.29088753	0.24752441	0.07636962	0.31850275
a13	0.035925783	0.003131828	0.00541152	0.02038185	0.23815039	0.47320503	0.033144772	0.19064881
a31	0.06343717	0.00522482	0.014879415	0.054941256	0.19188859	0.3390844	0.053024475	0.27751988
a41	0.08733033	0.028823158	0.07133882	0.072535254	0.21935168	0.20060657	0.08341451	0.23659964
a20	0.056195483	0.0103607755	0.07020624	0.16853556	0.2070257	0.14273013	0.051958345	0.29298782
a31	0.06897811	0.013567059	0.05673984	0.12789717	0.20140053	0.2158027	0.061632585	0.25398204
a20	0.13296282	0.06663893	0.08399707	0.06868861	0.14264067	0.22399133	0.12482747	0.15625308
a31	0.050209347	0.023205709	0.066619545	0.06601141	0.19573891	0.15413414	0.0806052	0.3634757
a13	0.16187498	0.09611652	0.109865695	0.053451102	0.071098655	0.2558872	0.14350468	0.108201176
a24	0.07887345	0.047614958	0.050533343	0.049094196	0.11035349	0.22983065	0.1273188	0.30638114
a18	0.12246774	0.07352716	0.084163055	0.081749015	0.13184811	0.2130145	0.12443904	0.1687914
a31	0.085071586	0.06004641	0.14248821	0.12175486	0.19088024	0.1105276	0.09312719	0.19610392
a8	0.14396118	0.10367078	0.103208326	0.08216863	0.092352614	0.21464396	0.13631636	0.12367813
a31	0.06119666	0.051422004	0.07062042	0.0570172	0.1122239	0.14501871	0.12479548	0.37770566
a8	0.10387831	0.103779286	0.309969	0.092496194	0.08716503	0.11622929	0.09806248	0.08842039
a31	0.095222436	0.092118114	0.09289675	0.09132335	0.11627487	0.14506538	0.13076451	0.23633455
</S>	0.0878567	0.1005077	0.3856464	0.09552193	0.08382866	0.08397653	0.08401177	0.07865036
