 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.021604279	0.008939192	0.0039368183	0.11612924	0.17544943	0.07302293	0.6009181
a46	0.029192632	0.9501963	0.015925387	1.4710324e-05	0.0005138919	0.0040777833	7.9131234e-05
a35	0.051136818	0.18190469	0.60256916	5.240178e-08	3.329353e-05	0.16368057	0.00067541323
a3	0.04146176	0.09941701	0.55820113	1.8088457e-06	0.0007044375	0.29007494	0.010138901
a31	0.16331428	0.2743639	0.48029265	1.647331e-06	0.00049397576	0.076246426	0.0052870847
a18	0.09853638	0.2645459	0.51243615	2.4291319e-06	0.0019320241	0.10200951	0.020537654
a31	0.30280757	0.4198031	0.14347062	1.2005762e-05	0.0026826775	0.112902574	0.018321592
a46	0.09421669	0.61664593	0.25510857	0.00056483975	0.011644486	0.02012129	0.001698207
a31	0.035415042	0.5657799	0.0483877	0.0073841875	0.24482168	0.0742483	0.023963084
a46	0.059584297	0.70773935	0.047797855	0.025007566	0.09699215	0.035599638	0.027279055
a31	0.07123028	0.5795829	0.033530973	0.008637687	0.10998325	0.10782492	0.089209974
a17	0.1910338	0.13063577	0.054712165	0.05876031	0.07116158	0.1356357	0.35806066
a20	0.08787249	0.18171573	0.043019332	0.019447185	0.060276672	0.16835731	0.43931136
a31	0.08043243	0.17155205	0.058460116	0.03790362	0.10681001	0.18932375	0.355518
a7	0.21318623	0.12173844	0.0739266	0.065612234	0.071006835	0.13231632	0.32221335
a39	0.082587056	0.10345193	0.054865833	0.038665053	0.08220799	0.18319386	0.45502836
a31	0.08605333	0.14099582	0.086039215	0.08572143	0.1685466	0.19050297	0.24214067
</S>	0.19809006	0.121900395	0.08721655	0.08174895	0.08707808	0.13263166	0.29133436
