 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.010896099	0.003819379	0.0053290543	0.0024498308	0.0019707333	0.0020877118	0.0045037633	0.0012631735	0.00158657	0.0030120905	0.040363636	0.08799748	0.13638197	0.69833857
a31	0.00048502613	0.48485577	0.14715622	0.13064876	0.036130898	0.10139888	0.0057891803	1.6007976e-05	1.9955145e-05	0.004037916	0.056557	3.8409933e-05	0.032817367	4.8577163e-05
a37	0.00028589886	0.11443526	0.0184985	0.06089603	0.14938672	0.29278862	0.27077487	0.0002228573	6.769026e-07	0.071221635	0.018032895	0.00035568117	0.00036410496	0.0027362437
a31	0.009023389	0.052849017	0.02140081	0.060998067	0.15518753	0.3423351	0.27867395	0.00045528117	1.3844862e-05	0.0118870605	0.041908048	2.283344e-05	0.025055708	0.0001893959
a37	0.000221008	0.21039137	0.22900121	0.31447634	0.06119819	0.16266523	0.018698448	2.9148848e-06	6.812832e-07	0.00047005	0.0020346043	5.8803817e-05	0.000371954	0.00040917282
a31	0.0015552139	0.02678857	0.5510727	0.13958319	0.053800866	0.12387418	0.01913874	8.3781844e-05	4.074101e-06	0.0013750257	0.0019261834	5.177458e-06	0.08078404	8.2702645e-06
a37	0.00867179	0.10438958	0.5318724	0.13848189	0.084220424	0.10964994	0.019916892	3.263155e-05	1.3786872e-05	0.001003378	0.00027541054	3.8426595e-05	0.0013006476	0.00013274224
a18	0.025194349	0.05684323	0.7400259	0.09545756	0.033759274	0.03308829	0.003423908	7.764625e-05	6.331898e-06	0.0014053364	0.00022457041	1.761266e-05	0.010361605	0.00011444225
a21	0.09950939	0.082385726	0.55676866	0.058554504	0.028040696	0.027839303	0.008300181	0.00014915055	1.528922e-05	0.0017711907	0.0008413183	1.128672e-05	0.13575254	6.081757e-05
a24	0.026630206	0.06836285	0.29187062	0.012488485	0.004713713	0.0029483796	0.0016403554	7.4327385e-05	2.2885813e-05	0.00026686236	0.00035156784	1.8099137e-06	0.59060204	2.5806756e-05
a31	0.057374325	0.30778036	0.23728806	0.013293652	0.011662294	0.010914449	0.01103432	0.00043882686	6.148669e-05	0.0008362153	0.0013119611	5.5915243e-06	0.34784073	0.000157783
a14	0.0036402817	0.63520527	0.12772791	0.11739151	0.01144157	0.044839665	0.0071220263	0.00016316182	4.606924e-05	0.0019508116	0.0039538103	0.0030891073	0.00885443	0.034574315
a7	0.005078743	0.20847952	0.07715067	0.09007449	0.037105978	0.06227561	0.03179174	0.0014800975	0.0009878643	0.0084864	0.102826215	0.028525613	0.020398822	0.3253382
a31	0.027611272	0.40399057	0.083921365	0.08714482	0.06925286	0.12725991	0.12710673	0.0041453517	0.0015788529	0.0027082579	0.03764879	0.0008487117	0.019207584	0.007574888
a46	0.014750064	0.07109836	0.2271137	0.09841177	0.063259475	0.06146716	0.018151473	0.007204667	0.0041682464	0.026728995	0.07899257	0.122390196	0.01746406	0.1887992
a20	0.005604141	0.018872662	0.080967166	0.031417873	0.03377719	0.019766686	0.009463253	0.0038302005	0.0041364054	0.007122885	0.11075071	0.121793024	0.015045936	0.53745186
a31	0.0038942462	0.22542426	0.14729138	0.23587857	0.06721141	0.10946193	0.03982934	0.0028746263	0.0016726342	0.0031938024	0.049791288	0.014118782	0.0045028836	0.0948549
a39	0.032840364	0.06128534	0.2485773	0.08452562	0.088187955	0.066585414	0.038062368	0.028027663	0.022017552	0.041965026	0.13635756	0.059321437	0.024186255	0.06806012
a8	0.011657162	0.062781915	0.27694342	0.1120798	0.115116045	0.06679736	0.02314548	0.010574704	0.009697104	0.012521394	0.097296044	0.04965909	0.01048059	0.14124988
a31	0.005237296	0.18732893	0.22541642	0.21976417	0.08334516	0.09958267	0.03695789	0.0041734423	0.0020101005	0.0054955003	0.030587666	0.023231065	0.0026477464	0.07422196
a33	0.047423918	0.06793966	0.24244983	0.09858952	0.10395387	0.082922734	0.058584183	0.052682467	0.04343173	0.032315087	0.07460801	0.026666924	0.026032101	0.04239999
a23	0.027105827	0.034348473	0.15707298	0.03712128	0.040333062	0.025732098	0.023967665	0.014241818	0.0179348	0.03925518	0.3383532	0.06311869	0.038306065	0.1431088
a31	0.0045155054	0.079052314	0.28483203	0.17734198	0.12992	0.09102111	0.026813881	0.006657212	0.004186384	0.006577319	0.04697562	0.039222885	0.004178056	0.098705664
a11	0.048710767	0.0685687	0.20335911	0.11935317	0.11706074	0.1067142	0.08034112	0.085955225	0.06340492	0.022885777	0.027942484	0.013472266	0.019770324	0.022461241
a31	0.011183064	0.044108897	0.42465195	0.13761656	0.13544478	0.06497633	0.021175187	0.017047519	0.012525966	0.009972999	0.06420819	0.0067349914	0.0080659585	0.0422876
a28	0.042667694	0.056242675	0.16156027	0.13807389	0.120719515	0.13443829	0.09581372	0.11473657	0.06019153	0.022670543	0.012429305	0.009472523	0.013548901	0.017434603
a31	0.012004042	0.030839767	0.42594752	0.15337723	0.1416477	0.06531419	0.024125563	0.029441323	0.018764941	0.008615715	0.03436503	0.006646518	0.008781825	0.040128615
a35	0.035512153	0.04276669	0.17867169	0.15275285	0.12281928	0.14578225	0.09250608	0.11798311	0.042707834	0.024810117	0.008975112	0.0074080313	0.009502797	0.017802017
a31	0.01222249	0.026239056	0.4135748	0.17525358	0.14252092	0.06353999	0.023679616	0.03367806	0.019292008	0.009263331	0.02061862	0.008692721	0.010035515	0.04138934
a14	0.03246833	0.03499038	0.19297384	0.16572236	0.12264128	0.14651136	0.086234294	0.116811045	0.031392287	0.027961915	0.007520768	0.0064514074	0.00765043	0.02067035
a21	0.015682634	0.029664524	0.39510778	0.1559352	0.13633686	0.070566915	0.031088866	0.04405575	0.02613789	0.0096343355	0.0158085	0.008895411	0.011270427	0.049814887
a37	0.012162809	0.027416844	0.4649722	0.1582948	0.1417739	0.06678022	0.02281832	0.02657159	0.0153531935	0.0061119846	0.009474773	0.00708008	0.0072293677	0.033959858
a14	0.008419757	0.0627604	0.48421156	0.1820593	0.12974416	0.06912709	0.020292863	0.00604473	0.0034550002	0.002731181	0.010704096	0.003571343	0.0024897729	0.014388697
a31	0.012864774	0.102479376	0.48174083	0.16813917	0.10920551	0.06503805	0.02773938	0.004643981	0.0023198954	0.0022360445	0.006933079	0.0060965093	0.0011950023	0.009368386
a17	0.037088953	0.057823963	0.26332846	0.13283661	0.12857811	0.095615126	0.06410474	0.07905106	0.05908648	0.013941955	0.014822351	0.011468734	0.015426098	0.026827373
a18	0.011992347	0.024448762	0.47448686	0.16216403	0.12597878	0.048727635	0.015778413	0.01801271	0.011050566	0.0074848635	0.022300374	0.009370733	0.009808258	0.0583957
a31	0.006173254	0.050941445	0.3158958	0.2632204	0.16198485	0.09286585	0.02859797	0.009253763	0.0050979326	0.004127613	0.0075860806	0.021548662	0.0044402583	0.028266193
a21	0.034038313	0.052086294	0.18725108	0.15307522	0.13008608	0.11157199	0.07387636	0.108622186	0.06645694	0.017358428	0.014489519	0.012880905	0.015914474	0.022292234
a31	0.018946365	0.025631936	0.36488414	0.14610022	0.103863515	0.04657173	0.022473931	0.030578626	0.01966765	0.01571425	0.0360494	0.018146737	0.022130739	0.12924077
a21	0.042686593	0.039188456	0.15447688	0.18117137	0.10630363	0.11037522	0.072696455	0.09928036	0.03723667	0.052712515	0.021475757	0.020826334	0.020711653	0.040858116
a31	0.041171566	0.048486058	0.1929103	0.115806185	0.092592925	0.0630738	0.04641642	0.051618457	0.043101862	0.04114558	0.047772516	0.04218685	0.044444963	0.12927248
a11	0.054452203	0.043433044	0.13544153	0.15363967	0.09489616	0.11363868	0.08379862	0.09307721	0.034570098	0.076255865	0.024130087	0.023730036	0.022535002	0.04640173
a18	0.048982065	0.054546803	0.15758193	0.103026316	0.087330624	0.066780284	0.053727876	0.057317737	0.04989654	0.049722683	0.05267652	0.048797987	0.051095195	0.118517436
a31	0.034746997	0.047263436	0.27105373	0.13184102	0.11323753	0.06897256	0.04287139	0.043310523	0.035130907	0.035194017	0.034617998	0.03664055	0.03432149	0.07079779
a33	0.04579787	0.04489424	0.14274056	0.17020322	0.102170594	0.09665424	0.0680921	0.09269723	0.04569953	0.052101683	0.030147929	0.029410483	0.02978215	0.049608167
</S>	0.035465226	0.03118206	0.10489106	0.07043625	0.05027988	0.036196046	0.03186756	0.034436285	0.03052434	0.03960056	0.073333524	0.046217628	0.064492956	0.35107663
