 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.12687851	0.026442379	0.0039048735	0.0031465176	0.012116044	0.08538294	0.74212873
a31	0.0003378331	0.009384339	0.4714378	0.50282395	0.012691247	0.0028287636	0.0004961177
a17	0.12395582	0.033575453	0.46857458	0.06795866	0.06303259	0.15965918	0.0832437
a31	0.042540174	0.06302561	0.7058085	0.17323491	0.0013508986	0.011993779	0.0020460978
a14	0.03359687	0.027707791	0.71619785	0.099442095	0.0127669005	0.04094184	0.06934661
a17	0.032270577	0.23746242	0.31978416	0.14104326	0.016130712	0.16355422	0.08975461
a31	0.002444466	0.16950352	0.50933546	0.075705886	0.009383625	0.058700148	0.17492685
a11	0.33454752	0.06920265	0.41732943	0.090936795	0.03877791	0.008807556	0.040398166
a35	0.0051352098	0.038062587	0.5904627	0.06906362	0.00811887	0.027744854	0.2614121
a38	0.028110512	0.040062096	0.41366318	0.34293574	0.028978502	0.027491558	0.11875849
a31	0.07869659	0.122804634	0.28711006	0.38853434	0.018961899	0.018748656	0.08514391
a21	0.08406023	0.07028038	0.49173203	0.1825786	0.079265684	0.06405219	0.028030967
a31	0.037355404	0.047275364	0.3282268	0.2872502	0.17801799	0.08616092	0.03571337
a24	0.0540527	0.047520712	0.2169827	0.21430473	0.2586187	0.17361844	0.03490204
a8	0.09113171	0.050082278	0.11698173	0.19245501	0.27210587	0.16770959	0.10953382
a23	0.15850297	0.04587536	0.17969443	0.17347556	0.21121308	0.16729121	0.06394737
a31	0.36975905	0.09244743	0.12340738	0.101795614	0.1167511	0.13101867	0.06482072
a8	0.09867329	0.077410564	0.18805324	0.21215664	0.1926057	0.15231542	0.07878513
a23	0.12389164	0.08754487	0.14618732	0.17485356	0.17612682	0.16196282	0.12943305
a31	0.1134056	0.086884946	0.115597114	0.13555048	0.15678848	0.18009487	0.21167849
a10	0.12561947	0.12350598	0.13782872	0.15498628	0.16447146	0.1500758	0.14351231
a37	0.13406466	0.11754083	0.13833696	0.15339456	0.15636392	0.15219967	0.14809944
a46	0.13610047	0.12801147	0.13711326	0.14598107	0.15238634	0.14865743	0.15174998
a8	0.13690394	0.12790261	0.13377975	0.13929878	0.1448641	0.15111166	0.16613916
a31	0.13982086	0.13090785	0.1341268	0.1379191	0.14403655	0.14917788	0.16401088
a20	0.12357822	0.12049723	0.13273974	0.15256235	0.17132708	0.15194438	0.14735103
a8	0.1381034	0.12785637	0.13349795	0.14083798	0.14666888	0.1508017	0.16223374
a13	0.13170977	0.12886748	0.13224292	0.1392194	0.14963095	0.15198003	0.16634946
a18	0.13749379	0.13339911	0.13822822	0.14504772	0.15156229	0.14674686	0.14752197
</S>	0.138549	0.13426939	0.1388114	0.14438727	0.14937179	0.14645892	0.14815228
