 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a33	0.00944227	0.07717387	0.02430246	0.0040776175	0.0033475864	0.004060388	0.0053477553	0.0069070975	0.003416608	0.028761411	0.110850915	0.20139658	0.5209154
a31	0.4323265	0.0072940835	0.020927187	0.020756885	0.14598939	0.21670072	0.109152324	0.018749958	0.0036092459	0.0025541377	0.009259499	0.010547284	0.0021328249
a20	0.002817653	0.00043067348	0.00018210187	0.0035470421	0.02297081	0.08613462	0.14847054	0.0951055	0.119647965	0.0039816396	0.018841349	0.47128457	0.026585545
a31	0.01852798	9.045399e-05	0.00072812394	0.01733643	0.07721569	0.05890045	0.15243414	0.5221768	0.1394331	0.0035706586	0.00089282385	0.008519612	0.0001737806
a28	0.0012838292	3.9322542e-05	0.00021112947	0.06606221	0.3092616	0.47145674	0.058206048	0.0063702795	0.005740296	0.00056779414	0.004605165	0.07342654	0.0027690846
a20	0.014097711	0.005376361	0.004905911	0.040743116	0.04596398	0.060283028	0.06490893	0.039101534	0.012196491	0.0036035194	0.19440754	0.3506605	0.16375144
a37	0.012935917	0.00027446047	0.008946265	0.11428483	0.26175156	0.21625532	0.12286771	0.05075781	0.007177579	0.0015940345	0.07360054	0.08380704	0.045746967
a31	0.042403292	0.0095724985	0.056371007	0.10844988	0.30098632	0.20053302	0.06481114	0.019237641	0.0045557297	0.0010422278	0.039177492	0.0499448	0.10291494
a20	0.022798285	0.00018813382	0.0024285445	0.022751391	0.054215986	0.060938947	0.04938388	0.038391933	0.037417166	0.115163885	0.17981122	0.38602468	0.030485982
a31	0.018978223	0.00016223855	0.0035211616	0.042823315	0.14471684	0.07339536	0.013706616	0.007755903	0.008793972	0.09484162	0.4124617	0.1653384	0.01350461
a46	0.11657022	0.0058835256	0.1204526	0.069519155	0.052788217	0.036552638	0.029581247	0.021514146	0.041974124	0.021433093	0.038902216	0.3279016	0.11692717
a20	0.049472354	0.018492252	0.14836095	0.08733375	0.075892374	0.027215594	0.0190233	0.02571325	0.009991664	0.023130242	0.18894015	0.29373422	0.03269985
a31	0.010659397	0.007224763	0.11923992	0.18833841	0.11648951	0.065767944	0.061418217	0.0752549	0.011664953	0.027645368	0.07141882	0.23690227	0.007975568
a20	0.09206363	0.05257517	0.32602617	0.08000763	0.07546071	0.060401563	0.049639504	0.036419977	0.013794255	0.011361507	0.03770976	0.054680686	0.10985941
a37	0.05995183	0.03959514	0.5120888	0.0752926	0.08761341	0.04028439	0.024589544	0.01619486	0.00459435	0.019458052	0.0182596	0.05332277	0.04875472
a31	0.019636039	0.012454412	0.5146974	0.1449325	0.12752247	0.0635748	0.03924185	0.024526916	0.005110481	0.008437981	0.005535537	0.02646474	0.007864943
a17	0.10726411	0.08567743	0.2993672	0.08520028	0.08875698	0.082606666	0.072344266	0.04724631	0.012272157	0.009330717	0.02384728	0.028596656	0.057489954
a31	0.057801638	0.0358119	0.5833284	0.059053075	0.0742723	0.036532857	0.021410791	0.01117326	0.004570077	0.00886476	0.0087484075	0.046499345	0.051933166
a18	0.11324244	0.08371534	0.14233996	0.0688981	0.08294069	0.09121423	0.07326642	0.03468255	0.015895283	0.02040123	0.081183806	0.07283046	0.119389504
a37	0.07912382	0.052878708	0.44940042	0.045406837	0.05473434	0.04437183	0.03234785	0.01694679	0.008464523	0.0121600265	0.015267748	0.073387094	0.115510054
a20	0.06233154	0.04749528	0.49918878	0.06932265	0.08081515	0.04844063	0.033289295	0.018036908	0.0054670144	0.0099781165	0.011563475	0.043740597	0.07033057
a31	0.055773318	0.027325785	0.58548373	0.10474945	0.10686578	0.027913945	0.011311796	0.0059600226	0.003228138	0.0039812797	0.0053523313	0.037515346	0.0245391
a11	0.13530241	0.10410149	0.19740528	0.06792385	0.092650905	0.09804625	0.07822089	0.038543243	0.01771592	0.018820051	0.049198925	0.041052237	0.061018616
a31	0.05679176	0.03308397	0.5354219	0.04433479	0.040718123	0.025904486	0.01774167	0.011124097	0.007950503	0.009728627	0.013836585	0.086179554	0.11718396
a8	0.11857521	0.084092356	0.13135196	0.055663023	0.07523224	0.084628806	0.06515951	0.032090362	0.0227553	0.030102037	0.11379756	0.07979157	0.10676008
</S>	0.053195886	0.03748128	0.212273	0.033548947	0.033322677	0.030913165	0.026194511	0.020359296	0.017423498	0.019415604	0.03115544	0.19445597	0.29026067
