 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.12687851	0.026442379	0.0039048735	0.0031465176	0.012116044	0.08538294	0.74212873
a31	0.00034803868	0.008353128	0.47284514	0.5026102	0.012630258	0.0027503194	0.0004629039
a7	0.13274495	0.03533086	0.42957142	0.063201286	0.06787085	0.17744689	0.09383365
a31	0.05607716	0.06519778	0.6490388	0.20265332	0.0024095082	0.021381738	0.0032417155
a7	0.0850238	0.066133596	0.49539444	0.19229412	0.017800426	0.053487506	0.089866064
a3	0.0130969435	0.16181584	0.440358	0.20015919	0.010182668	0.089543365	0.08484404
a31	0.0019670303	0.14926593	0.47940704	0.057127412	0.01564621	0.08160283	0.21498354
a8	0.3264207	0.060638264	0.48670274	0.07223126	0.022596242	0.005067543	0.026343314
a31	0.0067589344	0.02125211	0.7143366	0.0840075	0.0073067704	0.019475417	0.14686267
a8	0.05009343	0.02129436	0.19356301	0.08087952	0.37979424	0.2137702	0.060605314
a20	0.012841931	0.014441008	0.07992682	0.11890154	0.54359514	0.14248239	0.08781124
a31	0.056089405	0.029070951	0.10950481	0.14522506	0.33863163	0.25388572	0.067592375
a20	0.07188716	0.04536712	0.16781859	0.17216569	0.3143899	0.15318343	0.07518809
a31	0.14204372	0.060755838	0.0853666	0.14005055	0.22544919	0.16802764	0.17830655
a28	0.16122267	0.074037865	0.090103686	0.08642953	0.23479155	0.13566783	0.21774682
a11	0.14930098	0.1030195	0.116988696	0.13777356	0.16555895	0.15231568	0.17504263
a20	0.1563677	0.093947545	0.12958468	0.16204901	0.19130346	0.1449487	0.121798806
a24	0.32865024	0.102167666	0.11379576	0.13008085	0.1433829	0.109415025	0.07250758
a8	0.19521406	0.071068786	0.19768138	0.1788715	0.17302002	0.13505302	0.0490912
a31	0.22624485	0.07549198	0.16866536	0.17019975	0.16925931	0.13041382	0.05972488
a20	0.13003811	0.11757379	0.15356788	0.16392145	0.1607865	0.14741124	0.12670106
a31	0.13346007	0.11284431	0.12547246	0.13575143	0.14794283	0.15901735	0.18551163
a18	0.1417823	0.13832526	0.13770926	0.1394277	0.14826441	0.1439711	0.15051997
a31	0.11930033	0.115858555	0.11942691	0.127424	0.14661853	0.16345595	0.2079157
a8	0.15079705	0.11975307	0.119115904	0.11998605	0.17572923	0.14108208	0.17353655
</S>	0.09047269	0.084446676	0.08725486	0.09644518	0.13791333	0.19070758	0.31275967
