 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.049639348	0.0020010516	0.0019690513	0.007557091	0.050113577	0.21046555	0.6782543
a31	0.21145251	0.7500502	0.03457631	0.0035751765	0.00013584335	0.0002007087	9.238862e-06
a37	0.82833076	0.007115966	0.11968909	0.034602236	0.002246526	0.0062666624	0.0017489005
a31	0.498622	0.029637035	0.4204921	0.03341499	0.0001905968	0.01653383	0.0011094213
a7	0.8496857	0.025991399	0.10371789	0.013359556	0.00081187097	0.0057621324	0.0006714058
a31	0.18865	0.059758734	0.46669155	0.25586295	0.002540892	0.022884095	0.0036117542
a44	0.97472066	0.0021879124	0.011247644	0.00040070282	0.007043511	0.0015674048	0.0028320523
a31	0.8997972	0.032732394	0.050569795	0.00067024527	0.002061308	0.0068089655	0.0073600495
a7	0.93654037	0.011162771	0.0065762005	0.0015590512	0.009953811	0.014406009	0.01980186
a3	0.95921737	0.0030081212	0.0033813799	0.00027298208	0.0052985544	0.00722039	0.021601273
a20	0.8942206	0.005552569	0.0039873235	0.0022038748	0.025459303	0.047597542	0.020978732
a31	0.6519129	0.016105559	0.017476717	0.02329739	0.06424082	0.15025502	0.076711655
a0	0.6091174	0.07362729	0.05283185	0.06768777	0.08223923	0.036348946	0.07814746
a31	0.09374846	0.0727492	0.059182484	0.073002316	0.0763999	0.19723639	0.42768133
a8	0.21042699	0.14656083	0.10018113	0.10044651	0.13237941	0.12199387	0.18801132
</S>	0.08112387	0.070283495	0.06966729	0.07447185	0.085169815	0.20678362	0.4125
