 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.003631607	0.0028845712	0.0011554499	0.0012198979	0.0017991891	0.009222373	0.005561429	0.07332274	0.63057303	0.27062967
a31	0.006930508	0.026758786	0.015211659	0.017922157	0.9325276	3.0169018e-05	0.00033217424	9.8022625e-05	8.8672765e-05	0.00010032143
a13	0.034742363	0.039111692	0.11391748	0.09262886	0.6750221	0.00066490675	0.03518038	0.0062531703	6.12504e-05	0.002417725
a37	0.14645007	0.029417975	0.061191875	0.41112325	0.31945843	8.826629e-05	0.016164517	0.014967824	0.00027880468	0.0008589795
a31	0.034136247	0.13645945	0.3182241	0.34269345	0.1214623	0.001765871	0.008995328	0.016450869	0.0009703601	0.018841958
a39	0.013822154	0.012264653	0.022452857	0.24556613	0.6581717	5.3637036e-06	0.029671852	0.012791026	0.0046642018	0.0005899478
a20	0.012405844	0.06342758	0.05885177	0.24471135	0.4131799	0.00036914012	0.123264946	0.025720429	0.008832241	0.04923683
a31	0.02234615	0.14065854	0.11386879	0.35667935	0.2679157	3.590492e-05	0.01838544	0.046421394	0.013316593	0.020372234
a0	0.024123333	0.06177535	0.05358323	0.050162546	0.7647562	6.226075e-05	0.0016233224	0.020098696	0.015265964	0.008549068
a31	0.019111993	0.032516826	0.047610164	0.13873959	0.3532118	8.654716e-05	0.0012644399	0.12894674	0.209745	0.06876686
a20	0.2501708	0.12866679	0.10908109	0.056929596	0.18843567	0.021813596	0.012461104	0.027006622	0.1341531	0.071281604
a24	0.046637487	0.09791354	0.09174489	0.079838224	0.105095804	0.0063535376	0.0027607973	0.061598018	0.36495706	0.14310063
a31	0.030964138	0.10069572	0.12376151	0.15206559	0.16595112	0.008141607	0.0041432045	0.034930184	0.27901313	0.100333765
a10	0.1515814	0.09808453	0.095885165	0.08123758	0.100607224	0.08874967	0.025257736	0.03130572	0.20608209	0.12120881
a27	0.07090159	0.089141436	0.1011516	0.119724326	0.122889355	0.022864176	0.0057011433	0.047694866	0.34178248	0.07814899
a37	0.05865529	0.11711748	0.17353237	0.22912653	0.21081087	0.0127714025	0.004823728	0.022234818	0.13463746	0.03629016
a31	0.025607044	0.16890144	0.18610972	0.22359423	0.18655683	0.004737134	0.0042816033	0.023125213	0.13266863	0.04441809
a18	0.1543234	0.1442271	0.13779108	0.13310565	0.13643745	0.09647904	0.01645341	0.022074534	0.08372865	0.07537968
a11	0.095309034	0.16417526	0.15032302	0.15632612	0.14924768	0.010057711	0.0042752	0.03619849	0.18277839	0.051309176
a31	0.02636696	0.13468114	0.18759282	0.2299242	0.193712	0.004450163	0.004752197	0.026175696	0.14482895	0.04751583
a28	0.16248621	0.16227993	0.15412667	0.14820012	0.14871435	0.08496355	0.015682809	0.018707462	0.053049505	0.051789388
a31	0.09709557	0.21065073	0.14126137	0.1388042	0.12845618	0.0086708125	0.006058215	0.044013947	0.1616354	0.06335361
a20	0.15883078	0.146131	0.16073368	0.14260219	0.14675444	0.06503574	0.04355879	0.023586933	0.056978595	0.055787824
a3	0.06758076	0.20841447	0.11706209	0.14281954	0.12003305	0.017697988	0.015911222	0.06217524	0.136699	0.111606665
a28	0.06322529	0.21031548	0.13817789	0.2056074	0.15244453	0.03287175	0.035864808	0.040651	0.06247904	0.05836286
a20	0.04273093	0.16926831	0.14225222	0.2597831	0.18760827	0.02042232	0.022196863	0.03323695	0.061420087	0.061080944
a31	0.0357928	0.12339881	0.13171008	0.25261185	0.18641321	0.029076261	0.039835427	0.043872494	0.067200914	0.09008819
a46	0.09220142	0.22931463	0.16982648	0.20462179	0.16824058	0.03213979	0.031986535	0.022196015	0.023532638	0.02594022
a23	0.049066845	0.15238962	0.081464425	0.10684467	0.08858444	0.023803873	0.023390261	0.0984594	0.19728468	0.17871183
</S>	0.083272606	0.12445006	0.100850604	0.118274346	0.10305432	0.0767389	0.07701809	0.09102791	0.115224004	0.11008916
