 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.025831185	0.020534443	0.03614295	0.026254987	0.075419806	0.009468513	0.0050436165	0.0038696646	0.00293477	0.0015163308	0.005139494	0.021044228	0.02529873	0.014107531	0.014481554	0.093319684	0.092548706	0.5270438
a39	0.024462728	0.013863885	0.0016240978	0.004917103	0.005048747	0.0044015045	0.001795081	0.0010864896	0.00067948457	0.00012638996	0.0052313046	0.017966626	0.019361414	0.5786875	0.16675475	0.027181288	0.11731454	0.009497064
a31	0.0063319146	4.2376618e-07	3.321098e-05	0.00012461242	0.0052703037	0.712388	0.026418868	0.1355635	0.00014369456	2.3691127e-05	0.002327487	0.0071242535	0.048480418	0.049331553	0.00067055505	0.00032869235	0.005131395	0.00030741643
a8	0.0034108756	8.541676e-05	0.0018845098	0.0016211063	0.0042630946	0.034029473	0.002884279	0.0030824586	6.746688e-05	1.5190053e-06	0.0022755244	0.013392181	0.007619796	0.07579611	0.5133804	0.17155159	0.056404084	0.10825001
a31	0.0047217626	1.2161082e-05	0.00079861947	0.008739174	0.022865213	0.65999377	0.043665484	0.013538935	0.0061018723	1.5097108e-06	0.0019718988	0.011018064	0.017319877	0.06550468	0.059427004	0.022644056	0.058994956	0.0026809757
a35	0.0054443763	1.6063499e-05	0.0018879089	0.029583475	0.06543943	0.5610585	0.024892585	0.005242741	0.0011111544	1.4732847e-06	0.0006726592	0.004281464	0.0042400244	0.0041686655	0.02151628	0.02595136	0.23036833	0.014123511
a31	0.0071714874	8.465461e-06	0.0013768334	0.028258825	0.015561588	0.7465642	0.044903632	0.01431695	0.0132282125	2.151765e-06	0.0013043556	0.008501023	0.010974012	0.01238908	0.021255072	0.019414734	0.05306176	0.0017076756
a33	0.004126652	3.905603e-05	0.0030984606	0.066374935	0.051945332	0.21767572	0.021433193	0.00566656	0.0003893866	1.2666004e-05	0.0005204738	0.0056324233	0.00240438	0.001320756	0.02450819	0.08319905	0.46251303	0.049139824
a23	0.0038061002	0.0002301095	0.004591546	0.07038403	0.08829432	0.32174122	0.019556165	0.0047081118	0.0014999	6.0863517e-06	0.00029717016	0.009940873	0.00834179	0.017581398	0.041745726	0.2116328	0.13874508	0.0568976
a31	0.003386241	0.00067307963	0.008342758	0.14077115	0.22134121	0.16171092	0.019101951	0.0035295517	0.0031434905	1.1949666e-05	0.00081259396	0.023907017	0.02588058	0.10769239	0.061273206	0.112551965	0.068647414	0.03722257
a37	0.03490816	0.0017658897	0.047995705	0.094451256	0.038107786	0.08917019	0.017531278	0.010979544	0.009621623	0.0016256104	0.0014925408	0.004254563	0.002525938	0.015463481	0.097128436	0.17862149	0.101119414	0.2532371
a31	0.00744314	0.0008454778	0.040164467	0.302113	0.19543755	0.1833525	0.036813006	0.0095543545	0.0019790637	0.00039991437	0.0012198078	0.003785766	0.0025096568	0.01178719	0.03032253	0.08741792	0.03896413	0.045890525
a41	0.06452629	0.0046998993	0.11023624	0.11801362	0.054226317	0.11148377	0.032241903	0.026559535	0.02491623	0.005968944	0.004340168	0.0062198625	0.0041960655	0.011748958	0.0245831	0.050206754	0.03374337	0.312089
a28	0.019257214	0.002448607	0.07330999	0.25895	0.15239502	0.2336395	0.040558275	0.016754525	0.006394634	0.0018174442	0.002431392	0.0033997486	0.0027643344	0.007673971	0.014019211	0.05654798	0.023430474	0.08420773
a24	0.008332145	0.0007821323	0.038947564	0.384964	0.19291598	0.2277263	0.036176354	0.00864122	0.0020911153	0.00039049055	0.0013796065	0.0020263921	0.001387227	0.0051449803	0.009941753	0.03494635	0.014707315	0.02949909
a31	0.002560586	0.00026600994	0.024090765	0.32663652	0.41323975	0.13807097	0.03894441	0.006263725	0.0010629029	9.132763e-05	0.00071391783	0.0018845284	0.0012367858	0.004630661	0.011090004	0.014315238	0.0071695712	0.0077323667
a23	0.060078096	0.006234656	0.12816916	0.15137894	0.084937274	0.13091739	0.032666385	0.024855023	0.024332523	0.0064462596	0.005034611	0.0058087227	0.004700262	0.006166276	0.0070152287	0.030313984	0.017593278	0.27335194
a31	0.03755617	0.0065416126	0.14304401	0.3671984	0.20467883	0.07288742	0.02552798	0.014887415	0.00424671	0.0029189128	0.00216589	0.0025465232	0.0030786733	0.0035015065	0.0102138845	0.02924543	0.04461931	0.025141316
a18	0.08804747	0.014413215	0.15514831	0.06666993	0.044116594	0.15871307	0.056511182	0.06520271	0.07846818	0.020728525	0.01056823	0.009105398	0.007482086	0.0049074613	0.003980305	0.01880433	0.0063131913	0.19081967
a31	0.03953793	0.010591251	0.18978152	0.21830766	0.26771653	0.12040535	0.03912667	0.027035495	0.013784066	0.008661525	0.0038708374	0.0027507623	0.0030813129	0.0026269592	0.0027619973	0.008759647	0.0066645215	0.034536015
a17	0.08196714	0.013212471	0.137305	0.068978764	0.057097994	0.15686017	0.058855895	0.06692809	0.07613251	0.019888518	0.008356908	0.0066059176	0.0056408434	0.003042763	0.0033469757	0.021430012	0.007445416	0.20690463
a20	0.054384723	0.020181097	0.23860437	0.13686329	0.19500488	0.11981591	0.045546085	0.041940458	0.027631737	0.017966978	0.0038501832	0.0029118082	0.0032735718	0.0027286322	0.0035744125	0.013699485	0.009677144	0.06234526
a23	0.0747933	0.013258149	0.22497289	0.16543466	0.1256735	0.13842529	0.03717375	0.03553564	0.032790147	0.012446139	0.0036798858	0.002369098	0.002640088	0.0016882422	0.0021123586	0.018396903	0.006190853	0.10241905
a31	0.03925831	0.0063943476	0.14825119	0.40751025	0.23908909	0.083221205	0.025947863	0.014825988	0.0042995587	0.0027227262	0.0009244317	0.00083794043	0.00081974664	0.00071971613	0.0017740247	0.00573389	0.00809883	0.00957088
