 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.070937976	0.010030678	0.0025477936	0.004358023	0.06491853	0.11058781	0.73661923
a35	0.23879427	0.56363887	0.032954093	0.15298486	0.0050977957	0.0052603898	0.001269714
a20	0.0010295062	0.088113785	0.44942805	0.22002862	0.0005495003	0.24062118	0.00022938136
a31	0.0073781456	0.22250356	0.41931984	0.20660628	0.003975659	0.12924308	0.0109733725
a20	0.011572525	0.2589471	0.605203	0.06409879	0.0023891733	0.057485912	0.00030354862
a31	0.018722065	0.14300719	0.20118444	0.025879383	0.012741215	0.591443	0.0070227347
a20	0.070662506	0.583974	0.25872132	0.03571047	0.042870913	0.0050658407	0.0029949094
a13	0.02364733	0.58921	0.06344065	0.07933992	0.084675625	0.07589435	0.08379215
a24	0.00363503	0.056479983	0.025474573	0.06814424	0.09541916	0.51282823	0.23801877
a46	0.014604278	0.02391387	0.012186004	0.03685379	0.039520815	0.43717134	0.4357499
</S>	0.037730705	0.05717114	0.009646857	0.02117692	0.034645967	0.18736294	0.6522655
