 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.18715435	0.01822409	0.029298851	0.0069841924	0.005156976	0.005247547	0.0054193498	0.003901208	0.0040294086	0.0015198123	0.002958252	0.033960562	0.1088055	0.58733994
a15	0.0052818633	0.031041354	0.0017319109	0.001473729	0.0034523301	0.006177819	0.029893788	0.002375197	0.879077	0.03379229	0.004164758	0.00067214307	0.00073923613	0.00012654216
a20	4.05621e-05	0.061455533	0.017047238	0.013694267	0.013038462	0.032690827	0.029464748	0.01587689	0.47496858	0.23728462	0.10420519	3.0877563e-05	0.00017599111	2.6213473e-05
a31	0.00045392607	0.27512208	0.036654897	0.020710964	0.01762025	0.011384032	0.024484372	0.014382546	0.13758577	0.11996679	0.27594876	0.0008812852	0.046542156	0.018262204
a39	0.00037172536	0.13814296	0.019128662	0.02401519	0.050291732	0.09669706	0.122885145	0.011294016	0.2866928	0.11488433	0.13537489	3.2821747e-05	9.7083466e-05	9.167233e-05
a31	0.0018092963	0.29418853	0.14175676	0.088191606	0.08926229	0.061574534	0.11406618	0.002051729	0.14236058	0.038653687	0.023768945	0.00012533389	0.0008328594	0.0013577412
a15	0.019340828	0.010780712	0.017063411	0.010844417	0.026684718	0.7138018	0.024377504	0.007453841	0.14407797	0.0029961118	0.018627515	0.00027168926	0.002267579	0.0014119291
a31	0.007206265	0.03532417	0.055179603	0.032898393	0.03750603	0.6507742	0.021978978	0.0021504678	0.15039513	0.001307962	0.003309701	0.00034340218	0.00087435625	0.0007513258
a18	0.019859899	0.161096	0.17218195	0.030192127	0.04156595	0.10109359	0.16315018	0.01859728	0.17082833	0.008435041	0.038969066	0.010060198	0.037637718	0.02633271
a8	0.013185841	0.10665727	0.30607957	0.09248414	0.047044158	0.2973736	0.023679981	0.0042615286	0.05440833	0.0018310385	0.0301989	0.0008181612	0.01150446	0.010473072
a31	0.0045989323	0.10021416	0.23133048	0.052105356	0.024951521	0.41424692	0.010689352	0.0146968635	0.12897098	0.0012800503	0.0066459295	0.00036256434	0.0062458157	0.003661089
a3	0.0050717895	0.7242348	0.08274599	0.010327444	0.0061007217	0.006047383	0.012539877	0.00296948	0.07893999	0.018306103	0.03490249	0.0061480543	0.0046522985	0.0070135356
a31	0.008692927	0.76481205	0.149741	0.009688269	0.0043950886	0.0028981909	0.009797238	0.0013224166	0.01804447	0.0043478133	0.011306208	0.0023242002	0.006152228	0.006477926
a39	0.007834286	0.4965407	0.09042324	0.01593127	0.01148165	0.013054362	0.016716348	0.009476342	0.13586155	0.05229624	0.07197944	0.009449053	0.008331733	0.060623866
a31	0.013159594	0.4750755	0.28675854	0.023541627	0.016325045	0.013049068	0.020852989	0.009618769	0.06019563	0.020091718	0.01941052	0.0034352036	0.0067927386	0.03169311
a17	0.013317198	0.22397609	0.15294483	0.033719044	0.030112028	0.036771014	0.043659084	0.035046816	0.12280744	0.042387728	0.056441315	0.014504289	0.015574015	0.17873901
a13	0.015822807	0.17726967	0.38053373	0.05973994	0.04842735	0.04371385	0.05308053	0.03517776	0.058145415	0.026603905	0.021307677	0.0063992627	0.012741975	0.061036143
a20	0.021517055	0.24304259	0.24021289	0.0426334	0.034879692	0.03387317	0.03902066	0.028717149	0.09623669	0.034397535	0.035351813	0.008832637	0.014613503	0.1266712
a31	0.01636123	0.25824815	0.43812677	0.05154954	0.037500475	0.026208678	0.04498821	0.015716083	0.03695029	0.018786134	0.015858844	0.0032530602	0.009305115	0.027147397
a13	0.019174302	0.06648011	0.21472448	0.09129124	0.08899841	0.09830822	0.10428611	0.0970018	0.060082804	0.020780701	0.024691537	0.014356725	0.01380191	0.08602165
a18	0.0150187425	0.08893734	0.35095719	0.087161094	0.07553127	0.06583947	0.07839356	0.049327288	0.04630583	0.029250713	0.023155067	0.007504743	0.016922783	0.065694965
a31	0.024139617	0.17183375	0.3529857	0.060041882	0.047915783	0.040286694	0.050199706	0.02850071	0.06484935	0.027057836	0.024905935	0.0061301207	0.014312946	0.086839944
a3	0.022545235	0.051348135	0.20946732	0.095614016	0.08907091	0.08746149	0.08994209	0.07690558	0.047896795	0.020443741	0.02329793	0.012118108	0.022368763	0.15151991
a39	0.018952394	0.045674853	0.3209433	0.10397012	0.09192006	0.08397495	0.08299345	0.056849346	0.02753925	0.021975057	0.024284767	0.009403991	0.025801789	0.08571667
a0	0.030342018	0.04302267	0.41229016	0.095397174	0.08097427	0.06923059	0.075962156	0.044257656	0.017142015	0.012503033	0.0154867275	0.007494865	0.022966526	0.072930135
