 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.045679066	0.0075156465	0.0035364341	0.0021251685	0.0028883028	0.0020373443	0.002591286	0.0023900613	0.0019725012	0.0030961563	0.002876115	0.005072234	0.009187275	0.020826068	0.02266174	0.031001406	0.052540798	0.78200233
a31	0.000733493	0.0062644137	0.00019208557	2.5797171e-05	1.6898268e-05	0.00018717322	2.5040595e-06	7.312029e-06	9.67056e-05	6.8659506e-06	0.00012429495	0.26421478	0.04297538	0.37540647	0.26752588	0.0359158	0.006295563	8.562466e-06
a5	0.0010086377	4.875037e-05	8.328918e-06	2.8293982e-07	3.722609e-05	0.0037040848	9.354453e-07	0.00027097942	0.0030424893	6.9622547e-07	0.049775172	0.4407238	0.2941342	0.09426532	0.019101037	0.026993781	0.037822742	0.029061597
a7	0.00025338694	5.0838607e-05	1.1786656e-05	4.6790493e-08	3.5644946e-06	0.00055932737	1.1896256e-08	6.9600947e-07	0.00010633936	3.2306616e-08	0.0017293107	0.11939039	0.26447618	0.20546006	0.20045583	0.019143866	0.18822679	0.00013152219
a37	0.00094707153	0.009750144	0.0011744961	5.526089e-05	0.000949014	0.112711206	1.8984181e-05	0.0017477851	0.005273223	5.7965408e-05	0.069289334	0.06295535	0.15876104	0.06008559	0.027895428	0.038930748	0.44518036	0.0042170538
a7	0.0022018147	0.03030884	0.0009843237	5.8934373e-05	0.0016582125	0.078831665	0.00011765783	0.004356081	0.0042935596	0.00021648029	0.048871946	0.07292351	0.27947828	0.102970235	0.063963234	0.06965228	0.21585803	0.02325489
a20	0.0026770404	0.03973702	0.0003166063	5.038087e-05	0.000989913	0.033201538	8.846133e-05	0.002400645	0.0033749768	0.00017273998	0.016718807	0.09961036	0.27921474	0.1636297	0.15408398	0.06978099	0.09474596	0.03920613
a31	0.0036745488	0.035772666	0.00013832671	1.531354e-05	0.00016115037	0.0043145143	1.4750501e-05	0.00014992245	0.000883762	2.9098179e-05	0.001919256	0.109027945	0.1588288	0.25002772	0.27735853	0.07804878	0.07185502	0.007779912
a17	0.0017120647	0.0029339262	3.770147e-05	6.4147156e-07	1.1035671e-05	0.00047134724	6.533722e-07	2.0003477e-05	6.168319e-05	3.6650074e-06	0.00052025175	0.013442396	0.074914806	0.27705312	0.4521274	0.12837496	0.04687432	0.0014400987
a29	0.0009442149	0.004620621	4.7021098e-05	2.167664e-06	1.5694348e-05	0.00041426127	2.1768456e-06	3.7952286e-05	6.174068e-05	1.3130413e-05	0.0008114408	0.008279602	0.033171434	0.32141897	0.55067533	0.055045005	0.023586076	0.0008531413
a39	0.0021071618	0.011522603	5.9258047e-05	8.540571e-06	8.2800674e-05	0.001903799	2.0202358e-05	7.983744e-05	0.00029876304	4.8453418e-05	0.0017853974	0.056138955	0.10705233	0.29845893	0.41405457	0.05759968	0.041532326	0.007246323
a31	0.0035140947	0.018238204	0.00015103421	4.0434596e-05	0.0004943916	0.0076372363	0.00011973168	0.00030665958	0.0009844826	0.00017472546	0.0051810434	0.059675705	0.09423528	0.30711693	0.36488047	0.074905016	0.04588319	0.016461315
a3	0.00021473374	0.0005678654	2.220901e-05	4.865413e-07	2.8855432e-06	5.2935542e-05	3.652042e-07	1.6244028e-05	2.2669126e-05	2.059086e-06	0.00033155532	0.00310722	0.0074326936	0.16933964	0.8042762	0.0077749426	0.0065679676	0.0002672698
a29	0.00023396131	0.0007986141	6.911683e-05	1.6641189e-06	9.204676e-06	8.964741e-05	1.5192418e-06	5.4732256e-05	6.929265e-05	7.2522257e-06	0.000672761	0.0050103967	0.012174294	0.108015336	0.8427268	0.022827657	0.0069888756	0.00024879177
a20	0.0008149358	0.0022017688	0.00011812634	1.4768813e-05	3.488613e-05	0.00025534618	1.4293786e-05	0.00010223695	8.9012494e-05	6.562092e-05	0.000924408	0.010418045	0.015459361	0.1755389	0.74876523	0.036575496	0.007569956	0.0010376503
a31	0.0008155182	0.0017629722	0.00014626574	1.5127117e-05	4.2790467e-05	0.00027304533	1.4279828e-05	0.00012511894	9.8362674e-05	6.2011655e-05	0.00094807916	0.009911306	0.015570377	0.17274413	0.75731665	0.031748	0.0074816104	0.0009243517
a13	0.00023455467	0.0004143021	9.856965e-05	2.3009584e-06	1.1863498e-05	0.00012210257	1.7468763e-06	9.193741e-05	0.000105013045	7.9998235e-06	0.00065952085	0.005871718	0.011679394	0.10530007	0.8518689	0.016747352	0.006568178	0.00021449459
a29	0.00024428763	0.00056055747	0.00015993114	3.136072e-06	1.8895698e-05	0.00013434967	2.96134e-06	0.00013781062	0.00021047646	1.1288153e-05	0.0007382668	0.009089436	0.018750662	0.10196264	0.8237419	0.039231975	0.004846109	0.00015526178
a41	0.00039376895	0.00095718214	0.00025238562	1.1983939e-05	2.5557812e-05	0.00019245566	8.212721e-06	0.00018730522	0.00015106105	4.998015e-05	0.0006650142	0.007038215	0.012843012	0.090718575	0.8453893	0.037791792	0.0030968518	0.00022738971
a10	0.0014019214	0.0010601288	0.0004319579	8.0319485e-05	0.00028986676	0.0007047374	0.00011994305	0.00045764467	0.00019338813	0.0003463677	0.0013934918	0.007978143	0.015212754	0.12889087	0.7716954	0.062280618	0.005916218	0.0015462649
a24	0.00088584726	0.00097016984	0.00030874583	4.629666e-05	0.00013040521	0.00038757178	5.6488592e-05	0.00029682284	0.00013633494	0.00021322213	0.0008322174	0.006550005	0.011577169	0.10704835	0.81801164	0.04829105	0.0034297209	0.00082803814
a31	0.00042124258	0.0010799658	0.00026756598	1.3937987e-05	2.9095896e-05	0.00018751975	1.0388361e-05	0.00020071784	0.000145086	6.341724e-05	0.0005553603	0.0066414666	0.011377402	0.08974895	0.8421362	0.04441834	0.0024740666	0.00022935423
a13	0.00066103763	0.0011795895	0.000664372	1.2007453e-05	5.8077458e-05	0.00043415284	1.0649566e-05	0.0005525114	0.0010607273	3.740148e-05	0.0015109973	0.019531887	0.037141263	0.1941677	0.63652176	0.10006451	0.0062298486	0.00016163135
