 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.022331232	0.02472172	0.006973068	0.0030884373	0.0031756384	0.0026945227	0.0031392158	0.004854884	0.0036471984	0.033549502	0.107372135	0.12163747	0.662815
a31	0.016873531	0.025138624	0.005817375	0.011003082	0.20857333	0.015514902	0.019150665	0.016876742	0.09032053	0.09472223	0.44419855	0.051591437	0.00021903515
a23	0.0012859354	0.0009251687	0.0008451083	0.0031429962	0.019099949	0.013408262	0.028662454	0.03492747	0.19035105	0.073276915	0.31784168	0.27287352	0.043359473
a31	0.0027163143	0.0036658316	0.00059201795	0.0015325638	0.030791461	0.011290276	0.07437102	0.009873621	0.70483285	0.06596431	0.01857159	0.07278488	0.0030132404
a39	6.611986e-05	0.00014384833	0.000112057394	2.0556674e-05	0.0035707108	0.00011428268	0.0018950262	0.00014947364	0.02689116	0.07009906	0.574099	0.2834128	0.039425842
a8	0.000589693	0.003994096	0.018847317	0.006727239	0.16066149	0.010505809	0.014446661	0.003113141	0.003383991	0.13907105	0.06894739	0.46722868	0.10248345
a31	0.008289347	0.019671932	0.0312571	0.040716898	0.20624925	0.045186475	0.008459583	0.0065441537	0.0026433321	0.032737643	0.0279189	0.3691294	0.20119599
a13	0.00038354238	0.0012039895	0.002479454	0.00043685985	0.004373065	0.0001662549	0.0002622958	1.070154e-05	0.005331735	0.13751426	0.7548676	0.088685505	0.00428475
a31	0.00088347995	0.010934389	0.023015516	0.0051124464	0.08131338	0.00088046165	0.0010643284	5.834155e-05	0.0034072136	0.39244083	0.28795934	0.1416524	0.05127796
a46	0.0058857338	0.0074367896	0.008401437	0.0015318767	0.0074594337	0.000745259	0.0007324938	0.00040082194	0.005740264	0.06874729	0.68975	0.16434969	0.03881896
a35	0.0085181	0.032650407	0.018651571	0.004692384	0.008768986	0.0021488506	0.0023762435	0.0005464802	0.017659375	0.16052653	0.5693678	0.15397766	0.020115508
a24	0.00028378185	0.0034355673	0.008912356	0.0022450287	0.004435942	0.0007882867	0.0009112614	2.647241e-05	0.015955344	0.13577819	0.76620704	0.0593592	0.0016615423
a18	0.0004986205	0.0015925936	0.0018612436	0.00030605102	0.00042858598	0.00014026357	0.00020258661	1.677646e-05	0.00329187	0.04213696	0.89441144	0.054543685	0.00056928286
a17	0.00035188507	0.0014179467	0.0014634888	0.0003416919	0.00046279526	0.00011460061	0.00010412407	1.6301106e-05	0.002561839	0.05058109	0.85978794	0.08221624	0.00058012747
a43	0.00040929083	0.0010175247	0.0007893396	0.00018760873	0.0002198713	7.1207156e-05	6.4460066e-05	1.4822449e-05	0.0015181801	0.02759851	0.89070857	0.07702579	0.00037476668
a31	0.0004928812	0.00086179253	0.00055385166	0.00013501635	0.00014883403	4.368199e-05	3.595373e-05	1.4966591e-05	0.0010282171	0.025354693	0.8879222	0.08307902	0.0003289471
a20	0.016116994	0.081470765	0.042395618	0.011202492	0.028542688	0.01486103	0.033885296	0.0057839807	0.04407236	0.050064415	0.5554941	0.100171	0.015939195
a24	0.010571226	0.05869765	0.026842032	0.013815722	0.024988573	0.018374668	0.021429375	0.010493121	0.023437055	0.018607477	0.68955505	0.059057567	0.024130533
a49	0.001637768	0.0079093315	0.0065791775	0.0014424087	0.0014547271	0.0019281213	0.0031898187	0.0006495384	0.005182843	0.010745442	0.93241423	0.026193118	0.0006736017
a39	0.0020401778	0.0026517836	0.0009570861	0.00017943389	0.00013654801	0.00016024607	0.000115732735	0.00012629952	0.0008161742	0.010792602	0.9274668	0.05425861	0.00029849642
a19	0.0008603286	0.0013338075	0.0005237931	0.00016343546	9.63362e-05	0.00010067776	5.124356e-05	9.0915404e-05	0.0005165318	0.024111096	0.92417693	0.047585458	0.00038950692
a18	0.005498575	0.0049303174	0.0012870022	0.00030586365	0.00025343953	0.0003513124	0.0002195109	0.0004799889	0.0011710726	0.013887514	0.8913662	0.07960511	0.0006441136
a31	0.0017979034	0.0023137622	0.0007462831	0.0003281237	0.00021423415	0.00031097577	0.00016271239	0.0004522906	0.0007499331	0.017981453	0.92776805	0.046565365	0.000608987
a17	0.011379743	0.04607719	0.03081181	0.028155895	0.059021596	0.08755981	0.24921072	0.06602387	0.07168758	0.064562306	0.23805606	0.030553406	0.016899941
a20	0.0043045385	0.022553222	0.021965198	0.027982838	0.048276383	0.06982882	0.16937403	0.054692626	0.025513873	0.049060855	0.38733405	0.060184266	0.05892931
a31	0.00663936	0.019667141	0.027425798	0.028062234	0.045508124	0.0777324	0.12652786	0.073204264	0.04238043	0.022643868	0.4760502	0.048228152	0.005930193
a37	0.007901305	0.023696087	0.023985928	0.042075742	0.14480631	0.16062568	0.36125824	0.09478877	0.055265024	0.016258629	0.033920553	0.009919081	0.025498623
a31	0.0055919513	0.03790712	0.037710246	0.062728286	0.14048092	0.15012473	0.2024697	0.0855788	0.022316176	0.029652795	0.08850191	0.030379621	0.10655778
a20	0.033082135	0.061258305	0.05069985	0.056660615	0.252289	0.16354097	0.20145026	0.09458943	0.02868612	0.008412472	0.012955668	0.012704502	0.023670666
a31	0.0068708295	0.035238463	0.032991525	0.04276022	0.19536927	0.16731423	0.18471348	0.06445065	0.018440854	0.009735847	0.10149398	0.04390067	0.096719965
a24	0.08738377	0.1229937	0.103374906	0.09462469	0.12397301	0.109709	0.11539499	0.096139744	0.02524224	0.03135509	0.018667284	0.024141692	0.046999864
a20	0.027157294	0.0749681	0.071409784	0.051736105	0.20456876	0.12544215	0.14068054	0.06152563	0.01968943	0.0049131885	0.11940085	0.05640333	0.04210482
a24	0.014491041	0.054815397	0.051442467	0.05403416	0.23890287	0.17584272	0.20399086	0.050853036	0.016229877	0.0071534324	0.033245064	0.04434948	0.05464962
a8	0.00571254	0.02877069	0.029262751	0.047277234	0.23382924	0.2154814	0.24372713	0.06777811	0.020868916	0.008978143	0.018439284	0.01890452	0.06097009
a31	0.005819178	0.029483594	0.0298085	0.0475478	0.2392757	0.2225425	0.25808293	0.06919232	0.021796014	0.009437013	0.012807572	0.012349714	0.041857187
a29	0.04085351	0.105996065	0.1026135	0.10087186	0.1736767	0.15394211	0.16411263	0.07383491	0.016303804	0.011829042	0.013950651	0.018441327	0.023573862
a31	0.008750447	0.041058253	0.038596045	0.033561237	0.17231984	0.14515631	0.16595656	0.0287725	0.016140155	0.010462731	0.10535148	0.08862013	0.14525434
a28	0.049240813	0.11677424	0.11582439	0.105883576	0.1200601	0.12886712	0.13067049	0.074735366	0.014404457	0.050928455	0.01899989	0.022427175	0.051183987
a24	0.021006852	0.08121282	0.07828848	0.06698796	0.08969657	0.107798405	0.10577471	0.030622793	0.011524337	0.012691433	0.10678379	0.14762397	0.13998795
a46	0.02171344	0.080813214	0.0806463	0.078122295	0.14988148	0.15573174	0.15990506	0.040168297	0.015446493	0.013004299	0.044028994	0.07651357	0.08402475
a31	0.0147120105	0.04878381	0.048378788	0.047841247	0.15815815	0.15941077	0.17085618	0.03157298	0.02036247	0.014386839	0.059415743	0.09633316	0.12978779
