 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.058956936	0.22034895	0.012851339	0.10348053	0.016573204	0.022874752	0.5649143
a18	0.32126224	0.047992695	0.10228926	0.031665165	0.48095262	0.0010962958	0.014741674
a31	0.10578901	2.543377e-06	0.020867031	7.428486e-05	0.8732511	1.9501715e-06	1.403359e-05
a20	0.03328336	0.00061073306	0.0040221945	0.00349658	0.954524	6.215863e-05	0.004001
a31	0.2609885	0.0011691663	0.23112087	0.061197218	0.4111421	0.00042716472	0.03395499
a37	0.3982465	0.00022033472	0.05904555	0.021477139	0.4149687	0.0033511638	0.10269061
a18	0.55320406	0.00034760727	0.07784477	0.054462895	0.19341366	0.00038205125	0.12034504
a46	0.8303721	0.00046096157	0.021777907	0.04067155	0.07378969	0.00011136152	0.03281657
a31	0.8363558	0.0031357629	0.020790515	0.041494936	0.08630803	0.00025415732	0.011660799
a46	0.40414125	0.031937767	0.033177603	0.27061024	0.092593364	0.048909184	0.1186306
a31	0.3920478	0.07489945	0.075349085	0.04379726	0.14934109	0.08121393	0.1833514
a46	0.2001801	0.073890336	0.06558832	0.383249	0.078559294	0.11075171	0.08778126
a31	0.33282703	0.19022964	0.19694579	0.056272116	0.059488274	0.0812169	0.083020255
a46	0.22131199	0.11107442	0.09394831	0.34107125	0.064294875	0.10420852	0.064090766
a31	0.26244733	0.26317164	0.25619128	0.047945864	0.0455262	0.059746575	0.06497117
a18	0.2509276	0.14374642	0.117866546	0.28926244	0.053787004	0.08884705	0.055562917
a31	0.28345338	0.20702165	0.21151793	0.07358882	0.061938692	0.0869891	0.075490415
a37	0.22497772	0.11633818	0.10185298	0.28873333	0.06984762	0.1093238	0.08892642
a13	0.32883355	0.1823638	0.19585389	0.04504042	0.06238269	0.085394956	0.10013069
a31	0.28245616	0.18096995	0.17692113	0.10290726	0.06543093	0.09162456	0.099689975
a20	0.24500833	0.19296473	0.18677187	0.118248686	0.0655711	0.095974095	0.095461264
a31	0.19997706	0.23743968	0.21729839	0.03734537	0.07076545	0.075202666	0.16197138
a20	0.15436941	0.22584422	0.16005777	0.25465053	0.058201846	0.06749987	0.07937637
a31	0.13014664	0.1987742	0.16971862	0.10094081	0.11598445	0.11703623	0.16739903
a20	0.123110585	0.15812507	0.10722956	0.35513803	0.07658032	0.08476249	0.095053956
</S>	0.13262855	0.16596366	0.15198168	0.12260336	0.13093096	0.13157234	0.16431947
