 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.10798268	0.015032935	0.016460989	0.019162944	0.0041165543	0.074008815	0.16458893	0.59864616
a31	0.022683198	0.054697037	0.04119141	0.00010515478	0.0018600206	0.79773486	0.08164982	7.8456e-05
a29	0.0013515564	0.0005338562	0.0005375054	0.00063976663	0.031781092	0.19686967	0.7325164	0.03577022
a10	0.009947693	0.0011237442	0.001641876	5.648986e-05	0.0063774553	0.85151917	0.12880228	0.00053131167
a24	0.0023818172	0.004277482	0.010159528	0.010200069	0.01821424	0.5774516	0.36121044	0.01610485
a31	0.14299868	0.10140352	0.17637168	0.02952466	0.11386897	0.21389143	0.19437361	0.027567448
a24	0.04294773	0.14279187	0.067035615	4.15249e-05	0.02207532	0.6662293	0.05546354	0.0034150435
a16	0.05243475	0.072222725	0.06906819	6.934443e-05	0.01905963	0.73270416	0.03455656	0.01988468
a31	0.026271813	0.032735363	0.02721862	1.4703322e-05	0.008104121	0.879315	0.019959148	0.0063812095
a20	0.025777563	0.009410019	0.0070116906	0.00030797583	0.0011802318	0.23977351	0.70564276	0.010896269
a31	0.0849866	0.029512148	0.020655485	0.0015933634	0.0015773372	0.19845621	0.59603584	0.06718301
a11	0.38661847	0.050170492	0.06903504	0.015491308	0.0062665083	0.03204738	0.21779358	0.22257726
a17	0.17925127	0.16790251	0.09213382	0.007599851	0.01032054	0.036632646	0.3220058	0.18415353
a11	0.11255062	0.30830798	0.10616964	0.0035015221	0.008156624	0.054141194	0.33790943	0.06926297
a17	0.1304118	0.46688637	0.13249077	0.0018046635	0.0041586407	0.08277613	0.16367885	0.017792732
a31	0.0922084	0.3400276	0.09310441	0.00074846955	0.002768449	0.14312686	0.3161382	0.011877628
a20	0.17921533	0.31325984	0.14783356	0.01324602	0.010435644	0.054153167	0.18949863	0.092357785
a31	0.116088405	0.20378308	0.08675007	0.009229597	0.008662899	0.03915117	0.32510328	0.21123144
a20	0.2334879	0.35023955	0.17476	0.03286312	0.027518513	0.03409379	0.06525834	0.0817788
a8	0.09189315	0.18785287	0.06490164	0.01398698	0.014322576	0.037555743	0.29591367	0.29357332
a31	0.07962601	0.3688118	0.08096128	0.039832585	0.057115473	0.058871437	0.15066992	0.16411155
a24	0.1908943	0.41535923	0.13832828	0.04229232	0.040088944	0.04229522	0.060551837	0.07018993
a31	0.07240553	0.2130578	0.0576508	0.027384873	0.031004917	0.043205064	0.25161582	0.30367512
a10	0.18077606	0.39320984	0.119974844	0.05131728	0.05241893	0.043567527	0.069142714	0.08959277
a31	0.081688575	0.217842	0.060931183	0.024930293	0.025098808	0.03684683	0.2363345	0.31632775
a11	0.190507	0.3298516	0.11959748	0.041792277	0.042852037	0.033647463	0.09210998	0.1496422
a46	0.060963776	0.16665879	0.046040524	0.022825036	0.022740474	0.03974259	0.28208566	0.35894322
a6	0.06544323	0.13536857	0.05869853	0.047346942	0.048454396	0.057639886	0.24212879	0.34491968
a31	0.045078278	0.07665645	0.041253086	0.034057517	0.03540719	0.05033816	0.30764252	0.40956673
a26	0.12779792	0.27569336	0.109520264	0.09098184	0.09340983	0.085766256	0.10244574	0.11438483
a31	0.04699413	0.09882333	0.040574964	0.028619036	0.029945163	0.046246503	0.309936	0.39886087
a8	0.1292018	0.2841682	0.093874745	0.07765038	0.08500699	0.06273728	0.11156666	0.15579394
</S>	0.04216889	0.05356392	0.039925233	0.03659974	0.036985844	0.0531107	0.31475407	0.42289165
