 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.0054937154	0.008938261	0.0018405925	0.0013424364	0.0025406159	0.0013549305	0.004934012	0.0032436517	0.020830378	0.006533525	0.006671479	0.007180396	0.010198746	0.043205157	0.0041570426	0.2898482	0.03723743	0.012696564	0.031522267	0.055430718	0.07272998	0.37206993
a31	3.074892e-05	2.1768276e-06	5.6182253e-05	3.4910714e-05	0.003640303	0.00015075253	0.0006279352	0.00010383524	0.004600945	0.03196887	0.0044260654	9.621234e-06	4.923984e-07	0.022312403	0.046917375	7.2911844e-06	0.043796852	0.83566	7.408713e-05	0.0016656035	0.0039075967	5.8727956e-06
a11	8.705482e-05	7.704389e-07	0.00020743231	0.0021380507	0.0032197298	0.008242964	0.064989306	0.0056640636	0.06701693	0.054758877	0.014895861	0.00066448963	0.00010018525	0.42562172	0.12189208	0.023654005	0.053657968	0.14674051	0.0020224117	0.0011037391	0.0001702123	0.0031516708
a5	0.0007168504	3.0541132e-06	0.0006191068	0.0051739635	0.0030496677	0.002739838	0.021847758	0.01449272	0.06760344	0.120917246	0.039925493	0.00067025673	8.388214e-05	0.4124635	0.033526376	0.006184315	0.22623993	0.01674712	0.0002484739	0.0036104384	0.023114156	2.2411094e-05
a37	0.0031536492	3.8075435e-05	0.024894906	0.15382798	0.010803026	0.053349696	0.25491264	0.021493768	0.13292176	0.012188092	0.0075329933	0.00033602255	0.00020700398	0.17714831	0.019824	0.015672432	0.043977946	0.049092863	0.00019650042	0.0060593933	0.012157374	0.0002115871
a31	0.0039042903	1.9881481e-05	0.1427548	0.42484957	0.025633046	0.03948669	0.16676363	0.0036534907	0.0358168	0.0036724736	0.0015314565	6.1082545e-05	1.6762302e-05	0.066456445	0.013848499	0.0049027125	0.0453102	0.0136506995	0.0004637167	0.0017809072	0.0048901513	0.00053269725
a37	0.0005647758	1.85346e-05	0.0002771042	0.008429733	0.2882662	0.0038236987	0.032687925	0.0053729783	0.05753033	0.12677196	0.0715651	6.3163876e-05	0.00030965108	0.06199474	0.042031467	0.006325367	0.072845645	0.008508197	0.0034663456	0.012959292	0.19573958	0.0004482032
a18	0.00059047743	5.2751988e-05	0.0022457344	0.02357353	0.28775516	0.0064089396	0.022755243	0.0027922534	0.023176592	0.014613949	0.012510371	4.316642e-05	0.0005855131	0.014889766	0.008890051	0.008468933	0.018883802	0.004493662	0.0030881853	0.012419084	0.5316345	0.00012836563
a24	0.004215906	0.00033081637	0.01786653	0.036670335	0.29083037	0.011683747	0.0138252685	0.0016377012	0.029248515	0.024575775	0.010962511	0.000453912	0.0008701241	0.030314187	0.0021912209	0.00937663	0.09816752	0.044079877	0.02078907	0.04782184	0.30247992	0.0016081556
a34	0.0036268097	0.00018997306	0.0009578422	0.0018112039	0.012491256	0.0006405138	0.0018205103	0.0004055523	0.013864748	0.04300209	0.02031357	0.00045831627	0.00030883617	0.050691035	0.0025087413	0.0010616147	0.118935786	0.039071716	0.010085244	0.056807972	0.62019455	0.0007521108
a46	0.000111943795	4.92474e-05	1.681061e-05	5.048571e-05	0.0022968466	0.00011190835	0.00087844115	0.000764055	0.010837349	0.01741152	0.0052031353	0.000108719534	5.7738638e-05	0.10442082	0.010709895	0.00073303893	0.6220761	0.009443556	0.0012417813	0.005876255	0.20714834	0.00045206808
a38	0.00037859712	0.00017948488	4.0073854e-05	0.00017695955	0.00087183155	0.0002449919	0.0007533375	0.0007436845	0.004565567	0.0077016577	0.0066670096	0.00019409643	5.2583935e-05	0.03493667	0.0026653125	7.136515e-05	0.2367424	0.019152937	0.0014920181	0.018503118	0.6636288	0.00023746338
a8	0.00036783528	0.00015022772	0.00021551555	0.0006648629	0.0010127049	0.00036531335	0.0006388707	0.0003306367	0.0026090683	0.007339782	0.009506984	0.0006635217	0.00012717019	0.0101657305	0.0014538425	0.00029843487	0.05508319	0.06667431	0.020314978	0.17603996	0.6454791	0.0004979826
