 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.012252165	0.05054966	0.28216016	0.014940655	0.0131481895	0.00885728	0.011806188	0.005826311	0.10611261	0.11332248	0.3810243
a31	0.0051401183	0.0016666924	4.0484116e-05	0.0006537059	0.06684682	0.023111118	0.04438437	0.005626308	0.83365315	0.018788312	8.898801e-05
a20	0.0071717286	0.0070024277	0.002649002	0.012288002	0.06083435	0.07191778	0.1669152	0.00629146	0.27950662	0.3525079	0.032915544
a17	0.00071250834	0.0011605734	1.970498e-05	0.0021598751	0.11793592	0.21419829	0.38825494	0.01645329	0.25497663	0.0040522404	7.595734e-05
a31	0.006076269	0.032260433	0.0066318056	0.18500654	0.23922865	0.2135725	0.076869674	0.006704427	0.118051834	0.090448335	0.025149528
a20	0.0021542106	0.0010143941	3.5022622e-05	0.0014238462	0.01597506	0.010132364	0.011502937	0.002921774	0.7690461	0.18181364	0.0039807283
a31	0.0013092174	0.0023839404	0.00027719926	0.006885692	0.035811134	0.031875182	0.0196209	0.0074683484	0.4907181	0.36488953	0.038760785
a13	0.05013501	0.05733816	0.00719182	0.012100237	0.13512817	0.066356614	0.08644796	0.043359816	0.30631533	0.22719134	0.008435525
a10	0.0011716036	0.004158648	0.0011955007	0.010141284	0.0105772205	0.0045610284	0.0025653841	0.0073658074	0.7049978	0.2353267	0.017938977
a1	0.0038389405	0.0026912626	0.00024692458	0.0050160796	0.019490646	0.006279441	0.0054475493	0.014665993	0.8444643	0.07756438	0.020294456
a35	0.00046570634	0.00045920303	0.00043275757	0.001073983	0.009014546	0.004184412	0.021838838	0.008074788	0.93131465	0.022913309	0.00022793969
a3	0.006018128	0.004188926	0.0005640836	0.003673966	0.0039249263	0.002358699	0.008580643	0.058331575	0.7880298	0.11197434	0.012354916
a8	0.011920705	0.005510328	0.0016201446	0.0022924857	0.003105412	0.0022171822	0.020449506	0.17419586	0.6625555	0.105366334	0.010766507
a14	0.0021845377	0.00297005	0.0010147403	0.0022652275	0.0015821545	0.0011858629	0.014168222	0.031214302	0.87542903	0.06703938	0.0009465711
a31	0.004467082	0.0060620937	0.0019929444	0.003552371	0.0017895658	0.0013647979	0.013569197	0.059553374	0.81172985	0.093203306	0.0027153485
a10	0.010778282	0.04341639	0.010191115	0.011852956	0.009780549	0.0064156605	0.030210657	0.053633463	0.69650173	0.12049728	0.006721914
a14	0.0031483057	0.030128868	0.012837978	0.008297736	0.025827052	0.015296024	0.056688126	0.014198709	0.7822898	0.050397158	0.00089019194
a31	0.0035875894	0.03757634	0.015903937	0.0076237	0.036006745	0.018553395	0.050887454	0.015520566	0.76756644	0.045837134	0.00093658664
a17	0.0020893828	0.04054504	0.03269757	0.008341232	0.3091777	0.09350967	0.16547212	0.021377249	0.28059497	0.04520793	0.0009871013
a20	0.005133475	0.070131406	0.124795936	0.0273656	0.28023282	0.070636705	0.07709438	0.009948266	0.18416856	0.14040421	0.010088617
a13	0.007108475	0.08119376	0.10853907	0.033432625	0.35018867	0.07864797	0.076300964	0.011694148	0.12999423	0.10879774	0.014102365
a31	0.005737951	0.056116663	0.06343515	0.030829497	0.4771363	0.103308484	0.09987596	0.01682025	0.087084115	0.052432742	0.007222829
a24	0.0149511	0.042262524	0.07772942	0.059677515	0.46073386	0.11121044	0.09731599	0.025641438	0.046891656	0.045046095	0.01853999
a28	0.042008832	0.1901413	0.06659151	0.061382547	0.2444995	0.07056684	0.05595846	0.031405725	0.08877475	0.08004145	0.068629116
a37	0.05347916	0.08990956	0.089934595	0.07948092	0.21568346	0.088885136	0.078669794	0.05142982	0.06970303	0.08821395	0.09461051
a31	0.049767587	0.10472148	0.081447735	0.07526222	0.24449088	0.09008841	0.07804716	0.05024496	0.066654466	0.07851329	0.08076182
</S>	0.07656426	0.09848894	0.08684757	0.09021371	0.1530699	0.093616344	0.08372641	0.07224058	0.075849704	0.08203874	0.08734378
