 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.042138755	0.04336036	0.009495404	0.010125654	0.0073342193	0.0051876134	0.0043797716	0.0129222125	0.034021217	0.036557894	0.7944769
a17	0.006650709	0.005929988	0.0069088596	0.01879881	0.03902886	0.024340672	0.3256075	0.0011434706	0.32820323	0.23874696	0.0046409774
a31	0.013974679	0.027907819	0.051123735	0.1591389	0.2947334	0.009730837	0.44332495	8.765849e-06	4.6389563e-05	9.8209e-06	6.6279915e-07
a17	0.00035724093	0.00080214575	0.007380154	0.09002538	0.27993855	0.24205478	0.37502533	3.0076822e-05	0.0027888657	0.0013514205	0.00024602617
a20	0.002207074	0.0032964875	0.028345298	0.2565232	0.6505643	0.005263443	0.0537127	1.1056712e-06	2.8595045e-05	5.628237e-05	1.4935725e-06
a8	0.010161244	0.040787973	0.1365367	0.24953894	0.4117173	0.12359732	0.02723353	0.00018724131	0.00012962728	0.00010165097	8.543587e-06
a20	0.020579727	0.23962133	0.1628478	0.14678256	0.21609513	0.19121741	0.015178592	0.005728357	0.00094434776	0.00057479617	0.00042991756
a31	0.01754373	0.14912596	0.104090326	0.12427426	0.19583863	0.3785572	0.021894693	0.005375987	0.0022733053	0.00052985485	0.00049601466
a46	0.01010978	0.015627006	0.06297456	0.30035546	0.428517	0.029260485	0.15190433	1.2198205e-05	0.0001782403	0.0006224052	0.0004385474
a31	0.004350744	0.011486135	0.0710444	0.304101	0.5041401	0.012427364	0.090896145	2.516013e-05	6.1771054e-05	0.00026801229	0.0011991952
a35	0.14232095	0.10927402	0.18431017	0.30431256	0.16429964	0.050560404	0.024974542	0.0028196292	0.003593356	0.0035187837	0.010015959
a33	0.043717526	0.14994165	0.2064606	0.30055514	0.16294385	0.027368922	0.09769804	0.0015891156	0.0006591172	0.0012156293	0.007850373
a8	0.054956093	0.16232456	0.23243959	0.3050429	0.15660329	0.032160547	0.03565539	0.0011927823	0.00075479073	0.002858734	0.016011296
a24	0.05508486	0.09326539	0.077369295	0.35233155	0.2634632	0.008711137	0.14579195	7.513294e-05	0.00036446945	0.0014316215	0.0021113488
a27	0.078004375	0.14494726	0.092261404	0.3526008	0.20211427	0.0054419306	0.121367775	5.0245177e-05	0.0003386538	0.00095027464	0.0019230045
a31	0.08208369	0.24365331	0.09782593	0.29276174	0.17867398	0.009014197	0.09047273	0.00013227941	0.0005205494	0.0015124492	0.003349134
a10	0.049099978	0.2128764	0.12294671	0.25798586	0.21637186	0.04224311	0.078185916	0.0016438081	0.0014082352	0.0067197625	0.010518311
a11	0.049609218	0.2529876	0.21497414	0.2747417	0.12118502	0.034756698	0.041358132	0.0007867241	0.0005254946	0.002893745	0.006181529
a24	0.03051204	0.21982482	0.11272819	0.23115945	0.22893398	0.05541576	0.095559195	0.0009981517	0.0019849255	0.0105354525	0.01234803
a28	0.040785577	0.263304	0.17333597	0.2538577	0.15015061	0.049953237	0.055890366	0.0009131089	0.0008058311	0.0050619324	0.005941625
a31	0.018423093	0.15147294	0.112517044	0.21416181	0.2213498	0.1193569	0.094072856	0.0019603306	0.0055046193	0.03317267	0.02800792
a46	0.05505331	0.18898037	0.10615305	0.17745717	0.2085106	0.12240043	0.08388897	0.011949384	0.0057363412	0.0223942	0.017476184
a31	0.05723737	0.40884742	0.11796386	0.1317451	0.09189522	0.05808696	0.042084176	0.00914521	0.004688572	0.014668571	0.06363746
a26	0.0700689	0.12405845	0.14572893	0.15409374	0.15522829	0.19220597	0.10801764	0.022964882	0.008839358	0.007884412	0.010909447
a31	0.1499701	0.4630166	0.13337523	0.09769263	0.04294618	0.026411684	0.025023112	0.018335046	0.0031553283	0.003399168	0.036674865
a46	0.10975702	0.10558108	0.1377544	0.14721441	0.14934456	0.19155057	0.08481883	0.036981948	0.007862626	0.0060877134	0.023046816
a20	0.067123234	0.49825203	0.12479165	0.09585296	0.047485515	0.039582588	0.03589526	0.016573116	0.00648999	0.0080136545	0.05994002
a35	0.06591125	0.100243054	0.09777945	0.10805666	0.11066515	0.13094173	0.09642744	0.062351998	0.059724543	0.06255176	0.10534696
</S>	0.042064097	0.07497106	0.091566086	0.15807295	0.20289654	0.16723017	0.0928758	0.036867347	0.036377624	0.04246936	0.054608967
