 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.12660348	0.07210925	0.092598945	0.05820503	0.019419717	0.07962288	0.10263854	0.07072519	0.026951786	0.004926001	0.004612561	0.007899086	0.115908526	0.06399795	0.153781
a1	0.008551936	0.0021446329	0.00049701193	0.00034672482	8.3058636e-05	9.083298e-05	0.0012629031	0.00014922052	0.000107068656	0.006399871	0.52907383	0.31210238	0.059053443	0.07099708	0.009140042
a31	0.106908254	0.08272089	0.05234175	0.11169259	0.0057596304	2.440997e-05	0.16405272	0.00026842378	0.006059295	0.11464491	0.05658918	0.26736292	0.005558416	0.022959681	0.0030569262
a20	0.010798617	0.0064326064	0.012386155	0.109574385	0.01433464	8.020413e-05	0.02347774	0.00021481102	0.015604886	0.34060568	0.27601662	0.01719131	0.078100376	0.050127786	0.045054205
a31	0.009023836	0.012808244	0.1387698	0.59055	0.012839555	0.0008583372	0.10731007	0.0006834082	0.0026421722	0.014024384	0.088962875	0.008359895	0.0019131876	0.009345319	0.0019088537
a46	0.018603912	0.015321471	0.08074934	0.19181818	0.008269907	4.3022344e-05	0.01311457	0.00020479989	0.0020616152	0.028673034	0.042453617	0.0053843083	0.10426926	0.40363988	0.08539309
a31	0.004291906	0.0019669943	0.05682545	0.7896742	0.0491936	0.00017288052	0.005869706	6.883038e-05	0.0039321524	0.020997986	0.04662624	0.00079176034	0.003721973	0.009786511	0.0060798465
a20	0.009925686	0.0075109517	0.024199031	0.029487936	0.0009677489	2.8728442e-05	0.007924004	0.000120430996	0.00094864913	0.005864146	0.00877981	0.0031522096	0.106233336	0.67759186	0.117265545
a31	0.02111981	0.016895922	0.0743057	0.39731252	0.035783764	0.00020034937	0.050621707	0.00055686047	0.010846522	0.10290664	0.094169736	0.0033089078	0.03862351	0.11607486	0.037273243
a32	0.009163208	0.0028113893	0.012835618	0.010759781	0.0005293922	0.00010383433	0.0033036254	0.00014129767	0.00058368704	0.0024805148	0.0026691519	0.0015512883	0.11001993	0.68861157	0.1544358
a11	0.011367271	0.008628795	0.10611666	0.4890959	0.02987721	0.00011004069	0.00333852	0.00017836956	0.0015238227	0.014051459	0.01957551	0.0009480674	0.021701831	0.27558622	0.017900351
a31	0.03049517	0.011279835	0.04133779	0.09019098	0.005378648	0.0006642748	0.009807664	0.0009200782	0.0013101476	0.023962153	0.013290704	0.0044163666	0.26190227	0.420956	0.08408792
a20	0.0079893265	0.0011550356	0.007299312	0.0060500377	0.0013789521	0.00086517906	0.0017372771	0.0008599407	0.00080940966	0.0023119014	0.0043211128	0.0058399676	0.26392248	0.62265694	0.072803155
a4	0.019147845	0.005255237	0.012806993	0.014837229	0.0055460236	0.012718532	0.019395737	0.0102382	0.0044754604	0.004795812	0.0054212506	0.014741827	0.5655873	0.29036108	0.0146715045
a31	0.017134525	0.013513248	0.02098285	0.014985617	0.00469636	0.025226723	0.03625325	0.022005575	0.005531417	0.0014420153	0.0024784028	0.043401457	0.5969064	0.18501988	0.010422173
a28	0.037581544	0.017848076	0.05436126	0.10030236	0.11177314	0.27108926	0.16347985	0.11230247	0.047492668	0.016910631	0.005054071	0.008965902	0.027203593	0.012825827	0.012809398
a31	0.020360762	0.067618474	0.056722365	0.048730984	0.05197082	0.4427051	0.09192315	0.072659664	0.026337128	0.011930863	0.0073636803	0.014413234	0.027842976	0.029435934	0.029984921
a18	0.021486763	0.022729114	0.03996189	0.062651254	0.072226495	0.37818003	0.1824018	0.119881496	0.046204243	0.015365068	0.0030113352	0.0027866133	0.010585252	0.008346086	0.0141825015
a8	0.03165273	0.0997028	0.10162215	0.07086485	0.058151137	0.30133003	0.07598702	0.052484997	0.017673738	0.009129662	0.007035761	0.013769493	0.05469216	0.05024831	0.055655144
a31	0.01961235	0.064385094	0.0512029	0.03948383	0.038981877	0.37610632	0.09433547	0.080500014	0.036598645	0.017809322	0.010551774	0.012727869	0.03198224	0.054380696	0.07134165
a8	0.011027629	0.027846776	0.028161433	0.036626875	0.049331427	0.47828183	0.116747715	0.09722261	0.06246124	0.031857625	0.0066956026	0.0050310995	0.013715469	0.013027397	0.02196526
a23	0.038682975	0.05903559	0.052684102	0.045987926	0.043822266	0.12731698	0.07561865	0.07455244	0.048854742	0.03751457	0.032823678	0.035183784	0.06118788	0.113990456	0.15274397
</S>	0.035856597	0.04216197	0.040586	0.039415933	0.039191414	0.14320484	0.10179681	0.106440485	0.062410794	0.042478062	0.033951905	0.034589533	0.054848377	0.095156014	0.12791118
