 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a20	0.00944227	0.07717387	0.02430246	0.0040776175	0.0033475864	0.004060388	0.0053477553	0.0069070975	0.003416608	0.028761411	0.110850915	0.20139658	0.5209154
a31	0.18262158	0.0015210389	0.012048099	0.02562577	0.16740273	0.34023437	0.20895468	0.04338855	0.004697971	0.0005413458	0.0035884539	0.008632802	0.00074259855
a37	0.0027550322	0.00029431182	0.00018212559	0.0031435562	0.019952497	0.11246069	0.24836138	0.1715179	0.11688213	0.0035758324	0.015223725	0.2911121	0.014538803
a31	0.040184744	0.00014675499	0.0017840896	0.028923733	0.10764184	0.060856167	0.12790309	0.4564278	0.15342794	0.0033588563	0.001987716	0.016924566	0.0004326965
a7	0.0015240216	1.2139347e-05	4.4912314e-05	0.09301084	0.3099303	0.36782223	0.057808146	0.00409892	0.010442596	0.0025075974	0.0077911173	0.14108992	0.0039172806
a31	0.004342918	0.00015573275	0.0020067166	0.11938937	0.12783532	0.21791753	0.10486294	0.01388438	0.003564391	0.0069484664	0.15604147	0.15877713	0.084273644
a21	0.011162762	0.00010220228	0.0017753725	0.042418286	0.2825593	0.20958586	0.053766884	0.028579814	0.018798664	0.10616598	0.089325614	0.14496401	0.0107952785
a31	0.009883785	6.731563e-05	0.005190864	0.124096215	0.33594853	0.1653334	0.0246109	0.007112922	0.0052308207	0.09966915	0.12970564	0.0868054	0.006345072
a24	0.061287865	0.0010034251	0.078943156	0.105712086	0.1000113	0.108606584	0.15990831	0.12708348	0.028080856	0.036701825	0.066833794	0.09230481	0.03352253
a20	0.011323901	4.23549e-05	0.0029785775	0.054533724	0.08323572	0.059234396	0.038566858	0.022671593	0.03328846	0.16786003	0.23210576	0.28277537	0.011383197
a31	0.012759598	0.0034614177	0.010408817	0.004206469	0.004351344	0.003981477	0.0045750802	0.0063024387	0.0037654547	0.029521491	0.27932653	0.5727545	0.064585365
a39	0.13040078	0.015488834	0.08629229	0.08017089	0.053804994	0.049023185	0.038759016	0.017590696	0.024304137	0.022228666	0.025818774	0.18495795	0.2711598
a3	0.052057732	0.037342187	0.09411204	0.035847988	0.05336396	0.044896863	0.032378487	0.017069228	0.0072920513	0.021384511	0.08392591	0.20138195	0.31894702
a11	0.05071481	0.059432127	0.11371637	0.04078743	0.09337511	0.06624395	0.043528274	0.024386523	0.008309672	0.021128781	0.08137086	0.1446807	0.25232545
a37	0.023733987	0.07862686	0.08144088	0.02755397	0.123002194	0.104015365	0.060889922	0.036181517	0.011728599	0.03936834	0.06752484	0.15282433	0.1931092
a17	0.0089431945	0.03150245	0.019534701	0.012227442	0.088681884	0.23705992	0.23220421	0.17484069	0.022999203	0.06422235	0.024502333	0.05600259	0.027279068
a28	0.009133774	0.020715613	0.023481613	0.013221754	0.10968334	0.27170354	0.23898128	0.17185439	0.020353798	0.030825226	0.014034407	0.04996447	0.02604681
a31	0.010614667	0.012112278	0.058834516	0.021061966	0.11803189	0.26835522	0.23936965	0.16787878	0.016807765	0.01333815	0.00830784	0.04752203	0.017765239
a28	0.025464378	0.033239312	0.111449994	0.032534726	0.1735388	0.2378432	0.17901474	0.11383732	0.01567424	0.011231804	0.013016553	0.027026616	0.02612828
a31	0.035994582	0.03655981	0.31929374	0.041943863	0.14749096	0.12540552	0.073592715	0.044978257	0.01476626	0.010086573	0.015190336	0.06698265	0.06771472
a16	0.12575665	0.11424901	0.18478103	0.06114026	0.12206457	0.11060793	0.0811107	0.04246767	0.019666228	0.019702345	0.026901267	0.03460634	0.056946073
a31	0.04683921	0.033560395	0.31487668	0.026651958	0.036959413	0.025611097	0.017703041	0.012778655	0.010384357	0.013670616	0.040653497	0.20126179	0.21904925
a0	0.13134828	0.095676176	0.14700577	0.059108075	0.082413234	0.09076528	0.07107623	0.037826065	0.025905678	0.03033676	0.09120469	0.061262306	0.07607149
a18	0.06583799	0.046839625	0.17737614	0.034317266	0.040304415	0.039562266	0.032357786	0.022082048	0.016790744	0.018530015	0.03053522	0.19002913	0.28543732
a31	0.08340643	0.07129696	0.11646776	0.06015647	0.078748025	0.07059358	0.05863945	0.04649356	0.040070783	0.04126383	0.04832473	0.09838933	0.18614903
a8	0.14442527	0.11733989	0.15960492	0.07490241	0.103316925	0.11086192	0.09086022	0.045496073	0.018239686	0.017688664	0.038479608	0.032443337	0.04634105
a31	0.048111506	0.032448612	0.1829765	0.026043369	0.025867427	0.025227854	0.021816071	0.01729431	0.014746127	0.019530078	0.050399367	0.24423534	0.29130346
</S>	0.060152367	0.045357954	0.05996999	0.04251098	0.045337453	0.04949386	0.04244147	0.031470712	0.038897853	0.05721307	0.22259381	0.14066316	0.16389732
