 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.01051942	0.03839091	0.002215504	0.0020662271	0.0063521066	0.003222562	0.0023618175	0.00888989	0.006711248	0.027878165	0.28522938	0.6061627
a18	0.0056954664	0.005856366	0.0008109629	1.8966764e-05	4.5243396e-05	0.0003696416	0.0051416485	0.8735419	0.0745804	0.004229082	0.02933731	0.00037306338
a31	7.072916e-05	0.00017204824	0.00013868503	6.8950254e-07	4.318607e-06	0.0043199393	0.021386089	0.12018088	0.79055035	0.059911337	0.0023374618	0.0009275653
a20	0.00036306639	0.0060940366	3.7399328e-05	1.4667598e-06	7.89954e-05	0.00036456977	0.008255386	0.27232128	0.07373618	0.11046594	0.50028086	0.028000856
a15	0.0037992264	0.012950046	0.0018928283	1.7427732e-05	7.8903984e-05	0.0011948231	0.002148355	0.45799065	0.06593999	0.00914667	0.43867955	0.006161577
a31	0.0021030207	0.0028718922	0.00070493337	6.5986583e-06	1.9697382e-05	0.008060107	0.011544813	0.45719936	0.42886117	0.067668185	0.018659897	0.002300413
a20	0.013881789	0.23996723	0.0010869687	8.714059e-05	0.00048862776	0.0024757078	0.005150777	0.1240814	0.011183985	0.10691713	0.42436466	0.07031457
a11	0.0049904645	0.09775562	0.0030349833	3.0454526e-05	0.00027262332	0.0021363448	0.00084788504	0.07782023	0.031264037	0.10469235	0.644942	0.032213088
a0	0.00073956855	0.08804948	0.0004195569	1.8491284e-05	0.0002690819	0.0037380224	0.0015362992	0.009135044	0.025266826	0.19005625	0.6437318	0.03703955
a41	0.00095475256	0.0640248	0.00013802662	1.5443637e-05	0.00022162373	0.005139447	0.007979718	0.020836344	0.054215115	0.33578646	0.47708553	0.033602823
a20	0.0014911491	0.045349803	0.00021189581	5.8542137e-05	0.0006230406	0.00606347	0.016390694	0.023420509	0.06590657	0.27367836	0.54755205	0.019253926
a31	0.0029693916	0.074264325	0.000532409	2.042934e-05	0.00083503907	0.012907752	0.05589475	0.12353089	0.15788732	0.29958534	0.2566838	0.014888517
a30	0.0048576468	0.06538864	0.0012742348	0.00013836141	0.0019346594	0.025005203	0.07276898	0.1754563	0.13688588	0.18715686	0.2828443	0.046288975
a31	0.005201907	0.20262209	0.0037298088	0.0006940236	0.013126999	0.032869477	0.07170801	0.3607547	0.08175351	0.08726144	0.069870956	0.07040708
a20	0.036372725	0.23334165	0.042836946	0.030608231	0.045628577	0.10526363	0.18860683	0.1306267	0.039302796	0.046728272	0.02441055	0.07627312
a31	0.016651724	0.19130927	0.045305192	0.026880762	0.03490619	0.100560755	0.06494375	0.074526854	0.023393644	0.08353954	0.082340285	0.25564197
a37	0.1871692	0.13070405	0.09064213	0.11213686	0.09574484	0.08675419	0.053554446	0.035504095	0.032021422	0.045567904	0.054142755	0.076058164
a35	0.061118286	0.14287558	0.09741168	0.09403686	0.06622797	0.09051703	0.034949515	0.021538261	0.025933908	0.13514861	0.061818562	0.16842373
a11	0.028971447	0.15016843	0.122535855	0.10068495	0.059850227	0.15004303	0.07080316	0.036374465	0.018494608	0.057381906	0.037462886	0.16722906
a46	0.02085945	0.22858481	0.0783928	0.044882853	0.065593526	0.21422869	0.09295926	0.060714222	0.016341073	0.018978406	0.029000942	0.12946402
a31	0.02867181	0.19678758	0.08747699	0.062524855	0.052627113	0.14523885	0.08387122	0.06525235	0.021904293	0.052934155	0.034768544	0.16794229
a46	0.056248687	0.15092343	0.19439666	0.16721003	0.09215634	0.159874	0.049952243	0.023135414	0.019313999	0.022284742	0.021722976	0.042781465
a18	0.026217848	0.08584933	0.10696539	0.08516354	0.03431382	0.06299143	0.025665719	0.02871542	0.029787185	0.17630264	0.095143884	0.24288383
a31	0.021557303	0.15893213	0.16567262	0.11507984	0.05976906	0.19817755	0.10969712	0.05129441	0.020911317	0.020227162	0.024767386	0.05391421
a1	0.05956888	0.13289998	0.22157064	0.19866656	0.093036085	0.1400898	0.03200569	0.020486493	0.020697244	0.024328962	0.02115213	0.035497617
a20	0.029704986	0.07608227	0.10440073	0.083962776	0.0331433	0.051146094	0.013714941	0.018855402	0.04230805	0.19816312	0.13356113	0.2149572
a31	0.041244194	0.07346881	0.15244056	0.11700156	0.055962104	0.080640934	0.07947631	0.051643185	0.042428378	0.07864303	0.058088474	0.1689624
a27	0.055832867	0.09226095	0.2676088	0.1875104	0.06846007	0.09951899	0.037221663	0.035276134	0.034532785	0.037525047	0.0417936	0.042458717
a31	0.029875142	0.04623588	0.13015369	0.08953637	0.036243577	0.04739928	0.025340151	0.02565979	0.031242484	0.15711693	0.080020964	0.30117568
a46	0.07238041	0.08225965	0.23908727	0.1719816	0.06479395	0.08623812	0.036301702	0.042193685	0.03736863	0.044550624	0.07134965	0.051494837
</S>	0.02763804	0.038015105	0.098388374	0.06499293	0.03121614	0.038415775	0.023909882	0.02482396	0.032564577	0.18685938	0.09600258	0.33717325
