 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.043572806	0.008815941	0.008148142	0.0037929546	0.010571362	0.014146803	0.01965708	0.28272432	0.60857064
a13	6.3236876e-05	0.14330554	0.16675839	0.17790166	0.48835996	0.019441314	0.003754421	0.00041454218	9.195778e-07
a20	0.011496495	0.106342494	0.08753212	0.12607618	0.38645738	0.25638333	0.020321619	0.004969021	0.00042138543
a7	0.0056892065	0.10692705	0.049772386	0.09984583	0.49742135	0.22459143	0.011509903	0.004059385	0.0001834724
a36	0.0039311973	0.18695967	0.084725104	0.13948919	0.44619006	0.107049875	0.02154183	0.009726332	0.00038663924
a7	0.0006735643	0.3148604	0.17733108	0.122682616	0.27666262	0.087432496	0.016505294	0.00383122	2.0682946e-05
a31	0.004824117	0.36101225	0.26393262	0.11963638	0.14472717	0.062862776	0.03209798	0.010525722	0.0003809812
a37	0.0068686116	0.22713952	0.27257013	0.14001648	0.23978578	0.06543105	0.044092357	0.00405262	4.337903e-05
a31	0.01835495	0.2594827	0.41901937	0.028470824	0.08164704	0.08790125	0.09743681	0.0076207677	6.625592e-05
a37	0.008093439	0.28850925	0.4803063	0.03184739	0.09525336	0.039528836	0.026881797	0.015553733	0.014025921
a41	0.00797265	0.47818598	0.2414673	0.02594033	0.08103258	0.026553284	0.03441422	0.080709435	0.023724277
a21	0.019174926	0.15713377	0.23032838	0.026296362	0.11948359	0.15530431	0.25632694	0.035517354	0.00043441882
a31	0.007850732	0.17893177	0.2395525	0.057159614	0.15548544	0.10170004	0.13953742	0.118858606	0.000923913
a39	0.003203264	0.47116464	0.32402816	0.027056182	0.08880327	0.045091417	0.024010805	0.013917688	0.002724521
a13	0.0027730262	0.28694212	0.07075598	0.072725244	0.24044521	0.08950999	0.03509791	0.18545768	0.016292866
a31	0.0069088945	0.08540003	0.09931143	0.08117405	0.30527845	0.19136833	0.12816836	0.101891905	0.0004985882
a20	0.0019476034	0.51498467	0.1832828	0.043518167	0.10720471	0.079582274	0.025525397	0.03356665	0.010387738
a31	0.00339331	0.093069576	0.04993066	0.04406735	0.061949063	0.10936468	0.09325002	0.44791564	0.09705969
a35	0.03685299	0.06933489	0.05893743	0.04196399	0.07338842	0.20169492	0.32785058	0.1460355	0.04394133
a31	0.0075571314	0.062364474	0.05377415	0.039374966	0.053063996	0.23215629	0.2589441	0.25476283	0.038002126
a26	0.09805295	0.10049679	0.11843675	0.07833478	0.08789359	0.15926465	0.20485903	0.08377656	0.06888486
a9	0.011987808	0.06543969	0.06555688	0.037049208	0.049615726	0.22648257	0.3045535	0.21248005	0.026834583
a33	0.025886688	0.179456	0.18593712	0.047767814	0.049109593	0.1394702	0.21367337	0.13522764	0.023471624
a31	0.027456721	0.4030686	0.2809231	0.04437784	0.035406888	0.057007495	0.073069066	0.057839114	0.020851191
a39	0.11780705	0.14116476	0.16841833	0.0926942	0.08427645	0.13491172	0.1364104	0.06865218	0.055664886
a24	0.011330329	0.15182324	0.1928686	0.067087	0.042024277	0.122262456	0.24723947	0.13681076	0.028553799
a37	0.022755368	0.23785882	0.26732832	0.084074795	0.05694441	0.10644057	0.13145034	0.07735412	0.01579321
a7	0.00892683	0.3509871	0.1831086	0.1413059	0.091249436	0.060875144	0.09320459	0.06008267	0.010259659
a17	0.009701529	0.4826688	0.17164372	0.11456869	0.10669438	0.054244183	0.033125777	0.022689287	0.004663642
a24	0.0059995744	0.5232698	0.14985953	0.10602965	0.11631937	0.056082115	0.021952586	0.017134119	0.0033532628
a34	0.006624269	0.500008	0.13487379	0.13247149	0.13855568	0.04021892	0.017395463	0.023622455	0.0062299795
a37	0.007796463	0.24925528	0.18020357	0.11434114	0.07477737	0.062398445	0.118327454	0.12244035	0.07045993
a31	0.007582236	0.27031842	0.094717555	0.101549484	0.2539884	0.10978714	0.03514634	0.08659901	0.040311392
a37	0.0057353177	0.3160232	0.25366455	0.12583776	0.0921673	0.080039844	0.052853383	0.04198684	0.03169182
a41	0.009369438	0.18265954	0.23808941	0.08011388	0.050258256	0.07062262	0.117133774	0.09896027	0.15279281
a31	0.0071914624	0.29557672	0.24863817	0.11116372	0.0936071	0.067048706	0.05071983	0.045783374	0.08027098
a28	0.04164288	0.1912648	0.362429	0.10566111	0.052513365	0.064693525	0.061434053	0.051558796	0.06880249
a20	0.015155081	0.073482014	0.14754522	0.038789272	0.03000961	0.09770557	0.26152006	0.16903724	0.16675593
a17	0.023205303	0.16407238	0.3263585	0.07478814	0.048137147	0.056381922	0.08054984	0.07250291	0.1540039
a31	0.024961967	0.17986095	0.35805592	0.08028153	0.051297434	0.06215283	0.07598004	0.06132196	0.106087305
a24	0.06368368	0.16678864	0.28993377	0.10745705	0.07015126	0.07107139	0.07318687	0.07098739	0.086739995
a20	0.0349325	0.076510474	0.124496125	0.05259355	0.042196237	0.097213216	0.2237076	0.17257562	0.17577474
</S>	0.05435451	0.09829516	0.16811325	0.072941646	0.062457927	0.07539715	0.12410018	0.13447918	0.209861
