 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.0036913843	0.013221246	0.032517146	0.0034310492	0.002140186	0.0017701458	0.0016606287	0.0017989821	0.0015049417	0.0037726285	0.0040715584	0.0029324268	0.0050881235	0.020753972	0.032395314	0.46272525	0.40652502
a29	0.0016420282	0.005827584	0.00023061092	0.0003438371	0.00046089056	0.00048421568	1.1012234e-05	5.6594647e-05	0.0012198363	0.0018811588	0.009183888	0.0018485357	0.034558274	0.45675927	0.48511586	0.00020074996	0.0001757356
a35	5.115723e-06	4.6643578e-05	2.7261276e-08	0.00011858186	0.0028376337	0.029087892	2.280858e-06	0.02374001	0.28717074	0.0013582653	0.004680984	0.120572805	0.4075879	0.09513475	0.027607918	2.0249812e-05	2.822495e-05
a31	4.7733247e-05	0.0004377157	2.1025492e-08	0.0024531905	0.033124074	0.039591376	4.691874e-05	0.011685039	0.15185365	0.003969591	0.009687611	0.095552124	0.28526214	0.23838545	0.12744044	3.8438637e-05	0.0004245396
a39	1.9435065e-06	4.8159416e-07	1.2801368e-07	3.0128514e-05	3.1270938e-05	8.024714e-05	7.4208145e-08	0.00014126507	0.0006059666	0.0003374187	0.007749374	0.018423803	0.1756983	0.7230986	0.07373875	1.234331e-05	4.995233e-05
a29	2.162181e-06	8.103731e-06	6.43918e-08	0.00016330778	0.00028115572	0.00024675534	1.8541222e-07	5.053484e-05	0.0004444855	6.4644475e-05	0.00074062165	0.0026848286	0.09748545	0.8640206	0.033751383	3.2586013e-05	2.3181148e-05
a11	1.1481044e-05	0.00053400494	8.59614e-08	0.009505266	0.046452448	0.04888752	2.0605106e-05	0.0009699584	0.0026237047	0.0023107633	0.0064029833	0.012134347	0.21048664	0.51313144	0.14585316	8.63016e-05	0.00058932416
a24	8.470698e-06	0.0047050733	2.1786752e-06	0.08533945	0.42536297	0.19839291	8.851453e-05	0.0038507015	0.004519947	0.0028025366	0.009047871	0.007859331	0.035403788	0.101112954	0.10428994	0.0028525018	0.014360917
a31	3.03687e-06	0.004277741	1.1850404e-06	0.0282746	0.030896848	0.0037498304	6.0476097e-05	0.00077791454	0.0014010884	0.0028122254	0.006888504	0.0035175993	0.034217324	0.08144009	0.7986676	0.0012552354	0.0017586712
a28	4.173755e-06	0.00016094712	1.3460355e-07	0.00043027307	0.0012525965	0.0001508053	2.9610978e-06	6.663891e-05	0.00084451144	0.00078258355	0.0024334423	0.01440118	0.073737	0.30445758	0.6003142	0.00059519353	0.0003658568
