 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.02788693	0.03701902	0.0047224197	0.002201766	0.005735245	0.01726207	0.018303702	0.554522	0.33234677
a24	0.057947055	0.05505973	0.03419095	0.18228678	0.5965485	0.06019131	0.011470241	0.0011065187	0.0011989288
a28	0.0022362445	0.009021538	0.0057536275	0.5925205	0.37741455	0.012193738	0.0008576089	6.783536e-07	1.5783901e-06
a31	0.0042697666	0.048534468	0.035901226	0.7264126	0.18034548	0.0038037815	0.00058438396	6.3360603e-06	0.00014198424
a8	0.0062646447	0.0122244265	0.005152426	0.39141172	0.54782003	0.031725764	0.0051101726	0.00015216612	0.00013861968
a0	0.0026980783	0.007823666	0.0034098742	0.13843937	0.7165186	0.12062846	0.0096087465	0.000346708	0.00052647793
a31	0.027203267	0.04466014	0.0052440846	0.12036472	0.63021266	0.16078617	0.011181679	0.00016027673	0.00018698796
a39	0.07259675	0.42014036	0.032199133	0.057584293	0.07543542	0.11310082	0.026346114	0.13396566	0.06863143
a31	0.082935974	0.43777624	0.060608312	0.028176561	0.022624357	0.021186996	0.00672905	0.22565328	0.11430929
a8	0.13568506	0.34048685	0.08097752	0.04296994	0.05831669	0.065726236	0.053576086	0.10738669	0.11487492
a31	0.12897344	0.6342123	0.044453844	0.008417627	0.0099736685	0.013184239	0.0066747605	0.077469975	0.07664019
a24	0.19144598	0.33375305	0.1175274	0.03143156	0.05063514	0.07552158	0.05546871	0.06798696	0.07622955
a46	0.115221314	0.48145974	0.05835458	0.019530088	0.031587113	0.030147707	0.009888442	0.099971876	0.15383917
a31	0.08559375	0.63262594	0.035617277	0.010939336	0.011574491	0.013667169	0.009271212	0.08736188	0.11334897
a1	0.1611714	0.3678949	0.10814305	0.03907705	0.05200392	0.06976756	0.054442603	0.06836022	0.07913937
a31	0.058224924	0.5229974	0.025863187	0.0133950915	0.012302207	0.013154586	0.016787434	0.14944823	0.18782693
</S>	0.12723622	0.30668035	0.09226269	0.06395605	0.06764776	0.07618648	0.10730601	0.07951782	0.0792066
