 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.027777433	0.016556414	0.00595728	0.04321901	0.0043416126	0.004034112	0.04859133	0.0046827593	0.0028694228	0.006227679	0.03960731	0.046453632	0.05870788	0.69097424
a27	0.01776596	0.0015139262	0.002280993	0.0016421231	0.00082045846	0.00031154664	0.001713304	0.000531721	0.005903511	0.17687865	0.028180087	0.16676551	0.5905687	0.0051234714
a20	0.005726291	1.6881533e-07	0.0008104748	2.593153e-07	0.0016414752	0.0051336894	2.3594786e-05	0.003299163	0.2675714	0.6924849	0.011619396	0.004433776	0.0068013417	0.0004539989
a31	0.05904744	4.4301264e-06	0.047614932	2.380323e-06	0.08797027	0.023412306	0.0005644591	0.0086697405	0.07392137	0.55220205	0.019230707	0.023724185	0.097317584	0.0063182246
a37	0.00036319785	5.053773e-07	1.3604576e-05	9.587376e-07	0.00018172541	0.00022673428	2.4356677e-06	0.00013506836	0.04747805	0.35831597	0.20116897	0.30304357	0.0844402	0.004628956
a31	0.01523694	8.703835e-06	0.0005807894	2.7822962e-05	0.006658193	0.0010369718	4.0086543e-05	0.00064564194	0.0482329	0.28468126	0.18611409	0.3093539	0.13906682	0.00831593
a27	0.014555726	1.6999435e-05	0.00040103236	0.00014886829	0.002935321	5.544973e-05	1.1174283e-05	9.087387e-05	0.032265157	0.3883258	0.25694713	0.1986527	0.060441803	0.045151934
a37	0.005381603	1.1406655e-05	0.00020276669	0.00026638442	0.0034248387	0.00018952638	1.8429388e-05	0.0003013434	0.06700756	0.29157653	0.434162	0.14037184	0.013571127	0.04351471
a31	0.0048474204	1.8876783e-05	0.00022060651	0.00019937324	0.0016315298	0.000603304	7.767023e-05	0.0004886539	0.02283183	0.07676056	0.36354566	0.41296956	0.086434044	0.029370824
a22	0.004713221	0.00010643825	0.00022943462	0.000537661	0.00088998885	9.053272e-05	0.00010906675	8.7006854e-05	0.04381316	0.1453752	0.11735682	0.42775318	0.11114575	0.14779244
a31	0.005622058	0.00046226277	0.0012027795	0.001757396	0.00091195107	0.00025975835	0.0005733345	0.0003937026	0.01749172	0.19959176	0.29176176	0.27092442	0.12026178	0.08878531
a20	0.004795831	0.00065992784	0.0006029848	0.0020597992	0.0024637526	0.000511976	0.0006098425	0.00035791213	0.011904894	0.07497944	0.078529306	0.4404946	0.31997463	0.06205512
a31	0.0071346997	0.0015511697	0.0025028868	0.0028102843	0.0030420402	0.0015679642	0.0018153768	0.0018784159	0.008314608	0.12598263	0.19995406	0.40539014	0.20580412	0.032251626
a37	0.0070506753	0.0019422763	0.0015352396	0.0048885853	0.0058303056	0.0015730623	0.0018287598	0.0011479129	0.011387132	0.061212625	0.0711284	0.45825967	0.2983022	0.07391317
a31	0.008363955	0.0034119596	0.004117996	0.0052160607	0.005711037	0.0034132092	0.0035043631	0.0033563469	0.008319183	0.0969378	0.14590022	0.44219697	0.2271345	0.042416405
a3	0.008530831	0.0028579119	0.0022392464	0.006809874	0.008049299	0.0023690076	0.0026972373	0.0017585772	0.011833769	0.045707144	0.069982804	0.49589545	0.24222584	0.099042974
a31	0.010355583	0.0046530054	0.0051274123	0.00707589	0.0077049867	0.004494305	0.004718515	0.0041582254	0.009452131	0.07191217	0.13129173	0.48436925	0.18742968	0.067257084
a18	0.011406131	0.003956625	0.0029779766	0.009477791	0.011249382	0.0032628041	0.0037261113	0.0023571488	0.0135075	0.036926344	0.06698828	0.49895275	0.20574617	0.12946497
a31	0.017557306	0.009239266	0.009279531	0.013270732	0.015069034	0.008769779	0.009198804	0.007601969	0.013304313	0.059162125	0.11181031	0.46783265	0.14679062	0.11111363
a39	0.018456697	0.007013407	0.00510858	0.01627118	0.019531561	0.0057980833	0.006601228	0.0041131433	0.01734928	0.033999745	0.06528408	0.45170295	0.17919588	0.16957416
a8	0.031966295	0.020769782	0.020113954	0.024560183	0.028845781	0.01992426	0.020038135	0.015588076	0.01725436	0.057728905	0.09628704	0.37809476	0.12161263	0.14721586
a21	0.02116924	0.008646792	0.00939555	0.016238235	0.017280435	0.008281792	0.008065724	0.006703167	0.01317234	0.054399185	0.109747365	0.48809665	0.13398908	0.10481439
a31	0.017599143	0.004242769	0.010040608	0.01416085	0.026657244	0.008019268	0.005116565	0.009734309	0.009638239	0.13501358	0.18015783	0.445809	0.11961222	0.014198362
a28	0.08719498	0.059618298	0.053088456	0.07381519	0.090419225	0.056087345	0.056046706	0.04132026	0.047440283	0.078103095	0.07800856	0.12993823	0.05056314	0.098356225
a37	0.046116505	0.029676797	0.036737	0.030852217	0.03488933	0.03301133	0.026892284	0.023970969	0.011415462	0.05510061	0.069090165	0.38303912	0.16554187	0.053666346
a20	0.036343385	0.01025564	0.020419208	0.031923946	0.033642538	0.013601555	0.00949556	0.012793109	0.012550718	0.10940591	0.099551015	0.41016048	0.17527455	0.0245823
a31	0.027565729	0.0027151809	0.012924135	0.009020883	0.031487416	0.009430571	0.0050680228	0.010633131	0.00537224	0.08942836	0.27386332	0.44165608	0.07279452	0.008040466
a28	0.07911145	0.05003439	0.0490065	0.06123167	0.07022214	0.04798727	0.04660766	0.03711587	0.03540432	0.085321695	0.08779333	0.18645997	0.079689816	0.08401396
a20	0.044420794	0.028264238	0.039331976	0.020335576	0.028883448	0.03495684	0.02282978	0.019792605	0.01289547	0.07799052	0.06455315	0.3819007	0.18593726	0.037907675
a31	0.060765553	0.0090568	0.029670171	0.03967189	0.049597483	0.013054285	0.0077253547	0.014079179	0.011279864	0.1112422	0.10525151	0.38510492	0.14848533	0.015015362
