 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.0022932189	0.0038639603	0.0063478877	0.0045510866	0.002419204	0.0019876575	0.004043499	0.010701262	0.010149352	0.0021925496	0.012012652	0.015911082	0.006796923	0.019660572	0.09618341	0.09295117	0.70793456
a31	7.777726e-05	8.2142265e-05	0.00011039565	0.0014175576	0.0016724956	0.0070535066	0.010628054	0.040630016	0.6890336	0.0138467075	0.0036709995	0.018873863	0.12254568	0.03753405	0.047610503	0.0050964253	0.000116119
a20	5.8207956e-06	9.97711e-05	0.0012776902	0.019365653	0.050038673	0.04688469	0.14076398	0.22517759	0.23989879	0.04887941	0.10973399	0.030105848	0.06840285	0.003372639	0.003984752	0.007311467	0.0046963426
a31	6.303391e-06	0.0013899199	0.01563337	0.010002781	0.00731653	0.030079802	0.10389632	0.1786495	0.33421636	0.06246369	0.08383345	0.01148441	0.15544966	0.004932099	0.00012249638	0.00041138587	0.00011186131
a28	2.0565526e-06	0.00097205146	0.024273025	0.0017870743	0.00014258482	0.0001937692	0.0017702188	0.0063030943	0.050517436	0.021982811	0.0037758527	0.13283072	0.2383459	0.1527439	0.20019151	0.116026856	0.04814113
a37	4.473592e-06	0.00013432019	0.050420083	0.058581937	0.0065581724	0.0020151488	0.016920647	0.08211961	0.04658806	0.032804247	0.014208217	0.027301831	0.53189737	0.09015866	0.0095283985	0.028355483	0.0024032956
a16	5.0353105e-05	0.0004253106	0.027136654	0.14593428	0.010373975	0.017033359	0.12880436	0.3310878	0.021132173	0.032364786	0.03636775	0.007863001	0.08466181	0.015071592	0.04189649	0.06122914	0.038567197
a21	7.077308e-05	0.0004481799	0.020114265	0.30495206	0.057779647	0.049091604	0.12436502	0.1688771	0.03960887	0.020681951	0.07391715	0.005262605	0.06205825	0.009845127	0.016418414	0.03363973	0.012869226
a31	0.00037181965	0.005260828	0.1536088	0.40164164	0.039313745	0.064770415	0.033613555	0.062204894	0.043983664	0.010045615	0.021664163	0.0041691717	0.008122233	0.00334489	0.026160982	0.066870056	0.054853573
a37	5.5084715e-06	0.002386562	0.017558077	0.006988708	0.0002945114	5.3515618e-05	0.0002266704	0.00710462	0.057099335	0.010585372	0.0010124091	0.104592144	0.2669175	0.34022018	0.14176989	0.035195414	0.007989452
