 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.019163646	0.019445056	0.012536151	0.0065171425	0.0037292123	0.011355275	0.01333708	0.01001066	0.068842396	0.06583198	0.10797469	0.66125673
a18	0.44329366	0.02931159	0.027978757	0.06889633	0.014288461	0.022690626	0.05639825	0.066148736	0.03616524	0.093657814	0.11415588	0.027014615
a31	0.0122593865	0.019175563	0.023312757	0.27539307	0.41144577	1.0175472e-05	0.010962384	0.13993192	0.009435385	0.0963422	0.0012967375	0.00043462883
a24	0.003167193	0.00015467264	0.00059694983	0.036949944	0.050348636	0.00058493164	0.28799868	0.06406565	0.0048522903	0.50799125	0.026992755	0.016297106
a31	0.0012563808	0.0008176973	0.0052138497	0.67985994	0.1305444	0.00013967323	0.024242042	0.007877651	0.0060014646	0.14238358	0.0008615147	0.00080188666
a17	0.0055283764	0.0011406965	0.005334068	0.47845435	0.20123863	3.5114066e-05	0.020822639	0.00817945	0.0008224747	0.27688396	0.00041118404	0.001149136
a31	0.014309666	0.0074630617	0.02734465	0.52774024	0.064594336	0.0002439165	0.035734605	0.014201178	0.0036485852	0.30013284	0.00074609445	0.003840893
a20	0.022225743	0.009377563	0.046642434	0.5478075	0.02766268	0.00081372616	0.035451967	0.022980345	0.0037431975	0.22818992	0.00983211	0.04527276
a7	0.04059829	0.034620274	0.10288519	0.41351768	0.018066136	0.0022294354	0.042717483	0.032147024	0.015687361	0.22427146	0.010136871	0.06312283
a31	0.050194435	0.11367433	0.1431907	0.10568153	0.023210214	0.006665756	0.07608181	0.047171436	0.063341856	0.24257508	0.013021103	0.11519179
a18	0.07294403	0.07352217	0.13100846	0.07251981	0.018032338	0.03522946	0.18096122	0.03675153	0.057948995	0.03292043	0.041904774	0.2462568
a41	0.04811684	0.090139955	0.083063155	0.077089615	0.046642758	0.05494602	0.28595433	0.05327532	0.061109353	0.015472157	0.024178889	0.16001165
a31	0.045189288	0.089455254	0.07634282	0.108707204	0.07762141	0.043099117	0.27648288	0.056487415	0.03405086	0.014579151	0.017404187	0.16058041
a46	0.05509553	0.07377746	0.073221475	0.058453683	0.037048843	0.08355394	0.15746893	0.059832796	0.13443288	0.017756846	0.042475577	0.20688203
a20	0.077833876	0.16417074	0.12879938	0.10380339	0.07270762	0.07019149	0.13653003	0.047145914	0.02909588	0.017448997	0.023916459	0.12835622
a31	0.07499676	0.1452715	0.12001352	0.12901112	0.10036766	0.07626341	0.16677903	0.043315724	0.021921549	0.013772109	0.016300036	0.09198755
a39	0.06942964	0.07857061	0.07841118	0.078657284	0.061036173	0.1323588	0.17567131	0.076047	0.10773161	0.011988079	0.026162509	0.1039358
a31	0.08706809	0.18235128	0.14267643	0.122021325	0.091824114	0.08733254	0.10519336	0.040122483	0.023212567	0.01440298	0.018203182	0.085591614
a24	0.065042496	0.073269695	0.07386549	0.077466644	0.05717929	0.14324923	0.16895278	0.07137378	0.08469156	0.012705897	0.030627126	0.14157599
a31	0.08039252	0.25857985	0.17762664	0.113583945	0.05980649	0.051849797	0.088439696	0.03379257	0.015088807	0.015454585	0.020401413	0.084983684
a17	0.06262747	0.097483784	0.08531733	0.07327747	0.047774047	0.11199617	0.13814574	0.06079181	0.07794739	0.017087761	0.042263024	0.18528798
a31	0.0822477	0.29315037	0.19085194	0.122400366	0.07462758	0.056473643	0.03798982	0.018038496	0.009888882	0.015738439	0.019293807	0.07929895
a8	0.06773466	0.07965308	0.07899674	0.088139676	0.06554058	0.17081255	0.13802513	0.056962527	0.063611895	0.01298135	0.031352267	0.14618957
a24	0.06055949	0.27350253	0.16845182	0.13335323	0.10317817	0.062126886	0.024811834	0.015023557	0.0137402145	0.020201372	0.023264457	0.10178645
a20	0.08412513	0.18456952	0.14053473	0.11310928	0.08351347	0.10624317	0.071186125	0.03293332	0.037235226	0.015660081	0.023486607	0.1074033
a41	0.054507684	0.3115593	0.17625426	0.12694295	0.08665281	0.046051163	0.021658264	0.011986294	0.009074915	0.022411462	0.025829406	0.10707155
a31	0.042356666	0.16407353	0.10479277	0.13459277	0.12812153	0.055224437	0.06995392	0.025922252	0.02909496	0.030513773	0.033867594	0.18148576
a46	0.0834572	0.13276324	0.11985102	0.12880228	0.11673998	0.16013142	0.068030864	0.032745827	0.064556815	0.012736575	0.019257698	0.060927015
a31	0.04312266	0.30464867	0.1527805	0.10842711	0.077369295	0.03741884	0.015464002	0.012308677	0.010261869	0.03782412	0.043650538	0.15672371
a20	0.041934233	0.101201214	0.07900794	0.111311145	0.10462579	0.13615878	0.07873324	0.038442135	0.15861171	0.022396086	0.040189616	0.08738811
a8	0.056507476	0.14890435	0.096875064	0.10137171	0.101158485	0.06521474	0.047265753	0.043114834	0.048346777	0.05481146	0.058322906	0.17810644
</S>	0.068492755	0.101929605	0.08373201	0.089740574	0.090114325	0.07691145	0.08052	0.06670238	0.09080447	0.06821727	0.070946515	0.11188864
